order_id,opportunity_id,customer_id,order_date,lead_date,close_date,first_purchase_date,revenue,units,product_id,product_name,category,salesperson,region,country,city,stage,channel,is_returning,aov,sales_cycle_days
ORD0000408,OPP000029,CUST00099,2025-07-29,2025-07-12,2025-07-29,2025-07-10,34984.37,5,P-401,SMB Suite,Software,Carla,Europe,ITA,Rome,Lead,Website,1,34984.37,17
ORD0000409,OPP000008,CUST00067,2025-10-14,2025-10-11,2025-10-14,2025-06-01,20001.49,4,P-401,SMB Suite,Software,Alice,Asia,IND,Mumbai,Lead,Email,1,20001.49,3
ORD0000410,OPP000012,CUST00052,2025-08-07,2025-07-23,2025-08-07,2025-07-26,2336.39,4,P-100,Widget A,Hardware,Farah,Asia,IND,Bengaluru,Qualified,Event,1,2336.39,15
ORD0000411,OPP000026,CUST00089,2025-10-03,2025-09-28,2025-10-03,2025-07-16,388.01,2,P-500,Addon 1,Addons,Dustin,Europe,FRA,Lyon,Negotiation,Website,1,388.01,5
ORD0000412,OPP000057,CUST00099,2025-08-26,2025-08-12,2025-08-26,2025-07-10,7165.32,4,P-200,Service X,Services,Alice,Europe,ESP,Madrid,Closed Won,Paid Ads,1,7165.32,14
ORD0000413,OPP000063,CUST00068,2025-04-15,2025-04-10,2025-04-15,2024-03-27,5090.95,4,P-201,Service Y,Services,Dustin,South America,COL,Bogota,Lead,Partner,1,5090.95,5
ORD0000414,OPP000064,CUST00083,2025-02-14,2025-02-09,2025-02-14,2024-05-08,12445.17,7,P-201,Service Y,Services,Eve,Europe,FRA,Paris,Proposal,Email,1,12445.17,5
ORD0000415,OPP000034,CUST00026,2025-09-19,2025-09-14,2025-09-19,2024-06-03,397.7,2,P-500,Addon 1,Addons,Bob,Europe,FRA,Lyon,Negotiation,Website,1,397.7,5
ORD0000416,OPP000015,CUST00059,2025-05-10,2025-03-31,2025-05-10,2025-08-04,13508.3,3,P-401,SMB Suite,Software,Eve,Oceania,NZL,Auckland,Negotiation,Email,0,13508.3,40
ORD0000417,OPP000039,CUST00196,2025-07-06,2025-06-22,2025-07-06,2023-05-22,300.47,5,P-301,Accessory R,Accessories,George,Asia,SGP,Singapore,Negotiation,Partner,1,300.47,14
ORD0000418,OPP000024,CUST00165,2025-08-05,2025-07-24,2025-08-05,2025-05-24,1534.47,5,P-101,Widget B,Hardware,Bob,Europe,FRA,Paris,Negotiation,Email,1,1534.47,12
ORD0000419,OPP000050,CUST00159,2025-10-04,2025-09-29,2025-10-04,2025-04-11,119.16,3,P-301,Accessory R,Accessories,Dustin,Europe,ITA,Rome,Closed Won,Website,1,119.16,5
ORD0000420,OPP000037,CUST00079,2025-10-14,2025-09-13,2025-10-14,2023-11-08,5499.99,4,P-200,Service X,Services,Eve,South America,COL,Bogota,Proposal,Paid Ads,1,5499.99,31
ORD0000421,OPP000065,CUST00190,2025-09-22,2025-09-12,2025-09-22,2024-05-27,2387.02,2,P-200,Service X,Services,Eve,Europe,FRA,Lyon,Qualified,Website,1,2387.02,10
ORD0000422,OPP000065,CUST00091,2025-09-14,2025-09-13,2025-09-14,2025-03-19,280.33,6,P-301,Accessory R,Accessories,Bob,North America,CAN,Toronto,Negotiation,Partner,1,280.33,1
ORD0000423,OPP000057,CUST00017,2025-09-09,2025-09-09,2025-09-09,2023-07-25,18393.06,6,P-401,SMB Suite,Software,Dustin,South America,COL,Bogota,Lead,Partner,1,18393.06,0
ORD0000424,OPP000038,CUST00086,2025-03-27,2025-03-09,2025-03-27,2024-11-02,20592.58,2,P-401,SMB Suite,Software,George,Europe,GBR,London,Negotiation,Paid Ads,1,20592.58,18
ORD0000425,OPP000064,CUST00097,2025-05-29,2025-05-24,2025-05-29,2024-01-11,1077.1,2,P-100,Widget A,Hardware,Bob,Asia,CHN,Beijing,Negotiation,Paid Ads,1,1077.1,5
ORD0000426,OPP000047,CUST00062,2025-09-16,2025-09-16,2025-09-16,2024-05-08,560.23,2,P-500,Addon 1,Addons,Carla,Oceania,AUS,Sydney,Closed Won,Website,1,560.23,0
ORD0000427,OPP000055,CUST00171,2025-06-13,2025-06-04,2025-06-13,2025-09-03,439.21,3,P-500,Addon 1,Addons,Eve,North America,MEX,Mexico City,Proposal,Paid Ads,0,439.21,9
ORD0000428,OPP000012,CUST00040,2025-09-29,2025-09-08,2025-09-29,2023-06-14,2883.03,5,P-101,Widget B,Hardware,Dustin,Europe,FRA,Paris,Qualified,Paid Ads,1,2883.03,21
ORD0000429,OPP000045,CUST00184,2025-03-31,2025-03-26,2025-03-31,2023-12-13,5744.84,2,P-401,SMB Suite,Software,George,North America,USA,New York,Lead,Website,1,5744.84,5
ORD0000430,OPP000027,CUST00063,2025-10-13,2025-10-10,2025-10-13,2024-12-07,23942.14,7,P-400,Enterprise Suite,Software,George,Europe,ITA,Rome,Negotiation,Paid Ads,1,23942.14,3
ORD0000431,OPP000042,CUST00038,2025-09-03,2025-09-01,2025-09-03,2024-10-28,1910.4,4,P-100,Widget A,Hardware,Eve,Oceania,NZL,Auckland,Lead,Paid Ads,1,1910.4,2
ORD0000432,OPP000013,CUST00021,2025-02-26,2025-02-24,2025-02-26,2025-02-06,81.29,2,P-300,Accessory Q,Accessories,George,Asia,PAK,Lahore,Closed Won,Paid Ads,1,81.29,2
ORD0000433,OPP000032,CUST00171,2025-10-16,2025-10-16,2025-10-16,2025-09-03,38729.34,9,P-400,Enterprise Suite,Software,Farah,North America,CAN,Toronto,Negotiation,Partner,1,38729.34,0
ORD0000434,OPP000066,CUST00129,2025-10-08,2025-09-27,2025-10-08,2025-01-23,1366.23,2,P-200,Service X,Services,Dustin,Asia,CHN,Beijing,Lead,Website,1,1366.23,11
ORD0000435,OPP000012,CUST00135,2025-10-12,2025-09-11,2025-10-12,2024-05-12,379.3,5,P-300,Accessory Q,Accessories,Alice,South America,ARG,Buenos Aires,Proposal,Partner,1,379.3,31
ORD0000436,OPP000042,CUST00157,2025-09-10,2025-08-28,2025-09-10,2025-02-28,9052.16,2,P-400,Enterprise Suite,Software,Dustin,Oceania,NZL,Auckland,Closed Won,Event,1,9052.16,13
ORD0000437,OPP000046,CUST00032,2025-07-02,2025-05-27,2025-07-02,2024-07-19,4263.03,9,P-100,Widget A,Hardware,Farah,North America,MEX,Mexico City,Proposal,Paid Ads,1,4263.03,36
ORD0000438,OPP000064,CUST00041,2025-08-08,2025-07-20,2025-08-08,2024-09-08,1553.38,4,P-101,Widget B,Hardware,Dustin,Oceania,NZL,Auckland,Proposal,Partner,1,1553.38,19
ORD0000439,OPP000063,CUST00089,2025-06-01,2025-06-01,2025-06-01,2025-07-16,66.25,3,P-300,Accessory Q,Accessories,Eve,Asia,JPN,Osaka,Lead,Website,0,66.25,0
ORD0000440,OPP000059,CUST00120,2025-07-18,2025-07-15,2025-07-18,2023-09-20,309.13,5,P-301,Accessory R,Accessories,Farah,North America,USA,New York,Proposal,Partner,1,309.13,3
ORD0000441,OPP000067,CUST00186,2025-05-19,2025-05-08,2025-05-19,2023-07-21,1803.01,5,P-100,Widget A,Hardware,Dustin,North America,USA,San Francisco,Closed Won,Website,1,1803.01,11
ORD0000442,OPP000036,CUST00082,2025-08-07,2025-07-26,2025-08-07,2025-09-04,12382.81,2,P-400,Enterprise Suite,Software,Bob,Europe,DEU,Munich,Proposal,Website,0,12382.81,12
ORD0000443,OPP000022,CUST00019,2025-10-16,2025-10-07,2025-10-16,2025-02-08,2084.69,5,P-101,Widget B,Hardware,Carla,Asia,JPN,Tokyo,Qualified,Website,1,2084.69,9
ORD0000444,OPP000030,CUST00131,2025-09-05,2025-08-10,2025-09-05,2023-06-18,4255.57,8,P-100,Widget A,Hardware,Farah,South America,COL,Bogota,Qualified,Email,1,4255.57,26
ORD0000445,OPP000010,CUST00186,2025-07-12,2025-07-04,2025-07-12,2023-07-21,21837.13,4,P-400,Enterprise Suite,Software,Alice,North America,MEX,Mexico City,Lead,Website,1,21837.13,8
ORD0000446,OPP000068,CUST00195,2024-09-19,2024-09-02,2024-09-19,2024-10-08,6627.81,7,P-200,Service X,Services,Alice,Oceania,AUS,Melbourne,Lead,Website,0,6627.81,17
ORD0000447,OPP000069,CUST00168,2025-10-15,2025-10-13,2025-10-15,2024-08-31,2410.36,5,P-101,Widget B,Hardware,Dustin,South America,COL,Bogota,Closed Won,Paid Ads,1,2410.36,2
ORD0000448,OPP000039,CUST00016,2025-10-11,2025-09-03,2025-10-11,2024-04-23,24168.19,3,P-400,Enterprise Suite,Software,Alice,North America,MEX,Mexico City,Closed Won,Email,1,24168.19,38
ORD0000449,OPP000002,CUST00117,2025-08-26,2025-08-18,2025-08-26,2024-04-30,7290.31,4,P-200,Service X,Services,Alice,South America,BRA,Sao Paulo,Qualified,Website,1,7290.31,8
ORD0000450,OPP000053,CUST00023,2025-04-15,2025-04-14,2025-04-15,2025-05-25,3513.82,2,P-200,Service X,Services,Farah,South America,ARG,Buenos Aires,Negotiation,Event,0,3513.82,1
ORD0000451,OPP000050,CUST00166,2025-03-12,2025-02-25,2025-03-12,2023-04-21,25595.16,6,P-401,SMB Suite,Software,Bob,Europe,GBR,London,Proposal,Email,1,25595.16,15
ORD0000452,OPP000011,CUST00141,2025-06-09,2025-05-23,2025-06-09,2024-08-18,136.43,4,P-301,Accessory R,Accessories,Bob,South America,ARG,Buenos Aires,Lead,Website,1,136.43,17
ORD0000453,OPP000039,CUST00011,2025-07-04,2025-06-22,2025-07-04,2024-07-26,7327.56,4,P-201,Service Y,Services,George,Oceania,NZL,Auckland,Lead,Partner,1,7327.56,12
ORD0000454,OPP000031,CUST00014,2025-03-18,2025-02-27,2025-03-18,2024-07-18,3161.92,3,P-201,Service Y,Services,Carla,Oceania,AUS,Melbourne,Qualified,Website,1,3161.92,19
ORD0000455,OPP000010,CUST00154,2025-05-10,2025-05-10,2025-05-10,2025-04-13,33147.03,4,P-401,SMB Suite,Software,Dustin,South America,BRA,Sao Paulo,Lead,Paid Ads,1,33147.03,0
ORD0000456,OPP000054,CUST00070,2025-06-28,2025-06-25,2025-06-28,2025-09-30,686.56,3,P-500,Addon 1,Addons,Bob,North America,CAN,Vancouver,Closed Won,Website,0,686.56,3
ORD0000457,OPP000070,CUST00027,2025-10-06,2025-09-12,2025-10-06,2025-06-30,477.02,6,P-301,Accessory R,Accessories,George,Oceania,AUS,Melbourne,Closed Lost,Website,1,477.02,24
ORD0000458,OPP000051,CUST00175,2025-08-13,2025-08-13,2025-08-13,2023-05-01,1095.29,4,P-101,Widget B,Hardware,Alice,North America,CAN,Toronto,Lead,Website,1,1095.29,0
ORD0000459,OPP000069,CUST00138,2025-10-13,2025-08-16,2025-10-13,2024-01-30,295.75,5,P-300,Accessory Q,Accessories,Farah,Oceania,NZL,Auckland,Lead,Website,1,295.75,58
ORD0000460,OPP000066,CUST00065,2025-10-12,2025-10-05,2025-10-12,2023-04-30,537.64,2,P-500,Addon 1,Addons,Alice,Oceania,AUS,Melbourne,Lead,Website,1,537.64,7
ORD0000461,OPP000009,CUST00083,2025-09-23,2025-08-28,2025-09-23,2024-05-08,6966.08,3,P-201,Service Y,Services,Dustin,Europe,ITA,Rome,Negotiation,Paid Ads,1,6966.08,26
ORD0000462,OPP000056,CUST00088,2025-08-28,2025-08-28,2025-08-28,2025-05-27,95.0,5,P-300,Accessory Q,Accessories,Alice,South America,COL,Bogota,Qualified,Website,1,95.0,0
ORD0000463,OPP000023,CUST00143,2025-10-17,2025-09-20,2025-10-17,2023-05-27,18694.19,4,P-401,SMB Suite,Software,Farah,Oceania,AUS,Melbourne,Proposal,Website,1,18694.19,27
ORD0000464,OPP000071,CUST00085,2025-08-05,2025-08-03,2025-08-05,2024-05-10,1977.52,3,P-101,Widget B,Hardware,Farah,North America,MEX,Mexico City,Closed Won,Partner,1,1977.52,2
ORD0000465,OPP000035,CUST00080,2025-04-07,2025-04-02,2025-04-07,2023-07-06,1975.45,1,P-401,SMB Suite,Software,Bob,Asia,PAK,Lahore,Proposal,Partner,1,1975.45,5
ORD0000466,OPP000034,CUST00182,2025-06-24,2025-06-23,2025-06-24,2025-08-27,973.18,4,P-101,Widget B,Hardware,Carla,North America,CAN,Vancouver,Lead,Partner,0,973.18,1
ORD0000467,OPP000022,CUST00181,2025-09-15,2025-08-30,2025-09-15,2024-11-11,959.79,6,P-101,Widget B,Hardware,Alice,South America,ARG,Buenos Aires,Closed Lost,Email,1,959.79,16
ORD0000468,OPP000015,CUST00036,2024-07-30,2024-07-24,2024-07-30,2025-05-03,206.54,6,P-301,Accessory R,Accessories,Eve,Europe,FRA,Paris,Closed Won,Website,0,206.54,6
ORD0000469,OPP000032,CUST00169,2025-10-03,2025-09-30,2025-10-03,2025-05-22,9499.69,4,P-201,Service Y,Services,George,Oceania,AUS,Sydney,Closed Lost,Event,1,9499.69,3
ORD0000470,OPP000005,CUST00174,2025-02-03,2025-02-01,2025-02-03,2023-11-09,1069.23,5,P-100,Widget A,Hardware,Bob,South America,ARG,Buenos Aires,Lead,Email,1,1069.23,2
ORD0000471,OPP000041,CUST00126,2025-10-13,2025-10-13,2025-10-13,2024-09-18,2054.39,9,P-400,Enterprise Suite,Software,Dustin,Europe,FRA,Paris,Negotiation,Website,1,2054.39,0
ORD0000472,OPP000007,CUST00124,2025-10-15,2025-10-09,2025-10-15,2025-08-20,1588.04,5,P-101,Widget B,Hardware,Eve,Oceania,NZL,Auckland,Closed Lost,Partner,1,1588.04,6
ORD0000473,OPP000072,CUST00145,2025-08-29,2025-08-02,2025-08-29,2023-08-29,6275.48,3,P-200,Service X,Services,Dustin,Europe,ITA,Rome,Lead,Website,1,6275.48,27
ORD0000474,OPP000002,CUST00068,2025-09-15,2025-08-22,2025-09-15,2024-03-27,3576.05,1,P-401,SMB Suite,Software,Alice,Asia,JPN,Osaka,Qualified,Website,1,3576.05,24
ORD0000475,OPP000060,CUST00122,2025-08-21,2025-08-04,2025-08-21,2025-07-07,111.13,2,P-301,Accessory R,Accessories,Farah,Europe,FRA,Lyon,Lead,Website,1,111.13,17
ORD0000476,OPP000032,CUST00009,2025-10-12,2025-10-12,2025-10-12,2024-12-21,159.26,4,P-301,Accessory R,Accessories,Farah,Oceania,NZL,Auckland,Proposal,Website,1,159.26,0
ORD0000477,OPP000002,CUST00097,2025-07-30,2025-07-09,2025-07-30,2024-01-11,12501.99,6,P-200,Service X,Services,Bob,North America,CAN,Toronto,Proposal,Website,1,12501.99,21
ORD0000478,OPP000040,CUST00057,2025-09-15,2025-09-08,2025-09-15,2025-01-22,157.07,3,P-301,Accessory R,Accessories,George,North America,MEX,Mexico City,Lead,Partner,1,157.07,7
ORD0000479,OPP000008,CUST00055,2025-10-09,2025-10-08,2025-10-09,2024-08-13,2910.24,5,P-101,Widget B,Hardware,Dustin,Europe,ITA,Rome,Closed Lost,Email,1,2910.24,1
ORD0000480,OPP000048,CUST00118,2025-10-16,2025-09-26,2025-10-16,2024-08-21,76.36,2,P-300,Accessory Q,Accessories,George,North America,USA,New York,Qualified,Email,1,76.36,20
ORD0000481,OPP000073,CUST00017,2025-10-17,2025-09-19,2025-10-17,2023-07-25,19388.88,4,P-401,SMB Suite,Software,Eve,North America,MEX,Mexico City,Qualified,Website,1,19388.88,28
ORD0000482,OPP000031,CUST00012,2025-10-14,2025-09-30,2025-10-14,2023-11-17,677.51,2,P-101,Widget B,Hardware,Farah,Oceania,AUS,Melbourne,Lead,Website,1,677.51,14
ORD0000483,OPP000042,CUST00156,2025-08-21,2025-07-30,2025-08-21,2023-07-24,202.02,4,P-300,Accessory Q,Accessories,Farah,Asia,JPN,Osaka,Lead,Email,1,202.02,22
ORD0000484,OPP000018,CUST00124,2025-08-18,2025-07-23,2025-08-18,2025-08-20,54.0,3,P-301,Accessory R,Accessories,Alice,South America,ARG,Buenos Aires,Lead,Partner,0,54.0,26
ORD0000485,OPP000053,CUST00162,2025-08-24,2025-08-23,2025-08-24,2024-12-19,1007.79,4,P-101,Widget B,Hardware,Dustin,Europe,GBR,London,Closed Lost,Partner,1,1007.79,1
ORD0000486,OPP000034,CUST00194,2025-08-05,2025-07-20,2025-08-05,2023-10-04,601.79,3,P-101,Widget B,Hardware,Dustin,Oceania,NZL,Auckland,Qualified,Website,1,601.79,16
ORD0000487,OPP000042,CUST00185,2025-10-17,2025-10-12,2025-10-17,2024-10-31,785.88,2,P-101,Widget B,Hardware,Bob,Europe,FRA,Paris,Proposal,Email,1,785.88,5
ORD0000488,OPP000007,CUST00017,2025-09-30,2025-09-14,2025-09-30,2023-07-25,7370.92,3,P-200,Service X,Services,Carla,North America,MEX,Mexico City,Lead,Partner,1,7370.92,16
ORD0000489,OPP000072,CUST00058,2025-09-15,2025-09-08,2025-09-15,2023-05-07,120.0,6,P-300,Accessory Q,Accessories,Dustin,Asia,CHN,Shanghai,Closed Won,Website,1,120.0,7
ORD0000490,OPP000018,CUST00088,2025-09-18,2025-09-15,2025-09-18,2025-05-27,771.44,4,P-500,Addon 1,Addons,Alice,Europe,GBR,Manchester,Closed Lost,Paid Ads,1,771.44,3
ORD0000491,OPP000052,CUST00003,2025-08-13,2025-08-08,2025-08-13,2025-08-24,1742.99,4,P-101,Widget B,Hardware,Bob,North America,USA,New York,Negotiation,Website,0,1742.99,5
ORD0000492,OPP000074,CUST00099,2025-08-26,2025-06-18,2025-08-26,2025-07-10,115.01,3,P-301,Accessory R,Accessories,George,North America,MEX,Mexico City,Qualified,Website,1,115.01,69
ORD0000493,OPP000043,CUST00067,2025-09-14,2025-09-06,2025-09-14,2025-06-01,2805.22,6,P-101,Widget B,Hardware,Alice,Europe,ESP,Madrid,Proposal,Website,1,2805.22,8
ORD0000494,OPP000056,CUST00011,2025-05-19,2025-05-17,2025-05-19,2024-07-26,2596.4,4,P-101,Widget B,Hardware,Bob,North America,CAN,Toronto,Qualified,Paid Ads,1,2596.4,2
ORD0000495,OPP000046,CUST00191,2025-07-30,2025-07-25,2025-07-30,2023-12-03,10813.1,3,P-400,Enterprise Suite,Software,Farah,South America,BRA,Rio de Janeiro,Closed Won,Email,1,10813.1,5
ORD0000496,OPP000005,CUST00089,2025-08-09,2025-08-09,2025-08-09,2025-07-16,8031.04,5,P-201,Service Y,Services,Dustin,Europe,FRA,Lyon,Lead,Event,1,8031.04,0
ORD0000497,OPP000012,CUST00064,2025-07-17,2025-07-15,2025-07-17,2024-02-26,308.02,4,P-201,Service Y,Services,Eve,Asia,SGP,Singapore,Negotiation,Event,1,308.02,2
ORD0000498,OPP000068,CUST00045,2025-05-22,2025-05-08,2025-05-22,2025-06-07,272.52,3,P-300,Accessory Q,Accessories,Bob,South America,BRA,Rio de Janeiro,Closed Won,Website,0,272.52,14
ORD0000499,OPP000062,CUST00197,2024-11-21,2024-11-08,2024-11-21,2024-09-22,8015.19,4,P-201,Service Y,Services,George,Oceania,AUS,Melbourne,Closed Lost,Website,1,8015.19,13
ORD0000500,OPP000004,CUST00064,2025-07-13,2025-06-29,2025-07-13,2024-02-26,274.2,3,P-500,Addon 1,Addons,Dustin,South America,ARG,Buenos Aires,Qualified,Website,1,274.2,14
ORD0000501,OPP000008,CUST00164,2025-04-07,2025-03-24,2025-04-07,2025-01-18,195.85,5,P-301,Accessory R,Accessories,George,Oceania,AUS,Sydney,Closed Won,Email,1,195.85,14
ORD0000502,OPP000075,CUST00192,2025-04-18,2025-03-22,2025-04-18,2025-05-04,21855.18,5,P-401,SMB Suite,Software,Bob,Oceania,NZL,Auckland,Qualified,Paid Ads,0,21855.18,27
ORD0000503,OPP000029,CUST00131,2025-08-07,2025-08-01,2025-08-07,2023-06-18,8551.11,5,P-201,Service Y,Services,George,Asia,PAK,Karachi,Proposal,Event,1,8551.11,6
ORD0000504,OPP000046,CUST00095,2024-10-07,2024-08-11,2024-10-07,2023-09-25,17881.3,6,P-400,Enterprise Suite,Software,Bob,Asia,CHN,Shanghai,Qualified,Partner,1,17881.3,57
ORD0000505,OPP000064,CUST00199,2025-09-23,2025-09-22,2025-09-23,2025-08-02,1464.0,4,P-100,Widget A,Hardware,Eve,Asia,PAK,Karachi,Proposal,Website,1,1464.0,1
ORD0000506,OPP000076,CUST00154,2025-05-21,2025-05-03,2025-05-21,2025-04-13,1471.58,5,P-500,Addon 1,Addons,Alice,Asia,CHN,Beijing,Proposal,Website,1,1471.58,18
ORD0000507,OPP000043,CUST00159,2025-03-31,2025-03-26,2025-03-31,2025-04-11,7792.97,4,P-201,Service Y,Services,Eve,Oceania,AUS,Sydney,Negotiation,Email,0,7792.97,5
ORD0000508,OPP000042,CUST00135,2025-06-03,2025-05-30,2025-06-03,2024-05-12,11695.77,5,P-201,Service Y,Services,George,Europe,FRA,Paris,Qualified,Website,1,11695.77,4
ORD0000509,OPP000015,CUST00006,2025-07-19,2025-07-06,2025-07-19,2023-06-27,2008.14,4,P-100,Widget A,Hardware,Farah,North America,USA,Chicago,Negotiation,Website,1,2008.14,13
ORD0000510,OPP000077,CUST00129,2025-10-13,2025-10-13,2025-10-13,2025-01-23,235.99,4,P-301,Accessory R,Accessories,Eve,North America,CAN,Vancouver,Lead,Partner,1,235.99,0
ORD0000511,OPP000063,CUST00024,2025-10-15,2025-09-29,2025-10-15,2024-03-25,152.85,4,P-301,Accessory R,Accessories,George,Europe,DEU,Munich,Proposal,Email,1,152.85,16
ORD0000512,OPP000023,CUST00115,2025-02-04,2024-12-30,2025-02-04,2025-05-19,65.32,2,P-301,Accessory R,Accessories,Bob,Europe,ITA,Rome,Closed Won,Website,0,65.32,36
ORD0000513,OPP000074,CUST00199,2025-10-17,2025-09-13,2025-10-17,2025-08-02,19142.84,3,P-400,Enterprise Suite,Software,Bob,Asia,JPN,Tokyo,Closed Lost,Partner,1,19142.84,34
ORD0000514,OPP000029,CUST00164,2025-10-02,2025-09-22,2025-10-02,2025-01-18,10509.34,2,P-400,Enterprise Suite,Software,Eve,Oceania,AUS,Sydney,Qualified,Partner,1,10509.34,10
ORD0000515,OPP000078,CUST00080,2025-09-04,2025-08-13,2025-09-04,2023-07-06,434.06,2,P-101,Widget B,Hardware,Farah,South America,BRA,Rio de Janeiro,Lead,Paid Ads,1,434.06,22
ORD0000516,OPP000043,CUST00181,2025-09-27,2025-09-26,2025-09-27,2024-11-11,182.5,3,P-301,Accessory R,Accessories,George,Asia,CHN,Shanghai,Lead,Website,1,182.5,1
ORD0000517,OPP000045,CUST00090,2025-09-06,2025-08-06,2025-09-06,2024-08-05,16063.78,6,P-401,SMB Suite,Software,Bob,North America,CAN,Toronto,Lead,Email,1,16063.78,31
ORD0000518,OPP000054,CUST00082,2025-09-03,2025-08-21,2025-09-03,2025-09-04,237.19,4,P-300,Accessory Q,Accessories,Alice,North America,MEX,Mexico City,Closed Lost,Website,0,237.19,13
ORD0000519,OPP000013,CUST00045,2025-09-28,2025-09-15,2025-09-28,2025-06-07,4924.72,4,P-200,Service X,Services,Carla,South America,ARG,Buenos Aires,Closed Won,Email,1,4924.72,13
ORD0000520,OPP000079,CUST00004,2025-06-23,2025-06-21,2025-06-23,2024-01-12,14953.03,5,P-401,SMB Suite,Software,Dustin,Oceania,AUS,Sydney,Lead,Paid Ads,1,14953.03,2
ORD0000521,OPP000010,CUST00020,2025-07-06,2025-03-26,2025-07-06,2023-08-25,1897.02,3,P-100,Widget A,Hardware,Carla,Asia,IND,Mumbai,Closed Lost,Paid Ads,1,1897.02,102
ORD0000522,OPP000080,CUST00032,2025-05-21,2025-05-11,2025-05-21,2024-07-19,150.85,3,P-301,Accessory R,Accessories,Farah,Europe,ESP,Madrid,Lead,Website,1,150.85,10
ORD0000523,OPP000081,CUST00003,2025-06-27,2025-06-20,2025-06-27,2025-08-24,1560.65,4,P-101,Widget B,Hardware,Farah,Asia,PAK,Lahore,Proposal,Event,0,1560.65,7
ORD0000524,OPP000082,CUST00058,2025-10-12,2025-10-10,2025-10-12,2023-05-07,4546.4,5,P-200,Service X,Services,Alice,Oceania,NZL,Auckland,Qualified,Website,1,4546.4,2
ORD0000525,OPP000031,CUST00057,2025-04-04,2025-03-28,2025-04-04,2025-01-22,7049.27,7,P-201,Service Y,Services,Farah,Europe,ESP,Madrid,Qualified,Partner,1,7049.27,7
ORD0000526,OPP000083,CUST00057,2024-10-01,2024-09-29,2024-10-01,2025-01-22,1171.33,4,P-101,Widget B,Hardware,Bob,North America,CAN,Vancouver,Closed Lost,Email,0,1171.33,2
ORD0000527,OPP000077,CUST00027,2025-08-16,2025-08-06,2025-08-16,2025-06-30,664.76,1,P-100,Widget A,Hardware,George,South America,BRA,Rio de Janeiro,Negotiation,Website,1,664.76,10
ORD0000528,OPP000038,CUST00023,2025-08-23,2025-08-21,2025-08-23,2025-05-25,11479.96,3,P-401,SMB Suite,Software,Bob,Europe,GBR,London,Proposal,Email,1,11479.96,2
ORD0000529,OPP000063,CUST00156,2025-06-15,2025-06-07,2025-06-15,2023-07-24,1595.44,4,P-101,Widget B,Hardware,George,South America,BRA,Rio de Janeiro,Proposal,Paid Ads,1,1595.44,8
ORD0000530,OPP000049,CUST00046,2025-01-09,2025-01-09,2025-01-09,2023-10-23,214.25,4,P-300,Accessory Q,Accessories,Bob,North America,MEX,Mexico City,Qualified,Event,1,214.25,0
ORD0000531,OPP000034,CUST00006,2025-09-05,2025-07-29,2025-09-05,2023-06-27,194.15,4,P-301,Accessory R,Accessories,Carla,Europe,ESP,Madrid,Qualified,Website,1,194.15,38
ORD0000532,OPP000013,CUST00052,2025-09-21,2025-08-16,2025-09-21,2025-07-26,6262.45,4,P-201,Service Y,Services,Bob,Asia,PAK,Karachi,Negotiation,Website,1,6262.45,36
ORD0000533,OPP000084,CUST00147,2025-10-17,2025-10-04,2025-10-17,2025-08-03,205.88,3,P-301,Accessory R,Accessories,Eve,Oceania,NZL,Auckland,Proposal,Event,1,205.88,13
ORD0000534,OPP000061,CUST00077,2025-07-24,2025-07-24,2025-07-24,2025-05-31,15513.17,3,P-400,Enterprise Suite,Software,Eve,Oceania,NZL,Auckland,Closed Won,Event,1,15513.17,0
ORD0000535,OPP000067,CUST00143,2025-08-18,2025-08-15,2025-08-18,2023-05-27,24.57,1,P-300,Accessory Q,Accessories,Eve,North America,CAN,Toronto,Negotiation,Event,1,24.57,3
ORD0000536,OPP000025,CUST00026,2024-07-17,2024-07-03,2024-07-17,2024-06-03,1503.25,2,P-200,Service X,Services,Bob,North America,CAN,Toronto,Negotiation,Event,1,1503.25,14
ORD0000537,OPP000081,CUST00038,2025-05-17,2025-04-24,2025-05-17,2024-10-28,12558.33,7,P-200,Service X,Services,Farah,North America,CAN,Toronto,Closed Won,Event,1,12558.33,23
ORD0000538,OPP000009,CUST00137,2024-11-14,2024-11-12,2024-11-14,2024-06-08,7314.37,5,P-200,Service X,Services,Farah,Oceania,NZL,Auckland,Proposal,Partner,1,7314.37,2
ORD0000539,OPP000059,CUST00121,2025-10-17,2025-10-16,2025-10-17,2023-05-01,3735.99,4,P-400,Enterprise Suite,Software,George,Oceania,NZL,Auckland,Lead,Email,1,3735.99,1
ORD0000540,OPP000085,CUST00130,2025-04-29,2025-04-26,2025-04-29,2024-07-31,3689.88,5,P-100,Widget A,Hardware,Dustin,Oceania,NZL,Auckland,Lead,Email,1,3689.88,3
ORD0000541,OPP000069,CUST00094,2025-10-13,2025-10-08,2025-10-13,2024-10-23,1868.09,6,P-101,Widget B,Hardware,George,North America,MEX,Mexico City,Proposal,Website,1,1868.09,5
ORD0000542,OPP000078,CUST00076,2025-09-05,2025-09-05,2025-09-05,2024-09-06,288.21,5,P-301,Accessory R,Accessories,Farah,South America,ARG,Buenos Aires,Lead,Email,1,288.21,0
ORD0000543,OPP000086,CUST00188,2025-09-16,2025-08-26,2025-09-16,2025-04-19,19031.67,3,P-401,SMB Suite,Software,Dustin,North America,USA,San Francisco,Closed Won,Partner,1,19031.67,21
