order_id,order_date,customer_id,product_id,product_name,category,units,revenue,region,salesperson,stage
O-701979,2024-07-28,C-5081,101,CRM Pro,Software,4,3764,Europe,Salesperson_2,Won
O-701980,2023-08-31,C-4031,101,CRM Pro,Software,8,361152,Asia,Salesperson_8,Won
O-701981,2024-12-31,C-3249,101,CRM Pro,Software,11,3124,Europe,Salesperson_3,Won
O-701982,2024-11-23,C-1695,101,CRM Pro,Software,11,-4675,North America,Salesperson_8,Won
O-701983,2023-02-22,C-5399,102,Analytics Suite,Software,5,1715,Europe,Salesperson_9,Won
O-701984,2024-06-21,C-5846,102,Analytics Suite,Software,5,6405,Asia,Salesperson_10,Won
O-701985,2024-09-18,C-3914,101,CRM Pro,Software,1,1292,Europe,Salesperson_4,Won
O-701986,2023-10-28,C-5662,201,POS Terminal,Hardware,11,15015,North America,Salesperson_10,Won
O-701987,2024-10-24,C-4973,102,Analytics Suite,Software,8,8304,Europe,Salesperson_4,Won
O-701988,2024-07-02,C-3099,101,CRM Pro,Software,9,6246,Asia,Salesperson_4,Won
O-701989,2024-09-29,C-3987,101,CRM Pro,Software,4,1440,Europe,Salesperson_10,Won
O-701990,2024-03-27,C-1947,103,Sales Booster,Software,10,3330,Europe,Salesperson_7,Won
O-701991,2023-10-12,C-4319,102,Analytics Suite,Software,11,8228,Asia,Salesperson_8,Won
O-701992,2023-09-19,C-3039,101,CRM Pro,Software,4,3248,Asia,Salesperson_6,Won
O-701993,2024-06-16,C-2527,102,Analytics Suite,Software,8,10920,Asia,Salesperson_5,Won
O-701994,2024-02-18,C-1716,101,CRM Pro,Software,1,1184,Europe,Salesperson_3,Won
O-701995,2023-11-17,C-4464,103,Sales Booster,Software,3,1065,Europe,Salesperson_8,Won
O-701996,2023-09-11,C-4940,102,Analytics Suite,Software,8,3488,Asia,Salesperson_8,Won
O-701997,2024-07-04,C-2055,103,Sales Booster,Software,3,152985,North America,Salesperson_11,Won
O-701998,2023-09-28,C-4212,103,Sales Booster,Software,7,10465,North America,Salesperson_6,Won
O-701999,2023-09-03,C-3606,101,CRM Pro,Software,4,3160,North America,Salesperson_7,Won
O-702000,2023-03-23,C-2323,101,CRM Pro,Software,5,4700,North America,Salesperson_3,Won
O-702001,2024-09-11,C-1077,201,POS Terminal,Hardware,3,2274,North America,Salesperson_10,Won
O-702002,2023-05-18,C-5098,103,Sales Booster,Software,7,-10304,Europe,Salesperson_9,Won
O-702003,2024-06-07,C-4942,201,POS Terminal,Hardware,1,-452,North America,Salesperson_5,Won
O-702004,2023-07-06,C-1334,102,Analytics Suite,Software,3,1404,Asia,Salesperson_7,Won
O-702005,2023-11-10,C-4886,101,CRM Pro,Software,9,-1944,North America,Salesperson_11,Won
O-702006,2024-03-10,C-5911,101,CRM Pro,Software,11,14234,Europe,Salesperson_5,Won
O-702007,2023-12-20,C-2600,101,CRM Pro,Software,7,3395,Asia,Salesperson_2,Won
O-702008,2023-12-06,C-5406,201,POS Terminal,Hardware,6,2358,North America,Salesperson_1,Won
O-702009,2023-07-17,C-1759,102,Analytics Suite,Software,7,9478,Asia,Salesperson_3,Won
O-702010,2024-05-07,C-2777,102,Analytics Suite,Software,9,4356,Europe,Salesperson_1,Won
O-702011,2023-05-29,C-1015,101,CRM Pro,Software,10,7440,Europe,Salesperson_5,Won
O-702012,2023-10-31,C-4897,101,CRM Pro,Software,3,2292,Europe,Salesperson_4,Won
O-702013,2023-07-27,C-4982,101,CRM Pro,Software,11,12364,Europe,Salesperson_7,Won
O-702014,2023-05-14,C-4218,103,Sales Booster,Software,8,9216,North America,Salesperson_8,Won
O-702015,2024-10-16,C-1168,101,CRM Pro,Software,10,8570,Europe,Salesperson_9,Won
O-702016,2023-03-24,C-3530,102,Analytics Suite,Software,13,16107,Asia,Salesperson_3,Won
O-702017,2024-01-21,C-2149,103,Sales Booster,Software,1,45843,Europe,Salesperson_9,Won
O-702018,2024-04-19,C-4473,103,Sales Booster,Software,9,8712,North America,Salesperson_1,Won
O-702019,2023-09-22,C-1741,103,Sales Booster,Software,13,13663,Europe,Salesperson_6,Won
O-702020,2024-01-26,C-2488,102,Analytics Suite,Software,3,3282,Asia,Salesperson_8,Won
O-702021,2024-11-09,C-1469,103,Sales Booster,Software,3,963,North America,Salesperson_1,Won
O-702022,2024-01-20,C-2392,201,POS Terminal,Hardware,8,9136,Europe,Salesperson_9,Won
O-702023,2024-06-27,C-3912,102,Analytics Suite,Software,15,8190,Asia,Salesperson_10,Won
O-702024,2024-09-07,C-5796,102,Analytics Suite,Software,10,3070,North America,Salesperson_5,Won
O-702025,2023-04-23,C-3087,103,Sales Booster,Software,15,1244985,Asia,Salesperson_6,Won
O-702026,2024-04-11,C-2780,201,POS Terminal,Hardware,5,3190,Asia,Salesperson_2,Won
O-702027,2024-08-14,C-4772,102,Analytics Suite,Software,7,6671,Asia,Salesperson_10,Won
O-702028,2024-02-21,C-1283,103,Sales Booster,Software,3,4197,Asia,Salesperson_7,Won
O-702029,2024-12-29,C-2976,101,CRM Pro,Software,15,5595,North America,Salesperson_4,Won
O-702030,2023-01-06,C-3569,101,CRM Pro,Software,11,16445,Asia,Salesperson_10,Won
O-702031,2023-02-12,C-2177,101,CRM Pro,Software,1,757,Asia,Salesperson_5,Won
O-702032,2024-04-26,C-3357,103,Sales Booster,Software,5,6200,Asia,Salesperson_8,Won
O-702033,2024-10-29,C-5067,201,POS Terminal,Hardware,2,1384,Europe,Salesperson_3,Won
O-702034,2023-04-15,C-2132,102,Analytics Suite,Software,8,6264,North America,Salesperson_8,Won
O-702035,2024-12-30,C-1488,102,Analytics Suite,Software,6,4218,North America,Salesperson_10,Won
O-702036,2023-01-14,C-2850,102,Analytics Suite,Software,1,1298,Asia,Salesperson_6,Won
O-702037,2024-04-27,C-4612,103,Sales Booster,Software,9,12015,Asia,Salesperson_11,Won
O-702038,2023-02-07,C-1205,103,Sales Booster,Software,7,4662,Asia,Salesperson_10,Won
O-702039,2024-09-22,C-4596,102,Analytics Suite,Software,12,-17928,North America,Salesperson_6,Won
O-702040,2024-12-31,C-5046,103,Sales Booster,Software,10,5920,Europe,Salesperson_11,Won
O-702041,2024-09-21,C-1768,102,Analytics Suite,Software,9,12033,Europe,Salesperson_11,Won
O-702042,2023-05-14,C-5710,201,POS Terminal,Hardware,9,8649,North America,Salesperson_2,Won
O-702043,2024-12-02,C-3772,101,CRM Pro,Software,13,18226,Europe,Salesperson_4,Won
O-702044,2023-04-21,C-1269,201,POS Terminal,Hardware,12,5652,North America,Salesperson_1,Won
O-702045,2023-09-05,C-4571,101,CRM Pro,Software,5,6755,North America,Salesperson_5,Won
O-702046,2024-11-12,C-1276,201,POS Terminal,Hardware,1,508,Asia,Salesperson_5,Won
O-702047,2024-09-26,C-5192,102,Analytics Suite,Software,8,12000,Asia,Salesperson_3,Won
O-702048,2024-12-22,C-4875,101,CRM Pro,Software,10,7280,Asia,Salesperson_4,Won
O-702049,2024-10-30,C-1303,102,Analytics Suite,Software,11,3718,North America,Salesperson_8,Won
O-702050,2024-05-26,C-1827,201,POS Terminal,Hardware,12,16260,Asia,Salesperson_11,Won
O-702051,2024-12-28,C-4790,102,Analytics Suite,Software,10,9630,Asia,Salesperson_5,Won
O-702052,2023-05-30,C-3953,101,CRM Pro,Software,9,11799,Europe,Salesperson_1,Won
O-702053,2024-03-05,C-1405,103,Sales Booster,Software,5,2320,Europe,Salesperson_6,Won
O-702054,2024-12-18,C-1392,201,POS Terminal,Hardware,13,2925,North America,Salesperson_6,Won
O-702055,2023-06-26,C-2847,103,Sales Booster,Software,9,11016,Europe,Salesperson_8,Won
O-702056,2024-06-17,C-1644,101,CRM Pro,Software,1,589,Europe,Salesperson_11,Won
O-702057,2023-03-25,C-1305,102,Analytics Suite,Software,14,10584,North America,Salesperson_11,Won
O-702058,2023-04-25,C-5238,102,Analytics Suite,Software,12,10980,North America,Salesperson_2,Won
O-702059,2024-05-05,C-3742,103,Sales Booster,Software,2,2468,North America,Salesperson_4,Won
O-702060,2024-05-23,C-5089,101,CRM Pro,Software,13,3588,Europe,Salesperson_9,Won
O-702061,2024-03-03,C-5872,201,POS Terminal,Hardware,8,10760,Europe,Salesperson_5,Won
O-702062,2023-11-13,C-3345,101,CRM Pro,Software,12,8388,Asia,Salesperson_1,Won
O-702063,2023-04-17,C-4659,103,Sales Booster,Software,14,6734,Asia,Salesperson_4,Won
O-702064,2024-06-12,C-2591,101,CRM Pro,Software,10,246790,North America,Salesperson_2,Won
O-702065,2023-06-08,C-4632,201,POS Terminal,Hardware,4,1260,Europe,Salesperson_1,Won
O-702066,2023-07-01,C-3060,102,Analytics Suite,Software,10,10640,Asia,Salesperson_3,Won
O-702067,2024-03-29,C-1112,101,CRM Pro,Software,2,1126,North America,Salesperson_11,Won
O-702068,2024-03-27,C-4383,102,Analytics Suite,Software,9,4500,Asia,Salesperson_3,Won
O-702069,2023-05-14,C-4859,101,CRM Pro,Software,10,6120,North America,Salesperson_5,Won
O-702070,2024-07-30,C-3056,201,POS Terminal,Hardware,11,13365,Europe,Salesperson_2,Won
O-702071,2023-10-08,C-4272,102,Analytics Suite,Software,3,1857,North America,Salesperson_4,Won
O-702072,2023-01-19,C-3838,103,Sales Booster,Software,1,981,Europe,Salesperson_6,Won
O-702073,2024-10-15,C-4013,101,CRM Pro,Software,7,1540,Asia,Salesperson_7,Won
O-702074,2024-10-25,C-5607,102,Analytics Suite,Software,10,0,Europe,Salesperson_5,Won
O-702075,2023-09-15,C-2774,101,CRM Pro,Software,1,977,Asia,Salesperson_11,Won
O-702076,2023-06-20,C-4369,103,Sales Booster,Software,1,1354,North America,Salesperson_10,Won
O-702077,2023-10-04,C-4863,201,POS Terminal,Hardware,6,7164,North America,Salesperson_11,Won
O-702078,2024-11-25,C-1283,103,Sales Booster,Software,5,6300,North America,Salesperson_1,Won
O-702079,2024-09-08,C-3441,101,CRM Pro,Software,8,11312,Europe,Salesperson_10,Won
O-702080,2023-03-15,C-5049,201,POS Terminal,Hardware,2,2502,North America,Salesperson_6,Won
O-702081,2024-09-22,C-2703,101,CRM Pro,Software,7,391510,Asia,Salesperson_10,Won
O-702082,2024-05-18,C-1907,102,Analytics Suite,Software,6,4902,Asia,Salesperson_11,Won
O-702083,2023-04-22,C-5386,201,POS Terminal,Hardware,13,7696,North America,Salesperson_7,Won
O-702084,2024-07-27,C-3501,101,CRM Pro,Software,11,15466,North America,Salesperson_11,Won
O-702085,2023-08-02,C-3802,103,Sales Booster,Software,13,16419,Asia,Salesperson_2,Won
O-702086,2024-11-18,C-1381,102,Analytics Suite,Software,5,3425,Asia,Salesperson_8,Won
O-702087,2023-07-29,C-3696,201,POS Terminal,Hardware,11,5489,Asia,Salesperson_6,Won
O-702088,2023-03-18,C-1940,102,Analytics Suite,Software,4,240944,Europe,Salesperson_8,Won
O-702089,2023-02-01,C-2378,201,POS Terminal,Hardware,1,534,North America,Salesperson_7,Won
O-702090,2023-09-24,C-5981,201,POS Terminal,Hardware,5,3045,Europe,Salesperson_2,Won
O-702091,2024-04-27,C-5254,102,Analytics Suite,Software,7,5201,Asia,Salesperson_3,Won
O-702092,2023-11-03,C-1503,201,POS Terminal,Hardware,1,1242,Asia,Salesperson_7,Won
O-702093,2024-01-25,C-1258,102,Analytics Suite,Software,2,2734,Europe,Salesperson_8,Won
O-702094,2023-11-07,C-5950,201,POS Terminal,Hardware,15,19965,Europe,Salesperson_1,Won
O-702095,2023-02-06,C-5447,103,Sales Booster,Software,13,13507,Asia,Salesperson_11,Won
O-702096,2024-10-14,C-4307,102,Analytics Suite,Software,4,3304,Europe,Salesperson_5,Won
O-702097,2024-10-06,C-4558,102,Analytics Suite,Software,4,964,North America,Salesperson_9,Won
O-702098,2023-06-08,C-5028,101,CRM Pro,Software,15,6870,Asia,Salesperson_7,Won
O-702099,2023-06-17,C-5922,103,Sales Booster,Software,10,3360,Asia,Salesperson_8,Won
O-702100,2024-01-11,C-4254,103,Sales Booster,Software,15,3225,Asia,Salesperson_3,Won
O-702101,2024-09-25,C-3171,103,Sales Booster,Software,12,3552,North America,Salesperson_2,Won
O-702102,2024-03-29,C-2426,102,Analytics Suite,Software,4,-5916,Asia,Salesperson_11,Won
O-702103,2023-03-15,C-2836,201,POS Terminal,Hardware,12,5124,North America,Salesperson_4,Won
O-702104,2024-03-29,C-4767,103,Sales Booster,Software,2,0,Asia,Salesperson_4,Won
O-702105,2023-01-19,C-1596,102,Analytics Suite,Software,8,-6640,North America,Salesperson_11,Won
O-702106,2024-05-22,C-4174,102,Analytics Suite,Software,8,3440,Asia,Salesperson_5,Won
O-702107,2024-03-17,C-2888,102,Analytics Suite,Software,1,-354,Europe,Salesperson_10,Won
O-702108,2023-07-28,C-3964,101,CRM Pro,Software,1,-674,Europe,Salesperson_9,Won
O-702109,2024-10-30,C-3156,103,Sales Booster,Software,14,13076,Europe,Salesperson_8,Won
O-702110,2023-01-17,C-1646,101,CRM Pro,Software,7,3416,Europe,Salesperson_9,Won
O-702111,2023-04-03,C-1587,201,POS Terminal,Hardware,4,4528,Europe,Salesperson_10,Won
O-702112,2023-04-15,C-5487,101,CRM Pro,Software,14,12432,Asia,Salesperson_4,Won
O-702113,2024-06-07,C-4959,103,Sales Booster,Software,3,1698,Asia,Salesperson_6,Won
O-702114,2024-11-14,C-1577,201,POS Terminal,Hardware,9,0,North America,Salesperson_3,Won
O-702115,2024-11-18,C-1082,201,POS Terminal,Hardware,11,5236,Europe,Salesperson_9,Won
O-702116,2023-11-30,C-1597,201,POS Terminal,Hardware,5,1405,Asia,Salesperson_6,Won
O-702117,2023-01-03,C-3732,101,CRM Pro,Software,15,4725,Asia,Salesperson_4,Won
O-702118,2024-05-08,C-3554,103,Sales Booster,Software,14,4172,Asia,Salesperson_8,Won
O-702119,2023-11-29,C-2914,201,POS Terminal,Hardware,4,816,North America,Salesperson_1,Won
O-702120,2024-06-26,C-1270,103,Sales Booster,Software,11,4400,Asia,Salesperson_7,Won
O-702121,2024-07-03,C-5695,101,CRM Pro,Software,12,4884,North America,Salesperson_4,Won
O-702122,2024-12-31,C-2318,103,Sales Booster,Software,14,11200,Asia,Salesperson_9,Won
O-702123,2024-07-20,C-1726,201,POS Terminal,Hardware,4,3384,North America,Salesperson_7,Won
O-702124,2024-11-16,C-2041,201,POS Terminal,Hardware,4,4016,Europe,Salesperson_8,Won
O-702125,2024-06-14,C-1091,103,Sales Booster,Software,8,11464,Europe,Salesperson_7,Won
O-702126,2024-07-08,C-2246,103,Sales Booster,Software,6,7896,Europe,Salesperson_11,Won
O-702127,2023-05-23,C-2798,101,CRM Pro,Software,11,4884,Asia,Salesperson_3,Won
O-702128,2023-01-03,C-2167,201,POS Terminal,Hardware,14,12292,North America,Salesperson_3,Won
O-702129,2023-03-08,C-1958,103,Sales Booster,Software,11,8888,Asia,Salesperson_7,Won
O-702130,2024-09-12,C-4282,102,Analytics Suite,Software,5,1175,North America,Salesperson_10,Won
O-702131,2023-06-09,C-2057,201,POS Terminal,Hardware,8,9312,Europe,Salesperson_9,Won
O-702132,2023-07-21,C-1670,102,Analytics Suite,Software,8,5840,Europe,Salesperson_10,Won
O-702133,2024-07-20,C-5026,103,Sales Booster,Software,4,2808,Europe,Salesperson_2,Won
O-702134,2024-03-22,C-3636,103,Sales Booster,Software,15,257985,Asia,Salesperson_11,Won
O-702135,2024-02-03,C-5409,201,POS Terminal,Hardware,4,1360,North America,Salesperson_2,Won
O-702136,2024-11-18,C-5564,101,CRM Pro,Software,11,15290,North America,Salesperson_1,Won
O-702137,2023-02-22,C-4479,103,Sales Booster,Software,9,9864,Europe,Salesperson_7,Won
O-702138,2024-03-31,C-4013,201,POS Terminal,Hardware,9,4050,Asia,Salesperson_6,Won
O-702139,2023-09-27,C-1241,101,CRM Pro,Software,2,2658,North America,Salesperson_9,Won
O-702140,2024-02-07,C-5366,103,Sales Booster,Software,12,12816,Europe,Salesperson_4,Won
O-702141,2024-05-25,C-2031,102,Analytics Suite,Software,13,17381,Europe,Salesperson_9,Won
O-702142,2023-10-19,C-1203,201,POS Terminal,Hardware,5,6495,North America,Salesperson_10,Won
O-702143,2024-10-06,C-4696,102,Analytics Suite,Software,4,180288,North America,Salesperson_2,Won
O-702144,2024-06-07,C-4888,201,POS Terminal,Hardware,6,4146,Europe,Salesperson_5,Won
O-702145,2023-11-19,C-5048,103,Sales Booster,Software,13,10101,Europe,Salesperson_11,Won
O-702146,2024-06-03,C-5569,102,Analytics Suite,Software,10,6090,North America,Salesperson_7,Won
O-702147,2024-08-22,C-1125,201,POS Terminal,Hardware,12,15540,Asia,Salesperson_1,Won
O-702148,2023-03-03,C-1289,103,Sales Booster,Software,6,0,Europe,Salesperson_6,Won
O-702149,2023-02-18,C-1953,102,Analytics Suite,Software,14,-6482,Europe,Salesperson_7,Won
O-702150,2024-01-31,C-4911,101,CRM Pro,Software,4,3828,Europe,Salesperson_10,Won
O-702151,2023-12-14,C-4212,101,CRM Pro,Software,5,339250,Asia,Salesperson_11,Won
O-702152,2024-07-30,C-4550,201,POS Terminal,Hardware,6,2940,Asia,Salesperson_3,Won
O-702153,2024-04-11,C-4472,201,POS Terminal,Hardware,6,6366,Asia,Salesperson_4,Won
O-702154,2024-11-24,C-2463,101,CRM Pro,Software,9,4068,Asia,Salesperson_6,Won
O-702155,2024-06-06,C-2203,103,Sales Booster,Software,14,5642,Europe,Salesperson_6,Won
O-702156,2024-11-30,C-1635,201,POS Terminal,Hardware,13,-629850,Europe,Salesperson_11,Won
O-702157,2023-09-13,C-5322,101,CRM Pro,Software,2,2294,Europe,Salesperson_4,Won
O-702158,2024-11-02,C-4164,201,POS Terminal,Hardware,3,1287,North America,Salesperson_11,Won
O-702159,2024-12-23,C-4829,101,CRM Pro,Software,7,6566,Europe,Salesperson_4,Won
O-702160,2023-12-17,C-2011,102,Analytics Suite,Software,10,560820,Asia,Salesperson_2,Won
O-702161,2024-07-24,C-2829,103,Sales Booster,Software,10,6950,Asia,Salesperson_8,Won
O-702162,2023-12-11,C-4259,101,CRM Pro,Software,12,-12876,North America,Salesperson_10,Won
O-702163,2024-11-25,C-3408,101,CRM Pro,Software,1,1083,Europe,Salesperson_7,Won
O-702164,2023-07-05,C-5713,102,Analytics Suite,Software,9,5535,Europe,Salesperson_6,Won
O-702165,2023-03-14,C-1972,102,Analytics Suite,Software,10,7790,North America,Salesperson_4,Won
O-702166,2023-10-14,C-1587,102,Analytics Suite,Software,5,-1340,Asia,Salesperson_5,Won
O-702167,2023-04-11,C-3763,201,POS Terminal,Hardware,15,18045,North America,Salesperson_1,Won
O-702168,2024-03-28,C-2997,201,POS Terminal,Hardware,4,2728,Europe,Salesperson_10,Won
O-702169,2023-03-02,C-1923,102,Analytics Suite,Software,7,-7434,Europe,Salesperson_7,Won
O-702170,2023-11-25,C-5138,201,POS Terminal,Hardware,3,4296,Europe,Salesperson_11,Won
O-702171,2024-12-28,C-3056,102,Analytics Suite,Software,7,8267,North America,Salesperson_3,Won
O-702172,2023-08-03,C-2448,103,Sales Booster,Software,9,4500,North America,Salesperson_11,Won
O-702173,2023-04-10,C-2105,103,Sales Booster,Software,3,2910,Asia,Salesperson_1,Won
O-702174,2023-03-14,C-2856,102,Analytics Suite,Software,3,2508,Asia,Salesperson_3,Won
O-702175,2023-04-21,C-1646,201,POS Terminal,Hardware,5,2725,Europe,Salesperson_1,Won
O-702176,2023-10-01,C-1659,101,CRM Pro,Software,9,5526,Asia,Salesperson_8,Won
O-702177,2024-12-17,C-4626,101,CRM Pro,Software,3,1356,Europe,Salesperson_1,Won
O-702178,2024-08-17,C-2081,101,CRM Pro,Software,1,916,Europe,Salesperson_9,Won
O-702179,2024-02-18,C-5498,201,POS Terminal,Hardware,6,0,North America,Salesperson_11,Won
O-702180,2024-03-10,C-3650,102,Analytics Suite,Software,6,6042,North America,Salesperson_2,Won
O-702181,2023-07-03,C-4872,201,POS Terminal,Hardware,10,5490,Asia,Salesperson_8,Won
O-702182,2023-06-27,C-1140,102,Analytics Suite,Software,11,2266,North America,Salesperson_4,Won
O-702183,2023-09-29,C-4991,201,POS Terminal,Hardware,15,313950,Asia,Salesperson_1,Won
O-702184,2024-02-03,C-3991,103,Sales Booster,Software,4,-359600,Europe,Salesperson_6,Won
O-702185,2023-07-04,C-1610,201,POS Terminal,Hardware,1,948,Asia,Salesperson_7,Won
O-702186,2024-05-04,C-1004,101,CRM Pro,Software,12,9132,North America,Salesperson_6,Won
O-702187,2024-04-02,C-4217,201,POS Terminal,Hardware,2,1626,North America,Salesperson_5,Won
O-702188,2024-07-27,C-3836,103,Sales Booster,Software,5,3220,Europe,Salesperson_2,Won
O-702189,2023-02-24,C-4739,101,CRM Pro,Software,8,9688,North America,Salesperson_9,Won
O-702190,2024-01-27,C-1019,201,POS Terminal,Hardware,8,2280,North America,Salesperson_2,Won
O-702191,2023-10-06,C-5541,103,Sales Booster,Software,10,3350,North America,Salesperson_1,Won
O-702192,2023-08-20,C-3838,103,Sales Booster,Software,7,5831,Europe,Salesperson_9,Won
O-702193,2024-10-12,C-4035,201,POS Terminal,Hardware,7,1652,Europe,Salesperson_7,Won
O-702194,2023-10-05,C-4430,101,CRM Pro,Software,4,2108,Europe,Salesperson_2,Won
O-702195,2023-05-28,C-2673,101,CRM Pro,Software,7,1827,Asia,Salesperson_6,Won
O-702196,2024-05-24,C-3269,201,POS Terminal,Hardware,5,1550,Asia,Salesperson_8,Won
O-702197,2023-03-12,C-2115,101,CRM Pro,Software,9,13401,North America,Salesperson_2,Won
O-702198,2023-07-22,C-1261,101,CRM Pro,Software,14,2996,Asia,Salesperson_9,Won
O-702199,2023-05-13,C-1481,102,Analytics Suite,Software,9,3096,Asia,Salesperson_4,Won
O-702200,2024-09-04,C-2556,101,CRM Pro,Software,4,5600,Asia,Salesperson_7,Won
O-702201,2024-06-30,C-4427,201,POS Terminal,Hardware,15,839370,North America,Salesperson_5,Won
O-702202,2023-03-31,C-3231,201,POS Terminal,Hardware,5,6525,Europe,Salesperson_7,Won
O-702203,2024-06-10,C-4262,103,Sales Booster,Software,6,7602,North America,Salesperson_11,Won
O-702204,2024-01-20,C-2297,103,Sales Booster,Software,12,4380,Europe,Salesperson_6,Won
O-702205,2023-01-05,C-4232,101,CRM Pro,Software,7,1876,Asia,Salesperson_2,Won
O-702206,2024-01-30,C-2798,103,Sales Booster,Software,11,16016,North America,Salesperson_9,Won
O-702207,2023-10-30,C-3654,101,CRM Pro,Software,5,1595,Europe,Salesperson_3,Won
O-702208,2024-10-01,C-5779,103,Sales Booster,Software,14,9898,North America,Salesperson_1,Won
O-702209,2023-01-15,C-3587,102,Analytics Suite,Software,9,7245,North America,Salesperson_3,Won
O-702210,2023-10-05,C-2795,201,POS Terminal,Hardware,13,17576,Asia,Salesperson_8,Won
O-702211,2024-12-29,C-5467,102,Analytics Suite,Software,11,8635,North America,Salesperson_1,Won
O-702212,2024-06-24,C-3188,102,Analytics Suite,Software,7,2289,Europe,Salesperson_3,Won
O-702213,2024-06-09,C-4771,102,Analytics Suite,Software,2,-1128,Asia,Salesperson_9,Won
O-702214,2024-10-17,C-3885,103,Sales Booster,Software,10,11220,Europe,Salesperson_6,Won
O-702215,2023-10-28,C-2590,102,Analytics Suite,Software,7,7889,Asia,Salesperson_9,Won
O-702216,2024-04-16,C-3761,102,Analytics Suite,Software,8,6944,North America,Salesperson_3,Won
O-702217,2023-10-31,C-3998,102,Analytics Suite,Software,11,2222,Europe,Salesperson_9,Won
O-702218,2023-09-04,C-4728,103,Sales Booster,Software,13,17407,North America,Salesperson_6,Won
O-702219,2024-01-18,C-1198,103,Sales Booster,Software,8,9904,North America,Salesperson_6,Won
O-702220,2024-08-04,C-4073,103,Sales Booster,Software,15,4185,Europe,Salesperson_11,Won
O-702221,2023-07-31,C-5391,102,Analytics Suite,Software,11,-13816,Asia,Salesperson_1,Won
O-702222,2024-08-18,C-3324,103,Sales Booster,Software,4,1160,Asia,Salesperson_8,Won
O-702223,2023-11-10,C-1802,101,CRM Pro,Software,11,15092,North America,Salesperson_9,Won
O-702224,2024-02-24,C-5998,201,POS Terminal,Hardware,10,0,North America,Salesperson_6,Won
O-702225,2023-07-19,C-1664,101,CRM Pro,Software,7,316050,Europe,Salesperson_8,Won
O-702226,2023-04-04,C-2135,101,CRM Pro,Software,11,11836,North America,Salesperson_9,Won
O-702227,2023-01-15,C-5982,101,CRM Pro,Software,13,17498,Europe,Salesperson_3,Won
O-702228,2024-04-26,C-1873,101,CRM Pro,Software,4,4664,Europe,Salesperson_10,Won
O-702229,2023-06-25,C-3600,201,POS Terminal,Hardware,15,8610,Europe,Salesperson_7,Won
O-702230,2023-03-14,C-5650,101,CRM Pro,Software,7,3563,Europe,Salesperson_6,Won
O-702231,2024-05-27,C-3176,103,Sales Booster,Software,6,5850,Asia,Salesperson_11,Won
O-702232,2024-07-21,C-5814,101,CRM Pro,Software,15,9165,Asia,Salesperson_2,Won
O-702233,2023-08-14,C-5020,103,Sales Booster,Software,15,13695,Europe,Salesperson_2,Won
O-702234,2023-11-03,C-4126,101,CRM Pro,Software,12,14400,North America,Salesperson_8,Won
O-702235,2024-06-27,C-5060,103,Sales Booster,Software,2,1354,Asia,Salesperson_10,Won
O-702236,2023-05-05,C-2371,103,Sales Booster,Software,13,10855,Europe,Salesperson_7,Won
O-702237,2023-01-24,C-5574,102,Analytics Suite,Software,10,2230,Asia,Salesperson_5,Won
O-702238,2024-02-13,C-3960,102,Analytics Suite,Software,5,1930,Europe,Salesperson_1,Won
O-702239,2024-10-27,C-4709,101,CRM Pro,Software,2,2204,Europe,Salesperson_3,Won
O-702240,2023-04-21,C-1051,201,POS Terminal,Hardware,13,4680,Europe,Salesperson_11,Won
O-702241,2024-04-24,C-5936,201,POS Terminal,Hardware,9,13104,Asia,Salesperson_4,Won
O-702242,2023-06-29,C-2957,102,Analytics Suite,Software,4,904,North America,Salesperson_3,Won
O-702243,2023-06-27,C-5736,103,Sales Booster,Software,7,10234,Asia,Salesperson_8,Won
O-702244,2023-11-30,C-3826,103,Sales Booster,Software,2,34560,North America,Salesperson_9,Won
O-702245,2024-12-17,C-2697,102,Analytics Suite,Software,8,5088,Europe,Salesperson_10,Won
O-702246,2023-11-29,C-5287,102,Analytics Suite,Software,15,22020,North America,Salesperson_11,Won
O-702247,2023-08-15,C-4236,101,CRM Pro,Software,2,1726,Europe,Salesperson_7,Won
O-702248,2024-01-15,C-3220,102,Analytics Suite,Software,5,2160,Asia,Salesperson_2,Won
O-702249,2024-04-25,C-5549,101,CRM Pro,Software,11,12430,North America,Salesperson_7,Won
O-702250,2023-06-05,C-2708,101,CRM Pro,Software,4,2720,North America,Salesperson_2,Won
O-702251,2023-05-12,C-2369,103,Sales Booster,Software,14,4074,North America,Salesperson_10,Won
O-702252,2023-11-04,C-2419,201,POS Terminal,Hardware,10,3080,North America,Salesperson_7,Won
O-702253,2024-07-08,C-4818,201,POS Terminal,Hardware,7,7210,Europe,Salesperson_2,Won
O-702254,2024-05-24,C-2193,101,CRM Pro,Software,14,7812,Europe,Salesperson_3,Won
O-702255,2024-02-04,C-2646,103,Sales Booster,Software,1,1254,Asia,Salesperson_7,Won
O-702256,2024-09-30,C-4025,102,Analytics Suite,Software,12,9996,Europe,Salesperson_7,Won
O-702257,2023-12-03,C-3774,101,CRM Pro,Software,9,-6516,North America,Salesperson_4,Won
O-702258,2023-04-30,C-4334,201,POS Terminal,Hardware,15,5175,North America,Salesperson_11,Won
O-702259,2023-03-29,C-2801,103,Sales Booster,Software,4,104580,Asia,Salesperson_10,Won
O-702260,2023-10-20,C-2068,101,CRM Pro,Software,2,1506,Asia,Salesperson_6,Won
