order_id,opportunity_id,customer_id,order_date,lead_date,close_date,first_purchase_date,revenue,units,product_id,product_name,category,salesperson,region,country,city,stage,channel,is_returning,aov,sales_cycle_days
O-102242,OPP-202242,C-2949,2024-04-08,2024-04-01,2024-04-23,2024-04-01,4197,3,201,POS Terminal,Hardware,Salesperson_6,North America,Germany,City_5,Won,Partner,True,1399.0,22
O-102243,OPP-202243,C-2188,2024-04-27,2024-04-13,2024-05-14,2024-04-27,11620,20,102,Analytics Suite,Software,Salesperson_7,North America,Pakistan,City_20,Won,Outbound,True,581.0,31
O-102244,OPP-202244,C-1797,2023-06-04,2023-05-10,2023-06-08,2023-06-04,13824,9,103,Sales Booster,Software,Salesperson_10,Europe,Pakistan,City_2,Won,Inbound,False,1536.0,29
O-102245,OPP-202245,C-4825,2023-05-05,2023-04-29,2023-05-16,2023-04-29,18335,19,202,Receipt Printer,Hardware,Salesperson_3,North America,Germany,City_11,Won,Inbound,False,965.0,17
O-102246,OPP-202246,C-4371,2023-07-02,2023-06-05,2023-07-03,2023-06-05,5957,7,202,Receipt Printer,Hardware,Salesperson_1,Asia,USA,City_4,Won,Inbound,True,851.0,28
O-102247,OPP-202247,C-1535,2023-02-17,2023-01-26,2023-02-20,2023-01-26,1309,7,201,POS Terminal,Hardware,Salesperson_7,Europe,Pakistan,City_9,Won,Partner,True,187.0,25
O-102248,OPP-202248,C-2227,2024-08-16,2024-08-02,2024-09-04,2024-08-02,9383,11,202,Receipt Printer,Hardware,Salesperson_6,North America,India,City_6,Won,Outbound,True,853.0,33
O-102249,OPP-202249,C-3813,2023-11-24,2023-11-08,2023-12-02,2023-11-08,1690,1,103,Sales Booster,Software,Salesperson_12,Asia,UK,City_17,Won,Outbound,False,1690.0,24
O-102250,OPP-202250,C-1063,2024-10-01,2024-09-14,2024-10-14,2024-09-14,1540,11,101,CRM Pro,Software,Salesperson_7,Europe,Germany,City_8,Won,Inbound,False,140.0,30
O-102251,OPP-202251,C-1131,2024-07-09,2024-06-28,2024-07-17,2024-06-28,2970,6,101,CRM Pro,Software,Salesperson_7,Asia,India,City_8,Won,Inbound,True,495.0,19
O-102252,OPP-202252,C-2744,2024-03-09,2024-02-22,2024-03-21,2024-02-22,4785,5,102,Analytics Suite,Software,Salesperson_13,North America,Pakistan,City_2,Won,Outbound,False,957.0,28
O-102253,OPP-202253,C-3979,2023-04-08,2023-03-28,2023-04-12,2023-04-08,7242,6,103,Sales Booster,Software,Salesperson_1,North America,Pakistan,City_13,Won,Partner,True,1207.0,15
O-102254,OPP-202254,C-3605,2024-09-06,2024-08-31,2024-09-17,2024-08-31,15648,12,102,Analytics Suite,Software,Salesperson_5,Asia,Pakistan,City_10,Won,Partner,False,1304.0,17
O-102255,OPP-202255,C-3602,2023-11-19,2023-10-20,2023-12-06,2023-11-19,5662,19,102,Analytics Suite,Software,Salesperson_1,Europe,India,City_18,Won,Outbound,True,298.0,47
O-102256,OPP-202256,C-3863,2024-05-09,2024-04-18,2024-05-25,2024-04-18,1910,10,202,Receipt Printer,Hardware,Salesperson_14,Asia,Pakistan,City_17,Won,Outbound,False,191.0,37
O-102257,OPP-202257,C-1951,2023-08-26,2023-08-03,2023-09-07,2023-08-26,9621,9,102,Analytics Suite,Software,Salesperson_1,Asia,USA,City_1,Won,Inbound,False,1069.0,35
O-102258,OPP-202258,C-4135,2023-01-19,2023-01-14,2023-02-05,2023-01-14,31229,17,101,CRM Pro,Software,Salesperson_1,Europe,UK,City_6,Won,Partner,False,1837.0,22
O-102259,OPP-202259,C-2491,2024-07-01,2024-06-06,2024-07-11,2024-06-06,5703,3,102,Analytics Suite,Software,Salesperson_5,Asia,Pakistan,City_4,Won,Inbound,False,1901.0,35
O-102260,OPP-202260,C-4126,2023-10-10,2023-09-29,2023-10-21,2023-09-29,15786,9,201,POS Terminal,Hardware,Salesperson_3,Europe,USA,City_17,Won,Inbound,True,1754.0,22
O-102261,OPP-202261,C-1217,2024-02-13,2024-02-04,2024-03-02,2024-02-04,3048,4,101,CRM Pro,Software,Salesperson_6,Asia,India,City_10,Won,Inbound,False,762.0,27
O-102262,OPP-202262,C-3763,2023-06-22,2023-06-07,2023-07-07,2023-06-22,23202,18,101,CRM Pro,Software,Salesperson_15,Asia,Germany,City_16,Won,Outbound,False,1289.0,30
O-102263,OPP-202263,C-4614,2024-01-10,2023-12-30,2024-01-12,2023-12-30,11952,9,103,Sales Booster,Software,Salesperson_7,North America,USA,City_14,Won,Partner,True,1328.0,13
O-102264,OPP-202264,C-3489,2024-11-16,2024-10-26,2024-11-28,2024-10-26,2564,2,102,Analytics Suite,Software,Salesperson_6,Europe,India,City_18,Won,Partner,False,1282.0,33
O-102265,OPP-202265,C-4532,2024-08-09,2024-07-20,2024-08-11,2024-08-09,1476,9,102,Analytics Suite,Software,Salesperson_10,North America,Germany,City_19,Won,Inbound,False,164.0,22
O-102266,OPP-202266,C-2232,2023-07-02,2023-06-06,2023-07-18,2023-06-06,6948,9,202,Receipt Printer,Hardware,Salesperson_11,North America,Germany,City_5,Won,Outbound,False,772.0,42
O-102267,OPP-202267,C-2955,2023-05-23,2023-04-29,2023-05-24,2023-04-29,1233,3,201,POS Terminal,Hardware,Salesperson_15,Europe,Germany,City_1,Won,Partner,True,411.0,25
O-102268,OPP-202268,C-1506,2024-11-30,2024-11-05,2024-12-09,2024-11-05,15705,9,202,Receipt Printer,Hardware,Salesperson_8,North America,India,City_16,Won,Inbound,False,1745.0,34
O-102269,OPP-202269,C-4211,2024-08-08,2024-07-17,2024-08-16,2024-07-17,3290,14,202,Receipt Printer,Hardware,Salesperson_5,Asia,Pakistan,City_17,Won,Partner,True,235.0,30
O-102270,OPP-202270,C-3791,2023-01-06,2022-12-31,2023-01-23,2022-12-31,1182,1,103,Sales Booster,Software,Salesperson_8,Asia,UK,City_15,Won,Inbound,True,1182.0,23
O-102271,OPP-202271,C-1182,2023-06-10,2023-06-05,2023-06-19,2023-06-10,4266,9,102,Analytics Suite,Software,Salesperson_10,Europe,USA,City_5,Won,Partner,True,474.0,14
O-102272,OPP-202272,C-2189,2024-01-12,2023-12-28,2024-01-27,2024-01-12,3220,14,103,Sales Booster,Software,Salesperson_12,Asia,USA,City_14,Won,Outbound,True,230.0,30
O-102273,OPP-202273,C-3298,2024-03-11,2024-02-21,2024-03-12,2024-02-21,19800,15,101,CRM Pro,Software,Salesperson_1,Europe,USA,City_14,Won,Inbound,True,1320.0,20
O-102274,OPP-202274,C-2410,2023-09-12,2023-08-28,2023-09-24,2023-08-28,11536,14,102,Analytics Suite,Software,Salesperson_14,Europe,Pakistan,City_13,Won,Partner,False,824.0,27
O-102275,OPP-202275,C-2357,2023-11-22,2023-11-17,2023-12-07,2023-11-17,10907,13,102,Analytics Suite,Software,Salesperson_13,North America,Pakistan,City_13,Won,Outbound,False,839.0,20
O-102276,OPP-202276,C-3127,2024-12-10,2024-11-25,2024-12-26,2024-11-25,9000,8,201,POS Terminal,Hardware,Salesperson_14,Europe,Pakistan,City_10,Won,Partner,False,1125.0,31
O-102277,OPP-202277,C-3486,2024-08-02,2024-07-05,2024-08-12,2024-08-02,9336,6,101,CRM Pro,Software,Salesperson_9,Asia,USA,City_8,Won,Partner,True,1556.0,38
O-102278,OPP-202278,C-1191,2023-01-27,2022-12-29,2023-02-16,2022-12-29,21970,13,201,POS Terminal,Hardware,Salesperson_8,Europe,Pakistan,City_6,Won,Inbound,False,1690.0,49
O-102279,OPP-202279,C-2221,2023-11-04,2023-10-20,2023-11-22,2023-10-20,5904,8,201,POS Terminal,Hardware,Salesperson_7,Asia,India,City_3,Won,Inbound,False,738.0,33
O-102280,OPP-202280,C-3128,2023-11-08,2023-10-26,2023-11-14,2023-10-26,2480,16,102,Analytics Suite,Software,Salesperson_13,Europe,UK,City_4,Won,Inbound,False,155.0,19
O-102281,OPP-202281,C-3833,2024-08-22,2024-08-16,2024-08-31,2024-08-16,4752,18,102,Analytics Suite,Software,Salesperson_7,North America,India,City_13,Won,Partner,True,264.0,15
O-102282,OPP-202282,C-1742,2024-06-26,2024-06-01,2024-07-14,2024-06-01,20845,11,201,POS Terminal,Hardware,Salesperson_12,Asia,Germany,City_19,Won,Partner,False,1895.0,43
O-102283,OPP-202283,C-2427,2023-08-27,2023-08-10,2023-09-06,2023-08-10,8628,6,202,Receipt Printer,Hardware,Salesperson_7,North America,Pakistan,City_15,Won,Inbound,False,1438.0,27
O-102284,OPP-202284,C-3422,2024-04-05,2024-03-28,2024-04-17,2024-03-28,6804,6,201,POS Terminal,Hardware,Salesperson_13,Europe,UK,City_17,Won,Partner,True,1134.0,20
O-102285,OPP-202285,C-1146,2024-06-15,2024-05-27,2024-06-17,2024-06-15,9750,10,101,CRM Pro,Software,Salesperson_8,North America,USA,City_8,Won,Inbound,True,975.0,21
O-102286,OPP-202286,C-2370,2024-02-01,2024-01-20,2024-02-15,2024-02-01,3672,4,202,Receipt Printer,Hardware,Salesperson_13,Europe,India,City_17,Won,Inbound,False,918.0,26
O-102287,OPP-202287,C-1235,2024-07-01,2024-06-14,2024-07-02,2024-06-14,2385,9,103,Sales Booster,Software,Salesperson_10,North America,UK,City_20,Won,Outbound,False,265.0,18
O-102288,OPP-202288,C-2818,2024-10-15,2024-09-20,2024-10-29,2024-09-20,3888,6,102,Analytics Suite,Software,Salesperson_6,North America,Pakistan,City_10,Won,Outbound,False,648.0,39
O-102289,OPP-202289,C-1465,2024-06-14,2024-06-02,2024-06-28,2024-06-02,4235,5,102,Analytics Suite,Software,Salesperson_12,North America,Germany,City_12,Won,Inbound,True,847.0,26
O-102290,OPP-202290,C-2049,2024-07-28,2024-07-18,2024-08-02,2024-07-28,12992,16,202,Receipt Printer,Hardware,Salesperson_6,Asia,Germany,City_5,Won,Inbound,False,812.0,15
O-102291,OPP-202291,C-3876,2023-12-25,2023-12-14,2024-01-12,2023-12-25,6076,4,103,Sales Booster,Software,Salesperson_13,North America,Germany,City_10,Won,Inbound,False,1519.0,29
O-102292,OPP-202292,C-2909,2024-01-02,2023-12-10,2024-01-13,2023-12-10,6010,5,103,Sales Booster,Software,Salesperson_1,North America,Germany,City_2,Won,Outbound,False,1202.0,34
O-102293,OPP-202293,C-1959,2023-03-30,2023-03-23,2023-04-16,2023-03-23,12200,10,103,Sales Booster,Software,Salesperson_11,North America,Pakistan,City_12,Won,Partner,False,1220.0,24
O-102294,OPP-202294,C-1241,2023-12-16,2023-12-03,2023-12-31,2023-12-03,4440,15,202,Receipt Printer,Hardware,Salesperson_1,Europe,UK,City_4,Won,Partner,False,296.0,28
O-102295,OPP-202295,C-3506,2023-02-16,2023-02-01,2023-02-19,2023-02-01,9912,8,103,Sales Booster,Software,Salesperson_3,Asia,Germany,City_6,Won,Outbound,False,1239.0,18
O-102296,OPP-202296,C-1505,2024-05-24,2024-05-09,2024-05-31,2024-05-09,27048,14,202,Receipt Printer,Hardware,Salesperson_1,Europe,Pakistan,City_15,Won,Partner,True,1932.0,22
O-102297,OPP-202297,C-1623,2023-07-24,2023-07-13,2023-07-28,2023-07-24,9500,10,101,CRM Pro,Software,Salesperson_1,North America,UK,City_15,Won,Inbound,True,950.0,15
O-102298,OPP-202298,C-1980,2024-12-15,2024-11-30,2025-01-01,2024-11-30,31236,19,103,Sales Booster,Software,Salesperson_13,Europe,USA,City_19,Won,Outbound,True,1644.0,32
O-102299,OPP-202299,C-4412,2023-02-17,2023-02-02,2023-03-04,2023-02-02,981,1,103,Sales Booster,Software,Salesperson_10,North America,Germany,City_14,Won,Inbound,False,981.0,30
O-102300,OPP-202300,C-3278,2024-08-08,2024-07-31,2024-08-21,2024-07-31,7920,9,201,POS Terminal,Hardware,Salesperson_2,Asia,Pakistan,City_19,Won,Partner,True,880.0,21
O-102301,OPP-202301,C-2142,2024-04-19,2024-04-11,2024-04-20,2024-04-19,15162,14,101,CRM Pro,Software,Salesperson_5,Asia,UK,City_7,Won,Inbound,False,1083.0,9
O-102302,OPP-202302,C-3584,2024-01-04,2023-12-12,2024-01-14,2023-12-12,5379,11,102,Analytics Suite,Software,Salesperson_9,Asia,UK,City_20,Won,Inbound,False,489.0,33
O-102303,OPP-202303,C-3942,2023-05-27,2023-05-22,2023-06-01,2023-05-22,4370,19,101,CRM Pro,Software,Salesperson_8,North America,India,City_12,Won,Outbound,True,230.0,10
O-102304,OPP-202304,C-1558,2024-12-06,2024-11-20,2024-12-14,2024-11-20,12493,13,102,Analytics Suite,Software,Salesperson_9,Asia,USA,City_1,Won,Outbound,True,961.0,24
O-102305,OPP-202305,C-4685,2023-12-31,2023-12-20,2024-01-18,2023-12-20,27776,14,101,CRM Pro,Software,Salesperson_8,Europe,Germany,City_17,Won,Partner,False,1984.0,29
O-102306,OPP-202306,C-3663,2023-09-18,2023-09-11,2023-09-24,2023-09-18,10000,10,202,Receipt Printer,Hardware,Salesperson_1,Asia,India,City_10,Won,Partner,True,1000.0,13
O-102307,OPP-202307,C-2656,2024-11-26,2024-11-03,2024-11-28,2024-11-03,11796,12,103,Sales Booster,Software,Salesperson_1,Asia,Germany,City_16,Won,Outbound,True,983.0,25
O-102308,OPP-202308,C-3175,2023-04-08,2023-03-16,2023-04-21,2023-03-16,4272,16,101,CRM Pro,Software,Salesperson_3,North America,USA,City_13,Won,Partner,True,267.0,36
O-102309,OPP-202309,C-4413,2024-09-16,2024-08-27,2024-09-20,2024-09-16,22320,20,202,Receipt Printer,Hardware,Salesperson_14,North America,UK,City_15,Won,Inbound,True,1116.0,24
O-102310,OPP-202310,C-4837,2023-04-16,2023-04-01,2023-04-24,2023-04-16,6956,4,103,Sales Booster,Software,Salesperson_7,Europe,USA,City_7,Won,Inbound,False,1739.0,23
O-102311,OPP-202311,C-2984,2023-01-26,2023-01-05,2023-02-06,2023-01-05,4572,12,102,Analytics Suite,Software,Salesperson_6,Asia,Pakistan,City_7,Won,Outbound,True,381.0,32
O-102312,OPP-202312,C-4207,2024-06-10,2024-05-15,2024-06-14,2024-05-15,14808,8,202,Receipt Printer,Hardware,Salesperson_7,Asia,USA,City_7,Won,Partner,True,1851.0,30
O-102313,OPP-202313,C-4187,2023-03-28,2023-03-22,2023-04-14,2023-03-22,15665,13,102,Analytics Suite,Software,Salesperson_3,Asia,India,City_15,Won,Partner,True,1205.0,23
O-102314,OPP-202314,C-1700,2024-12-08,2024-11-18,2024-12-17,2024-11-18,9420,5,201,POS Terminal,Hardware,Salesperson_5,North America,Pakistan,City_6,Won,Outbound,False,1884.0,29
O-102315,OPP-202315,C-1190,2024-04-02,2024-03-18,2024-04-16,2024-03-18,1374,1,101,CRM Pro,Software,Salesperson_9,North America,Germany,City_13,Won,Inbound,True,1374.0,29
O-102316,OPP-202316,C-2940,2023-03-18,2023-02-24,2023-04-05,2023-02-24,10744,8,101,CRM Pro,Software,Salesperson_6,North America,India,City_15,Won,Partner,False,1343.0,40
O-102317,OPP-202317,C-1351,2023-11-10,2023-10-24,2023-11-27,2023-11-10,417,3,201,POS Terminal,Hardware,Salesperson_6,Asia,India,City_2,Won,Inbound,False,139.0,34
O-102318,OPP-202318,C-4820,2024-09-03,2024-08-17,2024-09-20,2024-08-17,2442,2,103,Sales Booster,Software,Salesperson_12,North America,Germany,City_16,Won,Partner,True,1221.0,34
O-102319,OPP-202319,C-1674,2024-12-27,2024-12-01,2025-01-16,2024-12-27,4788,6,103,Sales Booster,Software,Salesperson_14,Europe,Pakistan,City_18,Won,Partner,True,798.0,46
O-102320,OPP-202320,C-3641,2023-03-11,2023-02-16,2023-03-22,2023-02-16,12336,16,201,POS Terminal,Hardware,Salesperson_5,North America,Germany,City_10,Won,Partner,True,771.0,34
O-102321,OPP-202321,C-3583,2023-12-08,2023-11-12,2023-12-09,2023-12-08,5982,3,102,Analytics Suite,Software,Salesperson_6,Asia,UK,City_5,Won,Inbound,True,1994.0,27
O-102322,OPP-202322,C-1449,2024-08-10,2024-07-14,2024-08-14,2024-08-10,30736,16,103,Sales Booster,Software,Salesperson_5,Europe,USA,City_16,Won,Inbound,True,1921.0,31
O-102323,OPP-202323,C-3263,2023-08-24,2023-08-11,2023-09-12,2023-08-11,29488,16,102,Analytics Suite,Software,Salesperson_15,Asia,UK,City_18,Won,Partner,False,1843.0,32
O-102324,OPP-202324,C-4555,2023-01-19,2022-12-31,2023-01-22,2022-12-31,8100,18,101,CRM Pro,Software,Salesperson_8,Europe,Pakistan,City_10,Won,Partner,False,450.0,22
O-102325,OPP-202325,C-2950,2024-09-07,2024-08-17,2024-09-24,2024-08-17,1816,1,201,POS Terminal,Hardware,Salesperson_15,Europe,Pakistan,City_4,Won,Outbound,False,1816.0,38
O-102326,OPP-202326,C-2555,2023-08-29,2023-08-24,2023-09-17,2023-08-24,29184,19,103,Sales Booster,Software,Salesperson_5,Asia,Germany,City_6,Won,Partner,False,1536.0,24
O-102327,OPP-202327,C-3105,2024-08-09,2024-07-24,2024-08-13,2024-08-09,10086,6,102,Analytics Suite,Software,Salesperson_10,Asia,USA,City_4,Won,Outbound,True,1681.0,20
O-102328,OPP-202328,C-4044,2023-09-03,2023-08-20,2023-09-15,2023-08-20,8232,7,103,Sales Booster,Software,Salesperson_2,North America,Pakistan,City_3,Won,Inbound,True,1176.0,26
O-102329,OPP-202329,C-2205,2023-04-13,2023-04-03,2023-04-19,2023-04-03,11466,9,103,Sales Booster,Software,Salesperson_6,Asia,USA,City_14,Won,Outbound,True,1274.0,16
O-102330,OPP-202330,C-2941,2024-03-11,2024-02-16,2024-03-15,2024-02-16,1440,6,201,POS Terminal,Hardware,Salesperson_14,Asia,India,City_13,Won,Inbound,True,240.0,28
O-102331,OPP-202331,C-4078,2023-11-19,2023-11-04,2023-11-28,2023-11-04,10010,14,202,Receipt Printer,Hardware,Salesperson_6,Asia,UK,City_10,Won,Outbound,False,715.0,24
O-102332,OPP-202332,C-1675,2023-08-29,2023-08-15,2023-09-16,2023-08-29,20448,12,202,Receipt Printer,Hardware,Salesperson_6,Asia,Germany,City_7,Won,Outbound,False,1704.0,32
O-102333,OPP-202333,C-2900,2023-08-20,2023-08-12,2023-08-31,2023-08-12,29772,18,102,Analytics Suite,Software,Salesperson_11,North America,India,City_14,Won,Inbound,True,1654.0,19
O-102334,OPP-202334,C-2164,2023-12-06,2023-11-26,2023-12-13,2023-11-26,2428,4,103,Sales Booster,Software,Salesperson_5,Europe,UK,City_15,Won,Outbound,False,607.0,17
O-102335,OPP-202335,C-1060,2023-10-18,2023-09-30,2023-10-21,2023-09-30,2763,3,202,Receipt Printer,Hardware,Salesperson_13,Europe,Pakistan,City_20,Won,Partner,True,921.0,21
O-102336,OPP-202336,C-1512,2024-08-28,2024-08-22,2024-09-16,2024-08-28,11780,19,201,POS Terminal,Hardware,Salesperson_7,North America,Germany,City_6,Won,Inbound,False,620.0,25
O-102337,OPP-202337,C-3268,2024-05-11,2024-04-21,2024-05-18,2024-04-21,3444,4,202,Receipt Printer,Hardware,Salesperson_5,Europe,Pakistan,City_8,Won,Outbound,False,861.0,27
O-102338,OPP-202338,C-3233,2024-01-27,2024-01-03,2024-01-30,2024-01-27,4173,13,101,CRM Pro,Software,Salesperson_4,Asia,USA,City_15,Won,Partner,False,321.0,27
O-102339,OPP-202339,C-4219,2023-08-07,2023-07-23,2023-08-22,2023-08-07,5088,16,101,CRM Pro,Software,Salesperson_2,Europe,Germany,City_9,Won,Outbound,True,318.0,30
O-102340,OPP-202340,C-1805,2024-10-28,2024-10-05,2024-11-16,2024-10-05,18612,18,102,Analytics Suite,Software,Salesperson_1,Asia,UK,City_6,Won,Partner,True,1034.0,42
O-102341,OPP-202341,C-1794,2024-11-22,2024-10-29,2024-11-27,2024-11-22,4935,15,101,CRM Pro,Software,Salesperson_4,North America,India,City_16,Won,Outbound,False,329.0,29
O-102342,OPP-202342,C-2388,2024-05-02,2024-04-16,2024-05-19,2024-04-16,408,3,202,Receipt Printer,Hardware,Salesperson_11,Europe,USA,City_20,Won,Partner,True,136.0,33
O-102343,OPP-202343,C-3153,2024-05-18,2024-04-23,2024-06-03,2024-04-23,28400,16,202,Receipt Printer,Hardware,Salesperson_6,Asia,India,City_6,Won,Partner,True,1775.0,41
O-102344,OPP-202344,C-2920,2023-05-03,2023-04-12,2023-05-17,2023-05-03,942,1,103,Sales Booster,Software,Salesperson_4,North America,Pakistan,City_10,Won,Inbound,True,942.0,35
O-102345,OPP-202345,C-3256,2024-08-30,2024-08-08,2024-09-18,2024-08-08,6867,7,102,Analytics Suite,Software,Salesperson_12,Asia,UK,City_11,Won,Outbound,True,981.0,41
O-102346,OPP-202346,C-2674,2023-04-21,2023-03-26,2023-05-11,2023-03-26,3324,12,103,Sales Booster,Software,Salesperson_15,Asia,Germany,City_5,Won,Outbound,True,277.0,46
O-102347,OPP-202347,C-1931,2023-09-08,2023-08-22,2023-09-25,2023-08-22,6588,4,202,Receipt Printer,Hardware,Salesperson_14,Europe,Pakistan,City_9,Won,Inbound,True,1647.0,34
O-102348,OPP-202348,C-2902,2024-01-30,2024-01-23,2024-02-17,2024-01-23,1610,2,201,POS Terminal,Hardware,Salesperson_2,North America,USA,City_3,Won,Partner,True,805.0,25
O-102349,OPP-202349,C-2210,2023-09-01,2023-08-23,2023-09-18,2023-09-01,5377,19,103,Sales Booster,Software,Salesperson_8,Europe,UK,City_16,Won,Partner,False,283.0,26
O-102350,OPP-202350,C-4831,2023-06-11,2023-05-16,2023-06-20,2023-06-11,26474,14,103,Sales Booster,Software,Salesperson_12,Europe,Germany,City_18,Won,Partner,True,1891.0,35
O-102351,OPP-202351,C-4369,2023-01-23,2023-01-03,2023-02-12,2023-01-03,16330,10,201,POS Terminal,Hardware,Salesperson_5,North America,USA,City_18,Won,Inbound,True,1633.0,40
O-102352,OPP-202352,C-2054,2023-04-06,2023-03-21,2023-04-07,2023-03-21,1604,2,101,CRM Pro,Software,Salesperson_13,Asia,India,City_3,Won,Partner,False,802.0,17
O-102353,OPP-202353,C-4750,2023-08-10,2023-08-02,2023-08-23,2023-08-02,10215,15,201,POS Terminal,Hardware,Salesperson_8,Europe,USA,City_10,Won,Partner,False,681.0,21
O-102354,OPP-202354,C-1541,2024-02-06,2024-01-11,2024-02-20,2024-01-11,6831,9,101,CRM Pro,Software,Salesperson_11,North America,UK,City_11,Won,Inbound,True,759.0,40
O-102355,OPP-202355,C-3453,2024-10-29,2024-10-13,2024-11-11,2024-10-13,17802,18,201,POS Terminal,Hardware,Salesperson_11,Asia,Pakistan,City_18,Won,Partner,False,989.0,29
O-102356,OPP-202356,C-4287,2024-03-03,2024-02-08,2024-03-11,2024-02-08,20552,14,202,Receipt Printer,Hardware,Salesperson_6,North America,UK,City_15,Won,Partner,True,1468.0,32
O-102357,OPP-202357,C-2162,2024-02-20,2024-01-21,2024-03-08,2024-01-21,2980,2,101,CRM Pro,Software,Salesperson_13,Europe,India,City_19,Won,Partner,False,1490.0,47
O-102358,OPP-202358,C-2177,2023-02-24,2023-02-09,2023-03-08,2023-02-09,3406,13,102,Analytics Suite,Software,Salesperson_10,Europe,USA,City_6,Won,Inbound,False,262.0,27
O-102359,OPP-202359,C-2732,2023-11-09,2023-10-28,2023-11-13,2023-10-28,1133,1,101,CRM Pro,Software,Salesperson_1,North America,UK,City_5,Won,Inbound,True,1133.0,16
O-102360,OPP-202360,C-4987,2023-01-08,2022-12-21,2023-01-15,2022-12-21,3345,3,101,CRM Pro,Software,Salesperson_3,North America,Pakistan,City_20,Won,Partner,True,1115.0,25
O-102361,OPP-202361,C-3887,2024-03-08,2024-02-12,2024-03-09,2024-02-12,1407,3,201,POS Terminal,Hardware,Salesperson_8,Asia,USA,City_13,Won,Outbound,True,469.0,26
O-102362,OPP-202362,C-4533,2024-09-25,2024-09-05,2024-09-28,2024-09-05,9352,8,102,Analytics Suite,Software,Salesperson_14,North America,Pakistan,City_7,Won,Partner,False,1169.0,23
O-102363,OPP-202363,C-1388,2024-12-30,2024-12-05,2025-01-10,2024-12-05,24402,14,103,Sales Booster,Software,Salesperson_11,North America,UK,City_3,Won,Inbound,False,1743.0,36
O-102364,OPP-202364,C-1169,2024-04-06,2024-03-25,2024-04-15,2024-03-25,1566,1,103,Sales Booster,Software,Salesperson_13,North America,USA,City_13,Won,Partner,False,1566.0,21
O-102365,OPP-202365,C-2203,2024-04-09,2024-03-17,2024-04-22,2024-03-17,11205,15,201,POS Terminal,Hardware,Salesperson_3,Europe,Pakistan,City_14,Won,Inbound,True,747.0,36
O-102366,OPP-202366,C-4014,2023-04-15,2023-03-22,2023-04-30,2023-04-15,3562,2,202,Receipt Printer,Hardware,Salesperson_8,Asia,Pakistan,City_19,Won,Partner,True,1781.0,39
O-102367,OPP-202367,C-3030,2023-02-18,2023-01-25,2023-02-22,2023-01-25,25517,17,202,Receipt Printer,Hardware,Salesperson_11,Asia,Germany,City_6,Won,Outbound,False,1501.0,28
O-102368,OPP-202368,C-3033,2023-02-14,2023-02-08,2023-03-05,2023-02-08,1271,1,202,Receipt Printer,Hardware,Salesperson_11,Asia,India,City_18,Won,Partner,True,1271.0,25
O-102369,OPP-202369,C-1201,2024-03-26,2024-03-18,2024-03-29,2024-03-18,4277,7,103,Sales Booster,Software,Salesperson_11,Asia,Pakistan,City_16,Won,Inbound,True,611.0,11
O-102370,OPP-202370,C-2352,2024-03-01,2024-02-23,2024-03-06,2024-02-23,18924,12,103,Sales Booster,Software,Salesperson_1,Europe,Germany,City_8,Won,Inbound,True,1577.0,12
O-102371,OPP-202371,C-1730,2023-10-23,2023-10-05,2023-10-26,2023-10-05,1042,2,202,Receipt Printer,Hardware,Salesperson_14,Asia,USA,City_12,Won,Inbound,True,521.0,21
O-102372,OPP-202372,C-3394,2023-07-26,2023-07-03,2023-08-05,2023-07-03,5502,14,202,Receipt Printer,Hardware,Salesperson_6,Europe,India,City_16,Won,Partner,True,393.0,33
O-102373,OPP-202373,C-1319,2023-04-07,2023-03-30,2023-04-15,2023-03-30,141,1,103,Sales Booster,Software,Salesperson_11,North America,USA,City_11,Won,Outbound,False,141.0,16
O-102374,OPP-202374,C-2111,2024-05-30,2024-05-20,2024-06-13,2024-05-20,3948,12,102,Analytics Suite,Software,Salesperson_8,North America,Germany,City_9,Won,Inbound,False,329.0,24
O-102375,OPP-202375,C-3173,2024-03-27,2024-03-19,2024-04-15,2024-03-19,2408,7,202,Receipt Printer,Hardware,Salesperson_13,Europe,UK,City_12,Won,Outbound,True,344.0,27
O-102376,OPP-202376,C-4367,2023-12-30,2023-12-09,2024-01-02,2023-12-09,27738,18,102,Analytics Suite,Software,Salesperson_4,North America,Pakistan,City_16,Won,Partner,True,1541.0,24
O-102377,OPP-202377,C-2901,2024-08-15,2024-08-07,2024-08-28,2024-08-07,35118,18,202,Receipt Printer,Hardware,Salesperson_11,Europe,Pakistan,City_1,Won,Partner,False,1951.0,21
O-102378,OPP-202378,C-3588,2023-03-26,2023-03-04,2023-04-05,2023-03-04,15300,18,102,Analytics Suite,Software,Salesperson_5,Europe,Pakistan,City_12,Won,Outbound,True,850.0,32
O-102379,OPP-202379,C-4557,2024-05-14,2024-04-23,2024-05-21,2024-05-14,21285,15,103,Sales Booster,Software,Salesperson_13,North America,UK,City_9,Won,Inbound,False,1419.0,28
O-102380,OPP-202380,C-3252,2023-07-23,2023-07-10,2023-08-10,2023-07-10,19845,15,103,Sales Booster,Software,Salesperson_13,North America,UK,City_15,Won,Partner,True,1323.0,31
O-102381,OPP-202381,C-1492,2023-04-15,2023-03-28,2023-04-16,2023-03-28,19224,12,103,Sales Booster,Software,Salesperson_4,North America,UK,City_18,Won,Outbound,True,1602.0,19
