customer_id,segment,city,region,first_purchase_date,first_tx_date,last_tx_date,recency_days,active_months,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,avg_units_per_order,discount_ratio,returns_amount,net_sales_after_returns,return_rate_amount,return_rate_flag,frequency_per_month,rfm_score,churn_risk_bucket,top_category
C02105,price_sensitive,Islamabad,ICT,2025-02-08,2025-03-11,2025-09-25,97.0,3,3,5.0,249275.61,30870.050964,218404.49,72801.49666666666,1.6666666666666667,0.12383903488993568,0.0,218404.49,0.0,0,1.0,223,medium,Electronics
C02106,regular,Lahore,Punjab,2025-11-29,2025-10-05,2025-10-25,67.0,1,2,10.0,71440.94,314.898962,71125.98999999999,35562.994999999995,5.0,0.004407822209506202,0.0,71125.98999999999,0.0,0,2.0,352,medium,Attach & Addons
C02107,regular,Karachi,Sindh,2025-07-10,2025-03-27,2025-08-08,145.0,4,6,17.0,220455.04,4392.041839,216062.44999999998,36010.40833333333,2.8333333333333335,0.019922619319567382,0.0,216062.44999999998,0.0,0,1.5,153,medium,Electronics
C02108,high_return,Karachi,Sindh,2025-08-08,2025-04-30,2025-12-23,8.0,5,6,12.0,57166.119999999995,1053.471561,56112.29,9352.048333333334,2.0,0.018428250176853005,0.0,56112.29,0.0,0,1.2,532,medium,Fashion
C02109,price_sensitive,Lahore,Punjab,2025-05-11,2025-01-27,2025-12-17,14.0,4,4,7.0,49337.45,3954.034978,45383.09,11345.7725,1.75,0.0801426700812466,4629.71,40753.38,0.10201398802946209,1,1.0,521,medium,Fashion
C02110,price_sensitive,Islamabad,ICT,2025-08-14,2025-01-12,2025-11-20,41.0,8,9,24.0,224418.38999999998,21477.694824,202943.65,22549.294444444444,2.6666666666666665,0.0957038094070633,0.0,202943.65,0.0,0,1.125,333,medium,Electronics
C02111,regular,Lahore,Punjab,2025-04-06,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C02112,regular,Islamabad,ICT,2025-07-19,2025-04-09,2025-07-12,172.0,2,4,15.0,175768.36,9565.887692,166199.86,41549.965,3.75,0.05442326304916312,0.0,166199.86,0.0,0,2.0,153,medium,Electronics
C02113,one_time,Karachi,Sindh,2025-11-14,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C02114,price_sensitive,Islamabad,ICT,2025-07-25,2025-03-31,2025-07-18,166.0,2,2,4.0,23323.79,2382.627345,20941.489999999998,10470.744999999999,2.0,0.1021543816420916,0.0,20941.489999999998,0.0,0,1.0,121,medium,Fashion
C02115,price_sensitive,Lahore,Punjab,2025-09-13,2025-02-27,2025-05-17,228.0,3,3,6.0,58213.27,5899.10757,52313.09,17437.696666666667,2.0,0.10133613126354181,0.0,52313.09,0.0,0,1.0,121,medium,Fashion
C02116,loyal,Islamabad,ICT,2025-06-26,2025-01-20,2025-11-03,58.0,6,9,28.0,820473.74,40297.08928,780171.72,86685.74666666666,3.111111111111111,0.04911441684897801,0.0,780171.72,0.0,0,1.5,355,medium,Electronics
C02117,regular,Lahore,Punjab,2025-12-15,2025-02-03,2025-09-10,112.0,5,8,17.0,252704.99,5588.4535,247114.21,30889.27625,2.125,0.02211453560928892,0.0,247114.21,0.0,0,1.6,253,medium,Electronics
C02118,regular,Islamabad,ICT,2025-07-09,2025-03-15,2025-11-16,45.0,3,4,10.0,546323.71,3922.3605879999996,542399.96,135599.99,2.5,0.007179554019356033,7074.79,535325.1699999999,0.013043492849815107,0,1.3333333333333333,345,medium,Electronics
C02119,regular,Karachi,Sindh,2025-05-07,2025-05-13,2025-12-06,25.0,4,4,14.0,368028.39999999997,4691.448225,363340.99999999994,90835.24999999999,3.5,0.01274751683565725,11424.68,351916.31999999995,0.03144340990969916,0,1.0,424,medium,Electronics
C02120,price_sensitive,Karachi,Sindh,2025-09-11,2025-01-22,2025-12-12,19.0,7,8,21.0,447074.27,58287.940981,388782.85,48597.85625,2.625,0.13037641593867613,1371.18,387411.67,0.0035268531006447433,0,1.1428571428571428,434,medium,Electronics
C02121,one_time,Karachi,Sindh,2025-03-25,2025-02-25,2025-09-22,100.0,3,4,10.0,1621624.83,74614.24105699999,1546991.11,386747.7775,2.5,0.04601202428369328,201317.19,1345673.9200000002,0.1301346780202247,1,1.3333333333333333,245,medium,Electronics
C02122,price_sensitive,Islamabad,ICT,2025-01-13,2025-04-09,2025-11-14,47.0,4,5,12.0,296169.37,37119.52974,259040.79,51808.158,2.4,0.12533210216843152,1991.81,257048.98,0.007689175129523038,0,1.25,343,medium,Electronics
C02123,high_return,Lahore,Punjab,2025-04-24,2025-08-02,2025-12-16,15.0,2,2,4.0,38905.31,207.014075,38698.06,19349.03,2.0,0.0053209722528878445,0.0,38698.06,0.0,0,1.0,421,medium,Fashion
C02124,loyal,Karachi,Sindh,2025-07-24,2025-02-17,2025-12-26,5.0,8,13,41.0,1767825.11,60042.850905,1707795.7,131368.9,3.1538461538461537,0.033964248253606937,8175.030000000001,1699620.67,0.0047868899072646695,0,1.625,555,medium,Electronics
C02125,price_sensitive,Lahore,Punjab,2025-09-30,2025-01-13,2025-12-29,2.0,8,9,32.0,403229.75,34577.362155,368649.67,40961.07444444444,3.5555555555555554,0.0857510194994293,4401.96,364247.70999999996,0.011940767504281233,0,1.125,534,medium,Electronics
C02126,price_sensitive,Karachi,Sindh,2025-11-24,2025-02-13,2025-10-03,89.0,7,7,18.0,853066.4199999999,62519.621275,790550.51,112935.78714285714,2.5714285714285716,0.07328810489926448,0.0,790550.51,0.0,0,1.0,225,medium,Electronics
C02127,regular,Karachi,Sindh,2025-04-19,2025-02-26,2025-11-15,46.0,3,4,13.0,213885.21000000002,10821.129026999999,203060.63999999998,50765.159999999996,3.25,0.05059316175718741,1365.68,201694.96,0.006725478655046099,0,1.3333333333333333,343,medium,Electronics
C02128,regular,Karachi,Sindh,2025-11-24,2025-03-16,2025-12-05,26.0,5,6,11.0,89997.24,1557.862191,88437.56,14739.593333333332,1.8333333333333333,0.01731011074339613,0.0,88437.56,0.0,0,1.2,432,medium,Fashion
C02129,price_sensitive,Karachi,Sindh,2025-04-21,2025-02-10,2025-12-25,6.0,5,6,18.0,388331.55,28452.777174,359878.01999999996,59979.66999999999,3.0,0.0732692905688451,0.0,359878.01999999996,0.0,0,1.2,534,medium,Electronics
C02130,regular,Lahore,Punjab,2025-08-17,2025-04-13,2025-09-05,117.0,3,3,9.0,225819.07,13922.529702000002,211890.91,70630.30333333333,3.0,0.06165347196762435,0.0,211890.91,0.0,0,1.0,223,medium,Electronics
C02131,one_time,Lahore,Punjab,2025-07-08,2025-01-04,2025-11-20,41.0,5,5,13.0,430710.8,11207.957908,419500.19999999995,83900.04,2.6,0.02602200341389164,0.0,419500.19999999995,0.0,0,1.0,324,medium,Electronics
C02132,price_sensitive,Islamabad,ICT,2025-01-02,2025-02-13,2025-12-17,14.0,4,6,13.0,313134.87,18288.819818,294838.22000000003,49139.70333333334,2.1666666666666665,0.05840556760095099,3606.52,291231.7,0.012232199746694983,0,1.5,553,medium,Electronics
C02133,regular,Lahore,Punjab,2025-10-13,2025-05-19,2025-12-16,15.0,3,3,5.0,77025.89000000001,1617.595753,75409.84,25136.61333333333,1.6666666666666667,0.021000675915591495,0.0,75409.84,0.0,0,1.0,422,medium,Electronics
C02134,regular,Islamabad,ICT,2025-04-06,2025-05-15,2025-12-13,18.0,4,4,12.0,246433.42,8968.921407,237460.13999999998,59365.034999999996,3.0,0.036394907017887425,3650.73,233809.40999999997,0.015374074992122889,0,1.0,423,medium,Electronics
C02135,one_time,Lahore,Punjab,2025-08-26,2025-06-18,2025-07-23,161.0,2,2,7.0,472938.32,3381.525773,469569.02999999997,234784.51499999998,3.5,0.007150035490885999,0.0,469569.02999999997,0.0,0,1.0,124,medium,Electronics
C02136,regular,Lahore,Punjab,2025-09-26,2025-02-17,2025-08-04,149.0,2,2,7.0,47309.71,52.627029,47257.03,23628.515,3.5,0.0011123938193660456,0.0,47257.03,0.0,0,1.0,121,medium,Attach & Addons
C02137,regular,Karachi,Sindh,2025-04-04,2025-04-11,2025-12-13,18.0,4,5,16.0,162108.44,5448.25186,156659.84,31331.968,3.2,0.03360868724663565,14387.02,142272.82,0.09183604425997116,0,1.25,442,medium,Attach & Addons
C02138,price_sensitive,Islamabad,ICT,2025-02-24,2025-01-13,2025-07-11,173.0,2,2,5.0,246307.94999999998,18502.685688,227799.58,113899.79,2.5,0.07512013188368465,15005.35,212794.22999999998,0.0658708413773195,0,1.0,123,medium,Electronics
C02139,high_return,Karachi,Sindh,2025-04-26,2025-04-30,2025-04-30,245.0,1,1,1.0,200212.47,12713.491845,187495.62,187495.62,1.0,0.0635,0.0,187495.62,0.0,0,1.0,123,medium,Electronics
C02140,regular,Lahore,Punjab,2025-06-29,2025-02-22,2025-12-18,13.0,6,6,14.0,281756.12,7971.144404000001,273775.32,45629.22,2.3333333333333335,0.028290936161386667,9833.53,263941.79,0.035918248584277064,0,1.0,523,medium,Electronics
C02141,one_time,Lahore,Punjab,2025-02-22,2025-06-25,2025-12-09,22.0,2,3,12.0,117247.33,4561.308863,112684.39,37561.46333333333,4.0,0.03890330690686091,0.0,112684.39,0.0,0,1.5,452,medium,Electronics
C02142,loyal,Karachi,Sindh,2025-06-29,2025-04-07,2025-09-28,94.0,6,9,32.0,718974.69,40947.661192,678024.84,75336.09333333332,3.5555555555555554,0.05695285489396018,76441.15,601583.69,0.11274092848869667,1,1.5,255,medium,Electronics
C02143,price_sensitive,Islamabad,ICT,2025-11-09,2025-01-12,2025-07-05,179.0,4,4,12.0,442091.50999999995,29205.680234,412902.36,103225.59,3.0,0.06606252229091665,11235.82,401666.54,0.027211808622261205,0,1.0,124,medium,Electronics
C02144,one_time,Lahore,Punjab,2025-07-01,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C02145,regular,Lahore,Punjab,2025-02-13,2025-04-17,2025-12-11,20.0,3,3,9.0,85708.69,3020.4552830000002,82687.17,27562.39,3.0,0.035240945614732885,16697.23,65989.94,0.20193253681314768,1,1.0,422,medium,Attach & Addons
C02146,loyal,Karachi,Sindh,2025-04-08,2025-01-15,2025-10-07,85.0,6,9,29.0,214346.95,12689.834935,201659.2,22406.57777777778,3.2222222222222223,0.05920231164940765,30498.08,171161.12,0.15123574823266184,1,1.5,253,medium,Electronics
C02147,price_sensitive,Lahore,Punjab,2025-10-15,2025-04-25,2025-10-21,71.0,4,4,11.0,289661.01,25581.910556000003,264068.28,66017.07,2.75,0.08831672083170601,0.0,264068.28,0.0,0,1.0,223,medium,Electronics
C02148,loyal,Lahore,Punjab,2025-08-25,2025-03-16,2025-12-17,14.0,8,9,30.0,808940.76,35995.981342,772959.43,85884.38111111111,3.3333333333333335,0.04449767290994213,6769.2,766190.2300000001,0.008757510080444971,0,1.125,535,medium,Electronics
C02149,loyal,Lahore,Punjab,2025-03-13,2025-03-22,2025-12-24,7.0,7,9,28.0,563744.26,25272.553937999997,538488.9199999999,59832.10222222222,3.111111111111111,0.044829820418925415,1343.75,537145.1699999999,0.0024954088191823896,0,1.2857142857142858,545,medium,Electronics
C02150,regular,Islamabad,ICT,2025-09-25,2025-02-23,2025-11-24,37.0,4,4,8.0,51356.590000000004,1349.015519,50007.41,12501.8525,2.0,0.026267622499858343,0.0,50007.41,0.0,0,1.0,321,medium,Attach & Addons
C02151,one_time,Lahore,Punjab,2025-08-20,2025-04-15,2025-11-04,57.0,5,5,14.0,95784.3,7201.899979,88581.09999999999,17716.219999999998,2.8,0.07518873112817027,0.0,88581.09999999999,0.0,0,1.0,322,medium,Electronics
C02152,price_sensitive,Lahore,Punjab,2025-05-19,2025-02-17,2025-12-13,18.0,7,8,21.0,1025199.4299999999,84221.62551700001,941004.25,117625.53125,2.625,0.08215145566068059,0.0,941004.25,0.0,0,1.1428571428571428,435,medium,Electronics
C02153,high_return,Lahore,Punjab,2025-12-17,2025-03-12,2025-11-13,48.0,5,5,18.0,417113.97,12787.542081,404324.35,80864.87,3.6,0.03065718964291702,0.0,404324.35,0.0,0,1.0,324,medium,Electronics
C02154,regular,Karachi,Sindh,2025-08-09,2025-02-09,2025-02-09,325.0,1,1,1.0,373353.07,0.0,373353.07,373353.07,1.0,0.0,0.0,373353.07,0.0,0,1.0,124,medium,Electronics
C02155,regular,Lahore,Punjab,2025-02-25,2025-01-16,2025-12-25,6.0,5,6,14.0,84671.95999999999,3953.990283,80718.47,13453.078333333333,2.3333333333333335,0.0466977531050421,0.0,80718.47,0.0,0,1.2,532,medium,Fashion
C02156,one_time,Islamabad,ICT,2025-04-12,2025-01-24,2025-10-17,75.0,4,4,8.0,174136.74,1353.790743,172783.95,43195.9875,2.0,0.00777429704380592,0.0,172783.95,0.0,0,1.0,223,medium,Electronics
C02157,loyal,Lahore,Punjab,2025-07-11,2025-07-02,2025-11-11,50.0,3,3,9.0,689724.82,36082.56323000001,653641.67,217880.55666666667,3.0,0.052314433501175164,0.0,653641.67,0.0,0,1.0,325,medium,Electronics
C02158,one_time,Lahore,Punjab,2025-07-19,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C02159,regular,Islamabad,ICT,2025-08-15,2025-02-12,2025-05-03,242.0,2,2,6.0,238053.86,1026.576447,237023.45,118511.725,3.0,0.004312370515647173,0.0,237023.45,0.0,0,1.0,123,medium,Electronics
C02160,one_time,Lahore,Punjab,2025-12-10,2025-04-25,2025-04-25,250.0,1,1,1.0,194574.86,0.0,194574.86,194574.86,1.0,0.0,0.0,194574.86,0.0,0,1.0,123,medium,Electronics
C02161,loyal,Karachi,Sindh,2025-04-25,2025-02-14,2025-12-02,29.0,8,11,39.0,887565.4199999999,33511.657595000004,854050.09,77640.91727272727,3.5454545454545454,0.03775683103449434,12599.98,841450.11,0.014753209615609313,0,1.375,445,medium,Electronics
C02162,price_sensitive,Islamabad,ICT,2025-04-14,2025-04-03,2025-06-19,195.0,3,4,9.0,75597.81,9489.186366,66108.32,16527.08,2.25,0.12552197432703407,0.0,66108.32,0.0,0,1.3333333333333333,142,medium,Fashion
C02163,regular,Lahore,Punjab,2025-06-05,2025-02-26,2025-08-05,148.0,3,4,6.0,33090.93,544.162032,32546.989999999998,8136.7474999999995,1.5,0.016444446620267245,6553.030000000001,25993.96,0.20134058479754965,1,1.3333333333333333,141,medium,Fashion
C02164,high_return,Karachi,Sindh,2025-01-06,2025-01-16,2025-05-03,242.0,3,3,10.0,71873.14,311.38812600000006,71561.53,23853.843333333334,3.3333333333333335,0.004332468652406171,4709.91,66851.62,0.06581622835621317,0,1.0,122,medium,Fashion
C02165,regular,Lahore,Punjab,2025-01-28,2025-03-16,2025-12-06,25.0,5,5,10.0,103718.11,1095.961977,102622.86,20524.572,2.0,0.010566736869771344,0.0,102622.86,0.0,0,1.0,422,medium,Fashion
C02166,regular,Islamabad,ICT,2025-04-29,2025-09-24,2025-09-26,96.0,1,2,3.0,20289.61,294.523657,19995.16,9997.58,1.5,0.014515984141637026,0.0,19995.16,0.0,0,2.0,251,medium,Fashion
C02167,high_return,Karachi,Sindh,2025-09-01,2025-01-20,2025-11-14,47.0,3,3,6.0,30192.940000000002,958.865319,29234.33,9744.776666666667,2.0,0.03175793145682401,4650.01,24584.32,0.15905991346475187,1,1.0,321,medium,Fashion
C02168,regular,Islamabad,ICT,2025-08-06,2025-08-26,2025-12-03,28.0,4,4,9.0,95068.66,2692.7462069999997,92375.0,23093.75,2.25,0.028324225954168277,0.0,92375.0,0.0,0,1.0,422,medium,Electronics
C02169,regular,Lahore,Punjab,2025-06-13,2025-05-23,2025-05-23,222.0,1,1,1.0,214728.61,1782.247463,212946.84,212946.84,1.0,0.0083,0.0,212946.84,0.0,0,1.0,123,medium,Electronics
C02170,regular,Lahore,Punjab,2025-11-04,2025-01-04,2025-05-30,215.0,3,4,6.0,347204.99,688.3458599999999,346516.29000000004,86629.07250000001,1.5,0.0019825344676065856,22914.19,323602.10000000003,0.06612730962806972,0,1.3333333333333333,144,medium,Electronics
C02171,regular,Karachi,Sindh,2025-04-15,2025-03-19,2025-12-06,25.0,4,5,16.0,579330.98,3406.326885,575933.64,115186.728,3.2,0.00587975958924206,0.0,575933.64,0.0,0,1.25,445,medium,Electronics
C02172,one_time,Karachi,Sindh,2025-07-07,2025-05-06,2025-11-22,39.0,2,3,4.0,108855.09,527.3131400000001,108325.31000000001,36108.43666666667,1.3333333333333333,0.004844175316009569,0.0,108325.31000000001,0.0,0,1.5,352,medium,Electronics
C02173,regular,Lahore,Punjab,2025-07-05,2025-01-22,2025-06-03,211.0,4,5,12.0,81106.3,975.1252460000001,80131.71,16026.342,2.4,0.012022805207486964,10313.69,69818.02,0.12870922135569052,1,1.25,142,medium,Fashion
C02174,price_sensitive,Islamabad,ICT,2025-08-26,2025-04-23,2025-08-30,123.0,2,3,5.0,27301.5,1491.5245340000001,25810.78,8603.593333333332,1.6666666666666667,0.05463159657894255,0.0,25810.78,0.0,0,1.5,251,medium,Fashion
C02175,loyal,Lahore,Punjab,2025-10-11,2025-02-01,2025-12-03,28.0,9,9,22.0,253232.27000000002,9617.155751,243616.72999999998,27068.525555555552,2.4444444444444446,0.0379776074786993,9428.53,234188.19999999998,0.03870230915586135,0,1.0,423,medium,Electronics
C02176,price_sensitive,Lahore,Punjab,2025-07-29,2025-02-02,2025-12-07,24.0,6,8,19.0,459129.62,36341.35608,422786.54000000004,52848.317500000005,2.375,0.07915271526154204,0.0,422786.54000000004,0.0,0,1.3333333333333333,444,medium,Electronics
C02177,regular,Lahore,Punjab,2025-04-07,2025-01-23,2025-11-07,54.0,7,10,23.0,442426.48,10675.233313,431748.15,43174.815,2.3,0.024128829976451684,0.0,431748.15,0.0,0,1.4285714285714286,354,medium,Electronics
C02178,regular,Islamabad,ICT,2025-07-27,2025-02-14,2025-12-20,11.0,5,5,14.0,367016.95999999996,1313.426402,365703.66000000003,73140.732,2.8,0.003578653155429112,194652.21,171051.45000000004,0.5322676015875805,1,1.0,523,medium,Electronics
C02179,one_time,Islamabad,ICT,2025-05-17,2025-08-06,2025-12-12,19.0,2,2,5.0,242581.5,5818.80829,236758.67,118379.335,2.5,0.023987024113545346,3446.31,233312.36000000002,0.014556214562279809,0,1.0,423,medium,Electronics
C02180,price_sensitive,Lahore,Punjab,2025-07-03,2025-02-02,2025-12-10,21.0,6,9,24.0,433699.16000000003,27700.051209999998,405992.88,45110.32,2.6666666666666665,0.06386927567487102,1086.87,404906.01,0.0026770666520063106,0,1.5,454,medium,Electronics
C02181,high_return,Karachi,Sindh,2025-05-22,2025-08-26,2025-10-28,64.0,3,4,6.0,88996.41,1853.240904,87145.42,21786.355,1.5,0.020823771475725818,0.0,87145.42,0.0,0,1.3333333333333333,342,medium,Electronics
C02182,one_time,Islamabad,ICT,2025-10-17,2025-04-04,2025-04-04,271.0,1,1,1.0,252053.15,17164.819515,234880.99,234880.99,1.0,0.0681,0.0,234880.99,0.0,0,1.0,123,medium,Electronics
C02183,price_sensitive,Lahore,Punjab,2025-04-28,2025-03-20,2025-12-24,7.0,5,6,19.0,349577.28,35371.390478,314203.64,52367.27333333334,3.1666666666666665,0.10118332197676004,9303.36,304900.28,0.029609332342553384,0,1.2,534,medium,Electronics
C02184,regular,Lahore,Punjab,2025-10-09,2025-02-26,2025-10-09,83.0,2,2,4.0,72238.56,144.94139700000002,72093.91,36046.955,2.0,0.0020064269968836593,0.0,72093.91,0.0,0,1.0,222,medium,Electronics
C02185,high_return,Lahore,Punjab,2025-12-26,2025-01-09,2025-11-21,40.0,5,7,26.0,503134.81,11352.981090000001,491771.51,70253.07285714286,3.7142857142857144,0.022564491393469676,0.0,491771.51,0.0,0,1.4,344,medium,Electronics
C02186,high_return,Karachi,Sindh,2025-11-19,2025-06-22,2025-12-23,8.0,2,2,6.0,267256.54,2442.545819,264807.67000000004,132403.83500000002,3.0,0.009139330393935356,0.0,264807.67000000004,0.0,0,1.0,523,medium,Electronics
C02187,price_sensitive,Islamabad,ICT,2025-07-14,2025-02-09,2025-11-27,34.0,4,5,9.0,202475.52,27019.612181,175452.06,35090.412,1.8,0.1334463157867183,0.0,175452.06,0.0,0,1.25,443,medium,Electronics
C02188,regular,Lahore,Punjab,2025-04-23,2025-05-01,2025-12-19,12.0,4,5,12.0,797299.35,25240.280392999997,772069.02,154413.804,2.4,0.03165721932797261,0.0,772069.02,0.0,0,1.25,545,medium,Electronics
C02189,loyal,Islamabad,ICT,2025-04-15,2025-03-22,2025-12-20,11.0,4,7,28.0,439909.12999999995,56046.885924,383856.29,54836.612857142856,4.0,0.12740559834254864,232324.41999999998,151531.87,0.6052380175924693,1,1.75,553,medium,Electronics
C02190,regular,Lahore,Punjab,2025-10-09,2025-01-31,2025-11-14,47.0,6,7,17.0,1464536.36,56100.397618,1408427.8900000001,201203.9842857143,2.4285714285714284,0.03830590974060897,0.0,1408427.8900000001,0.0,0,1.1666666666666667,335,medium,Electronics
C02191,regular,Lahore,Punjab,2025-12-17,2025-02-15,2025-12-05,26.0,4,5,14.0,90663.26000000001,3569.957239,87092.93000000001,17418.586000000003,2.8,0.039376007866913226,0.0,87092.93000000001,0.0,0,1.25,442,medium,Electronics
C02192,one_time,Islamabad,ICT,2025-05-20,2025-01-16,2025-03-16,290.0,2,2,4.0,47291.08,276.33065700000003,47014.42,23507.21,2.0,0.005843187700513501,27894.08,19120.339999999997,0.5933090315694632,1,1.0,121,medium,Attach & Addons
C02193,regular,Karachi,Sindh,2025-03-28,2025-03-22,2025-07-13,171.0,2,3,7.0,154636.5,1279.913932,153360.24,51120.079999999994,2.3333333333333335,0.008276919950981818,0.0,153360.24,0.0,0,1.5,153,medium,Electronics
C02194,price_sensitive,Karachi,Sindh,2025-05-09,2025-04-07,2025-09-12,110.0,4,4,6.0,53110.54,5550.26424,47559.619999999995,11889.904999999999,1.5,0.10450400692593222,0.0,47559.619999999995,0.0,0,1.0,221,medium,Electronics
C02195,one_time,Islamabad,ICT,2025-03-07,2025-12-14,2025-12-14,17.0,1,1,2.0,10816.880000000001,726.229324,10090.75,10090.75,2.0,0.06713852090436428,0.0,10090.75,0.0,0,1.0,421,medium,Fashion
C02196,price_sensitive,Islamabad,ICT,2025-05-29,2025-02-07,2025-06-23,191.0,4,6,19.0,458325.91,32730.044060999997,425606.01,70934.335,3.1666666666666665,0.07141216184134123,0.0,425606.01,0.0,0,1.5,154,medium,Electronics
C02197,one_time,Lahore,Punjab,2025-04-26,2025-03-13,2025-07-19,165.0,3,3,8.0,53362.69,3760.6251260000004,49601.770000000004,16533.923333333336,2.6666666666666665,0.07047293016900011,0.0,49601.770000000004,0.0,0,1.0,121,medium,Attach & Addons
C02198,loyal,Lahore,Punjab,2025-10-21,2025-02-05,2025-12-23,8.0,6,11,31.0,598400.9,9332.428377,589067.9299999999,53551.63,2.8181818181818183,0.015595612200783789,46814.270000000004,542253.6599999999,0.07947176822204531,0,1.8333333333333333,555,medium,Electronics
C02199,regular,Islamabad,ICT,2025-09-07,2025-05-10,2025-12-26,5.0,3,3,9.0,501975.95999999996,6960.6015449999995,495007.95,165002.65,3.0,0.013866404170032366,0.0,495007.95,0.0,0,1.0,524,medium,Electronics
C02200,loyal,Islamabad,ICT,2025-10-29,2025-02-21,2025-12-26,5.0,6,8,21.0,389202.9,8012.995055,381195.01,47649.37625,2.625,0.020588220321585474,212550.12,168644.89,0.5575889359097329,1,1.3333333333333333,543,medium,Electronics
C02201,high_return,Islamabad,ICT,2025-03-11,2025-06-24,2025-06-24,190.0,1,1,2.0,268106.69,22.57464,268084.13999999996,268084.13999999996,2.0,8.420021149043314e-05,0.0,268084.13999999996,0.0,0,1.0,123,medium,Electronics
C02202,regular,Karachi,Sindh,2025-04-22,2025-01-02,2025-12-21,10.0,8,9,18.0,427733.06,23948.648286,403786.74,44865.19333333333,2.0,0.055989706023658777,14741.310000000001,389045.43,0.036507662435869,0,1.125,534,medium,Electronics
C02203,price_sensitive,Karachi,Sindh,2025-04-01,2025-01-24,2025-11-13,48.0,7,9,28.0,810808.2999999999,105149.62654099999,705635.84,78403.98222222221,3.111111111111111,0.1296849409916006,18504.370000000003,687131.47,0.026223682175780645,0,1.2857142857142858,345,medium,Electronics
C02204,regular,Karachi,Sindh,2025-08-15,2025-01-19,2025-07-25,159.0,2,2,8.0,41766.270000000004,2569.779619,39197.39,19598.695,4.0,0.06152763028635307,2456.34,36741.05,0.06266590709228345,0,1.0,121,medium,Fashion
C02205,high_return,Islamabad,ICT,2025-05-31,2025-04-06,2025-12-02,29.0,4,4,11.0,671353.33,5713.522318,665631.36,166407.84,2.75,0.008510455020756359,439367.9,226263.45999999996,0.6600769230584329,1,1.0,423,medium,Electronics
C02206,regular,Islamabad,ICT,2025-02-09,2025-01-28,2025-12-01,30.0,3,3,11.0,475633.11,788.6933270000001,474844.46,158281.48666666666,3.6666666666666665,0.0016581968547143408,0.0,474844.46,0.0,0,1.0,424,medium,Electronics
C02207,one_time,Lahore,Punjab,2025-12-11,2025-11-19,2025-11-19,42.0,1,1,2.0,318994.47,9780.577265999998,309206.14,309206.14,2.0,0.030660648336631038,0.0,309206.14,0.0,0,1.0,324,medium,Electronics
C02208,regular,Karachi,Sindh,2025-07-19,2025-05-31,2025-09-12,110.0,3,3,5.0,29189.64,240.662588,28948.56,9649.52,1.6666666666666667,0.008244794660023215,9613.27,19335.29,0.33208111215203795,1,1.0,221,medium,Fashion
C02209,regular,Karachi,Sindh,2025-03-02,2025-05-31,2025-09-29,93.0,3,3,9.0,408167.81999999995,29498.195097999997,378681.14,126227.04666666668,3.0,0.07226977153171948,0.0,378681.14,0.0,0,1.0,224,medium,Electronics
C02210,regular,Karachi,Sindh,2025-08-25,2025-02-10,2025-11-25,36.0,3,5,10.0,553432.78,24307.533025,529137.23,105827.446,2.0,0.04392138287327325,186435.46,342701.77,0.35233857954013176,1,1.6666666666666667,354,medium,Electronics
C02211,loyal,Karachi,Sindh,2025-02-06,2025-01-22,2025-10-02,90.0,7,11,25.0,486163.65,25416.711572000004,460756.02,41886.91090909091,2.272727272727273,0.05228015622311541,4985.68,455770.34,0.01082065080777458,0,1.5714285714285714,254,medium,Electronics
C02212,loyal,Islamabad,ICT,2025-08-25,2025-02-03,2025-12-28,3.0,4,5,16.0,133908.06,3490.18506,130416.98,26083.396,3.2,0.026064040207885917,0.0,130416.98,0.0,0,1.25,542,medium,Fashion
C02213,high_return,Lahore,Punjab,2025-07-16,2025-03-29,2025-12-11,20.0,2,2,6.0,335362.37,43640.662368000005,291720.17,145860.085,3.0,0.13012987225728398,0.0,291720.17,0.0,0,1.0,423,medium,Electronics
C02214,loyal,Lahore,Punjab,2025-08-28,2025-02-14,2025-12-27,4.0,4,6,19.0,612720.31,29767.600474000006,582955.51,97159.25166666666,3.1666666666666665,0.04858268934156924,0.0,582955.51,0.0,0,1.5,555,medium,Electronics
C02215,regular,Lahore,Punjab,2025-12-26,2025-01-04,2025-09-30,92.0,3,4,9.0,244355.14,5990.344004999999,238369.57,59592.3925,2.25,0.024514908935412607,0.0,238369.57,0.0,0,1.3333333333333333,243,medium,Electronics
C02216,loyal,Islamabad,ICT,2025-01-30,2025-01-18,2025-12-31,0.0,7,10,36.0,1065776.58,40185.396007,1025575.19,102557.519,3.6,0.037705272156571504,16266.0,1009309.19,0.01586036807306152,0,1.4285714285714286,555,medium,Electronics
C02217,regular,Karachi,Sindh,2025-04-18,2025-01-21,2025-12-13,18.0,6,6,15.0,407016.09,4321.452977999999,402701.36,67116.89333333333,2.5,0.010617400845258966,0.0,402701.36,0.0,0,1.0,424,medium,Electronics
