snapshot_date,store_id,sku_id,stock_on_hand,stock_on_order,units_28d,avg_daily_units_28d,momentum_factor,adj_avg_daily_units,days_of_inventory,adj_days_of_inventory,stockout_risk_flag,overstock_flag,reorder_qty_suggestion
2025-12-03,S006,SKU00037,13,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00039,14,0,4.0,0.14285714285714285,2.0,0.21428571428571427,98.0,65.33333333333334,0,1,0.0
2025-12-03,S006,SKU00040,11,28,2.0,0.07142857142857142,1.0,0.07142857142857142,154.0,154.0,0,1,0.0
2025-12-03,S006,SKU00041,21,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00042,25,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00043,27,10,1.0,0.03571428571428571,2.0,0.05357142857142857,756.0,504.0,0,1,0.0
2025-12-03,S006,SKU00044,22,0,2.0,0.07142857142857142,1.0,0.07142857142857142,308.0,308.0,0,1,0.0
2025-12-03,S006,SKU00045,25,14,3.0,0.10714285714285714,1.5,0.1607142857142857,233.33333333333334,155.55555555555557,0,1,0.0
2025-12-03,S006,SKU00046,19,0,4.0,0.14285714285714285,2.0,0.21428571428571427,133.0,88.66666666666667,0,1,0.0
2025-12-03,S006,SKU00047,13,0,1.0,0.03571428571428571,2.0,0.05357142857142857,364.0,242.66666666666669,0,1,0.0
2025-12-03,S006,SKU00048,17,0,3.0,0.10714285714285714,1.5,0.1607142857142857,158.66666666666669,105.77777777777779,0,1,0.0
2025-12-03,S006,SKU00049,11,28,1.0,0.03571428571428571,2.0,0.05357142857142857,308.0,205.33333333333334,0,1,0.0
2025-12-03,S006,SKU00050,21,0,1.0,0.03571428571428571,2.0,0.05357142857142857,588.0,392.0,0,1,0.0
2025-12-03,S006,SKU00051,29,0,1.0,0.03571428571428571,0.5,0.017857142857142856,812.0,1624.0,0,1,0.0
2025-12-03,S006,SKU00052,22,0,2.0,0.07142857142857142,1.0,0.07142857142857142,308.0,308.0,0,1,0.0
2025-12-03,S006,SKU00054,7,28,2.0,0.07142857142857142,1.0,0.07142857142857142,98.0,98.0,0,1,0.0
2025-12-03,S006,SKU00055,12,0,2.0,0.07142857142857142,1.0,0.07142857142857142,168.0,168.0,0,1,0.0
2025-12-03,S006,SKU00056,31,0,1.0,0.03571428571428571,0.5,0.017857142857142856,868.0,1736.0,0,1,0.0
2025-12-03,S006,SKU00057,22,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00059,22,10,1.0,0.03571428571428571,0.5,0.017857142857142856,616.0,1232.0,0,1,0.0
2025-12-03,S006,SKU00060,22,0,1.0,0.03571428571428571,2.0,0.05357142857142857,616.0,410.6666666666667,0,1,0.0
2025-12-03,S006,SKU00061,21,0,1.0,0.03571428571428571,0.5,0.017857142857142856,588.0,1176.0,0,1,0.0
2025-12-03,S006,SKU00062,21,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,294.0,588.0,0,1,0.0
2025-12-03,S006,SKU00063,14,0,1.0,0.03571428571428571,0.5,0.017857142857142856,392.0,784.0,0,1,0.0
2025-12-03,S006,SKU00064,21,0,4.0,0.14285714285714285,0.5,0.07142857142857142,147.0,294.0,0,1,0.0
2025-12-03,S006,SKU00065,14,0,5.0,0.17857142857142858,2.5,0.26785714285714285,78.39999999999999,52.266666666666666,0,0,0.0
2025-12-03,S006,SKU00066,24,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00067,49,0,1.0,0.03571428571428571,2.0,0.05357142857142857,1372.0,914.6666666666667,0,1,0.0
2025-12-03,S006,SKU00068,23,0,5.0,0.17857142857142858,0.75,0.13392857142857142,128.79999999999998,171.73333333333335,0,1,0.0
2025-12-03,S006,SKU00069,25,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,350.0,700.0,0,1,0.0
2025-12-03,S006,SKU00070,20,0,1.0,0.03571428571428571,0.5,0.017857142857142856,560.0,1120.0,0,1,0.0
2025-12-03,S006,SKU00071,10,10,2.0,0.07142857142857142,3.0,0.10714285714285714,140.0,93.33333333333334,0,1,0.0
2025-12-03,S006,SKU00073,19,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00074,16,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00076,15,0,2.0,0.07142857142857142,3.0,0.10714285714285714,210.0,140.0,0,1,0.0
2025-12-03,S006,SKU00077,0,0,10.0,0.35714285714285715,1.4,0.5,0.0,0.0,1,0,15.0
2025-12-03,S006,SKU00078,12,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00079,42,10,1.0,0.03571428571428571,2.0,0.05357142857142857,1176.0,784.0,0,1,0.0
2025-12-03,S006,SKU00080,30,0,1.0,0.03571428571428571,0.5,0.017857142857142856,840.0,1680.0,0,1,0.0
2025-12-03,S006,SKU00081,28,0,2.0,0.07142857142857142,1.0,0.07142857142857142,392.0,392.0,0,1,0.0
2025-12-03,S006,SKU00082,4,18,3.0,0.10714285714285714,0.25,0.05357142857142857,37.333333333333336,74.66666666666667,0,1,0.0
2025-12-03,S006,SKU00083,16,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00084,19,0,2.0,0.07142857142857142,1.0,0.07142857142857142,266.0,266.0,0,1,0.0
2025-12-03,S006,SKU00085,0,0,5.0,0.17857142857142858,2.5,0.26785714285714285,0.0,0.0,1,0,8.035714285714285
2025-12-03,S006,SKU00086,35,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,326.6666666666667,490.0,0,1,0.0
2025-12-03,S006,SKU00087,11,9,5.0,0.17857142857142858,2.5,0.26785714285714285,61.6,41.06666666666667,0,0,0.0
2025-12-03,S006,SKU00089,14,0,5.0,0.17857142857142858,6.0,0.26785714285714285,78.39999999999999,52.266666666666666,0,0,0.0
2025-12-03,S006,SKU00090,10,28,4.0,0.14285714285714285,1.0,0.14285714285714285,70.0,70.0,0,1,0.0
2025-12-03,S006,SKU00091,24,0,1.0,0.03571428571428571,0.5,0.017857142857142856,672.0,1344.0,0,1,0.0
2025-12-03,S006,SKU00092,8,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,37.333333333333336,24.888888888888893,0,0,1.6428571428571423
2025-12-03,S006,SKU00094,23,0,1.0,0.03571428571428571,0.5,0.017857142857142856,644.0,1288.0,0,1,0.0
2025-12-03,S006,SKU00095,10,28,2.0,0.07142857142857142,3.0,0.10714285714285714,140.0,93.33333333333334,0,1,0.0
2025-12-03,S006,SKU00096,30,10,1.0,0.03571428571428571,2.0,0.05357142857142857,840.0,560.0,0,1,0.0
2025-12-03,S006,SKU00097,17,10,4.0,0.14285714285714285,0.5,0.07142857142857142,119.0,238.0,0,1,0.0
2025-12-03,S006,SKU00098,14,14,2.0,0.07142857142857142,3.0,0.10714285714285714,196.0,130.66666666666669,0,1,0.0
2025-12-03,S006,SKU00099,20,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00101,25,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00102,11,28,3.0,0.10714285714285714,1.5,0.1607142857142857,102.66666666666667,68.44444444444446,0,1,0.0
2025-12-03,S006,SKU00105,21,0,2.0,0.07142857142857142,1.0,0.07142857142857142,294.0,294.0,0,1,0.0
2025-12-03,S006,SKU00106,15,0,4.0,0.14285714285714285,2.0,0.21428571428571427,105.0,70.0,0,1,0.0
2025-12-03,S006,SKU00108,29,0,6.0,0.21428571428571427,1.0,0.21428571428571427,135.33333333333334,135.33333333333334,0,1,0.0
2025-12-03,S006,SKU00109,20,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00110,14,0,2.0,0.07142857142857142,3.0,0.10714285714285714,196.0,130.66666666666669,0,1,0.0
2025-12-03,S006,SKU00111,21,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,196.0,294.0,0,1,0.0
2025-12-03,S006,SKU00112,10,28,4.0,0.14285714285714285,0.5,0.07142857142857142,70.0,140.0,0,1,0.0
2025-12-03,S006,SKU00113,15,0,1.0,0.03571428571428571,0.5,0.017857142857142856,420.0,840.0,0,1,0.0
2025-12-03,S006,SKU00114,16,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00115,39,0,1.0,0.03571428571428571,2.0,0.05357142857142857,1092.0,728.0,0,1,0.0
2025-12-03,S006,SKU00116,10,28,4.0,0.14285714285714285,5.0,0.21428571428571427,70.0,46.66666666666667,0,0,0.0
2025-12-03,S006,SKU00118,37,0,1.0,0.03571428571428571,2.0,0.05357142857142857,1036.0,690.6666666666667,0,1,0.0
2025-12-03,S006,SKU00119,28,0,2.0,0.07142857142857142,1.0,0.07142857142857142,392.0,392.0,0,1,0.0
2025-12-03,S006,SKU00120,37,10,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,345.33333333333337,518.0,0,1,0.0
2025-12-03,S006,SKU00121,12,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,168.0,336.0,0,1,0.0
2025-12-03,S006,SKU00123,14,0,2.0,0.07142857142857142,1.0,0.07142857142857142,196.0,196.0,0,1,0.0
2025-12-03,S006,SKU00124,39,0,4.0,0.14285714285714285,1.0,0.14285714285714285,273.0,273.0,0,1,0.0
2025-12-03,S006,SKU00125,21,0,1.0,0.03571428571428571,0.5,0.017857142857142856,588.0,1176.0,0,1,0.0
2025-12-03,S006,SKU00126,13,0,1.0,0.03571428571428571,2.0,0.05357142857142857,364.0,242.66666666666669,0,1,0.0
2025-12-03,S006,SKU00127,18,10,1.0,0.03571428571428571,2.0,0.05357142857142857,504.0,336.0,0,1,0.0
2025-12-03,S006,SKU00128,10,28,3.0,0.10714285714285714,0.25,0.05357142857142857,93.33333333333334,186.66666666666669,0,1,0.0
2025-12-03,S006,SKU00129,17,10,1.0,0.03571428571428571,0.5,0.017857142857142856,476.0,952.0,0,1,0.0
2025-12-03,S006,SKU00132,25,0,4.0,0.14285714285714285,2.0,0.21428571428571427,175.0,116.66666666666667,0,1,0.0
2025-12-03,S006,SKU00133,17,0,3.0,0.10714285714285714,1.5,0.1607142857142857,158.66666666666669,105.77777777777779,0,1,0.0
2025-12-03,S006,SKU00134,32,10,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,149.33333333333334,99.55555555555557,0,1,0.0
2025-12-03,S006,SKU00135,16,0,1.0,0.03571428571428571,0.5,0.017857142857142856,448.0,896.0,0,1,0.0
2025-12-03,S006,SKU00136,14,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00137,8,0,6.0,0.21428571428571427,1.0,0.21428571428571427,37.333333333333336,37.333333333333336,0,0,0.0
2025-12-03,S006,SKU00138,29,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00139,26,0,1.0,0.03571428571428571,0.5,0.017857142857142856,728.0,1456.0,0,1,0.0
2025-12-03,S006,SKU00140,15,0,3.0,0.10714285714285714,0.25,0.05357142857142857,140.0,280.0,0,1,0.0
2025-12-03,S006,SKU00141,24,14,4.0,0.14285714285714285,0.5,0.07142857142857142,168.0,336.0,0,1,0.0
2025-12-03,S006,SKU00142,29,0,1.0,0.03571428571428571,2.0,0.05357142857142857,812.0,541.3333333333334,0,1,0.0
2025-12-03,S006,SKU00143,21,10,2.0,0.07142857142857142,1.0,0.07142857142857142,294.0,294.0,0,1,0.0
2025-12-03,S006,SKU00144,31,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S006,SKU00145,37,0,2.0,0.07142857142857142,1.0,0.07142857142857142,518.0,518.0,0,1,0.0
2025-12-03,S006,SKU00146,28,0,2.0,0.07142857142857142,3.0,0.10714285714285714,392.0,261.33333333333337,0,1,0.0
2025-12-03,S006,SKU00147,23,0,2.0,0.07142857142857142,1.0,0.07142857142857142,322.0,322.0,0,1,0.0
2025-12-03,S006,SKU00148,21,0,1.0,0.03571428571428571,2.0,0.05357142857142857,588.0,392.0,0,1,0.0
2025-12-03,S006,SKU00149,14,10,3.0,0.10714285714285714,4.0,0.1607142857142857,130.66666666666669,87.11111111111111,0,1,0.0
2025-12-03,S006,SKU00151,41,0,3.0,0.10714285714285714,4.0,0.1607142857142857,382.6666666666667,255.11111111111114,0,1,0.0
2025-12-03,S006,SKU00153,24,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,224.0,336.0,0,1,0.0
2025-12-03,S006,SKU00154,17,0,4.0,0.14285714285714285,0.2,0.07142857142857142,119.0,238.0,0,1,0.0
2025-12-03,S006,SKU00155,35,10,2.0,0.07142857142857142,1.0,0.07142857142857142,490.0,490.0,0,1,0.0
2025-12-03,S006,SKU00156,13,10,1.0,0.03571428571428571,2.0,0.05357142857142857,364.0,242.66666666666669,0,1,0.0
2025-12-03,S006,SKU00157,45,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,630.0,1260.0,0,1,0.0
2025-12-03,S006,SKU00158,35,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,326.6666666666667,490.0,0,1,0.0
2025-12-03,S006,SKU00159,9,28,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,84.0,126.0,0,1,0.0
2025-12-03,S006,SKU00160,31,0,4.0,0.14285714285714285,2.0,0.21428571428571427,217.0,144.66666666666669,0,1,0.0
2025-12-03,S006,SKU00161,15,0,6.0,0.21428571428571427,0.14285714285714285,0.10714285714285714,70.0,140.0,0,1,0.0
2025-12-03,S006,SKU00162,7,18,8.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,24.5,49.0,0,0,0.0
2025-12-03,S006,SKU00163,24,0,3.0,0.10714285714285714,0.25,0.05357142857142857,224.0,448.0,0,1,0.0
2025-12-03,S006,SKU00165,13,0,2.0,0.07142857142857142,1.0,0.07142857142857142,182.0,182.0,0,1,0.0
2025-12-03,S006,SKU00166,30,0,2.0,0.07142857142857142,1.0,0.07142857142857142,420.0,420.0,0,1,0.0
2025-12-03,S006,SKU00167,29,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,406.0,812.0,0,1,0.0
2025-12-03,S006,SKU00169,9,28,4.0,0.14285714285714285,1.0,0.14285714285714285,63.0,63.0,0,1,0.0
2025-12-03,S006,SKU00170,12,10,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,168.0,336.0,0,1,0.0
2025-12-03,S006,SKU00171,27,10,1.0,0.03571428571428571,0.5,0.017857142857142856,756.0,1512.0,0,1,0.0
2025-12-03,S006,SKU00172,21,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,294.0,588.0,0,1,0.0
2025-12-03,S000,SKU00001,12,0,4.0,0.14285714285714285,1.0,0.14285714285714285,84.0,84.0,0,1,0.0
2025-12-03,S000,SKU00003,38,0,7.0,0.25,1.25,0.3125,152.0,121.6,0,1,0.0
2025-12-03,S000,SKU00004,7,28,8.0,0.2857142857142857,1.5,0.42857142857142855,24.5,16.333333333333336,0,0,5.857142857142856
2025-12-03,S000,SKU00005,36,0,4.0,0.14285714285714285,1.0,0.14285714285714285,252.0,252.0,0,1,0.0
2025-12-03,S000,SKU00006,23,0,5.0,0.17857142857142858,2.5,0.26785714285714285,128.79999999999998,85.86666666666667,0,1,0.0
2025-12-03,S000,SKU00007,60,0,5.0,0.17857142857142858,2.5,0.26785714285714285,336.0,224.0,0,1,0.0
2025-12-03,S000,SKU00008,56,0,9.0,0.32142857142857145,0.8333333333333334,0.2678571428571429,174.2222222222222,209.06666666666663,0,1,0.0
2025-12-03,S000,SKU00009,12,0,7.0,0.25,1.25,0.3125,48.0,38.4,0,0,0.0
2025-12-03,S000,SKU00010,0,28,10.0,0.35714285714285715,1.4,0.5,0.0,0.0,1,0,15.0
2025-12-03,S000,SKU00011,46,0,7.0,0.25,0.5,0.125,184.0,368.0,0,1,0.0
2025-12-03,S000,SKU00012,20,10,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,93.33333333333334,62.22222222222223,0,1,0.0
2025-12-03,S000,SKU00013,43,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,240.79999999999998,180.60000000000002,0,1,0.0
2025-12-03,S000,SKU00014,20,0,4.0,0.14285714285714285,0.5,0.07142857142857142,140.0,280.0,0,1,0.0
2025-12-03,S000,SKU00016,40,0,5.0,0.17857142857142858,0.75,0.13392857142857142,224.0,298.6666666666667,0,1,0.0
2025-12-03,S000,SKU00017,15,0,5.0,0.17857142857142858,2.5,0.26785714285714285,84.0,56.0,0,0,0.0
2025-12-03,S000,SKU00018,14,0,9.0,0.32142857142857145,0.8333333333333334,0.2678571428571429,43.55555555555555,52.26666666666666,0,0,0.0
2025-12-03,S000,SKU00019,46,0,6.0,0.21428571428571427,0.6,0.12857142857142856,214.66666666666669,357.7777777777778,0,1,0.0
2025-12-03,S000,SKU00020,18,10,3.0,0.10714285714285714,1.5,0.1607142857142857,168.0,112.00000000000001,0,1,0.0
2025-12-03,S000,SKU00022,0,18,22.0,0.7857142857142857,1.4,1.0999999999999999,0.0,0.0,1,0,32.99999999999999
2025-12-03,S000,SKU00023,45,0,3.0,0.10714285714285714,1.5,0.1607142857142857,420.0,280.0,0,1,0.0
2025-12-03,S000,SKU00024,63,0,2.0,0.07142857142857142,1.0,0.07142857142857142,882.0,882.0,0,1,0.0
2025-12-03,S000,SKU00025,21,0,10.0,0.35714285714285715,0.5,0.17857142857142858,58.8,117.6,0,1,0.0
2025-12-03,S000,SKU00026,50,0,12.0,0.42857142857142855,1.3333333333333333,0.5714285714285714,116.66666666666667,87.5,0,1,0.0
2025-12-03,S000,SKU00027,21,0,8.0,0.2857142857142857,1.0,0.2857142857142857,73.5,73.5,0,1,0.0
2025-12-03,S000,SKU00028,5,28,5.0,0.17857142857142858,2.5,0.26785714285714285,28.0,18.666666666666668,0,0,3.0357142857142847
2025-12-03,S000,SKU00029,12,0,10.0,0.35714285714285715,1.4,0.5,33.6,24.0,0,0,3.0
2025-12-03,S000,SKU00030,14,0,7.0,0.25,2.0,0.375,56.0,37.333333333333336,0,0,0.0
2025-12-03,S000,SKU00031,2,28,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,7.0,10.5,0,0,3.7142857142857135
2025-12-03,S000,SKU00032,15,0,7.0,0.25,0.2857142857142857,0.125,60.0,120.0,0,1,0.0
2025-12-03,S000,SKU00033,12,0,12.0,0.42857142857142855,0.75,0.3214285714285714,28.0,37.333333333333336,0,0,0.0
2025-12-03,S000,SKU00034,17,10,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,59.5,89.25,0,1,0.0
2025-12-03,S000,SKU00035,0,10,11.0,0.39285714285714285,1.1666666666666667,0.45833333333333337,0.0,0.0,1,0,13.750000000000002
2025-12-03,S000,SKU00036,13,0,10.0,0.35714285714285715,1.0,0.35714285714285715,36.4,36.4,0,0,0.0
2025-12-03,S000,SKU00037,47,0,8.0,0.2857142857142857,1.0,0.2857142857142857,164.5,164.5,0,1,0.0
2025-12-03,S000,SKU00039,54,0,6.0,0.21428571428571427,0.14285714285714285,0.10714285714285714,252.0,504.0,0,1,0.0
2025-12-03,S000,SKU00040,69,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-12-03,S000,SKU00041,78,0,5.0,0.17857142857142858,0.4,0.08928571428571429,436.8,873.6,0,1,0.0
2025-12-03,S000,SKU00042,18,0,10.0,0.35714285714285715,0.7142857142857143,0.25510204081632654,50.4,70.56,0,1,0.0
2025-12-03,S000,SKU00043,41,0,9.0,0.32142857142857145,0.375,0.16071428571428573,127.55555555555554,255.1111111111111,0,1,0.0
2025-12-03,S000,SKU00044,16,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,224.0,448.0,0,1,0.0
2025-12-03,S000,SKU00045,12,0,3.0,0.10714285714285714,4.0,0.1607142857142857,112.0,74.66666666666667,0,1,0.0
2025-12-03,S000,SKU00046,42,10,9.0,0.32142857142857145,1.2,0.38571428571428573,130.66666666666666,108.88888888888889,0,1,0.0
2025-12-03,S000,SKU00047,3,28,9.0,0.32142857142857145,0.5714285714285714,0.1836734693877551,9.333333333333332,16.333333333333332,0,0,2.5102040816326534
2025-12-03,S000,SKU00048,57,0,8.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,199.5,399.0,0,1,0.0
2025-12-03,S000,SKU00049,17,0,5.0,0.17857142857142858,0.75,0.13392857142857142,95.2,126.93333333333334,0,1,0.0
2025-12-03,S000,SKU00050,42,0,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,147.0,220.5,0,1,0.0
2025-12-03,S000,SKU00051,47,0,10.0,0.35714285714285715,1.4,0.5,131.6,94.0,0,1,0.0
2025-12-03,S000,SKU00052,50,10,3.0,0.10714285714285714,4.0,0.1607142857142857,466.6666666666667,311.11111111111114,0,1,0.0
2025-12-03,S000,SKU00054,13,0,7.0,0.25,1.25,0.3125,52.0,41.6,0,0,0.0
2025-12-03,S000,SKU00055,23,0,7.0,0.25,0.8,0.2,92.0,115.0,0,1,0.0
2025-12-03,S000,SKU00056,55,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,308.0,231.0,0,1,0.0
2025-12-03,S000,SKU00057,47,0,9.0,0.32142857142857145,2.6666666666666665,0.4821428571428572,146.2222222222222,97.48148148148147,0,1,0.0
2025-12-03,S000,SKU00059,24,0,7.0,0.25,0.5,0.125,96.0,192.0,0,1,0.0
2025-12-03,S000,SKU00060,83,0,5.0,0.17857142857142858,0.4,0.08928571428571429,464.8,929.6,0,1,0.0
2025-12-03,S000,SKU00061,36,0,5.0,0.17857142857142858,0.16666666666666666,0.08928571428571429,201.6,403.2,0,1,0.0
2025-12-03,S000,SKU00062,12,0,10.0,0.35714285714285715,2.0,0.5357142857142857,33.6,22.400000000000002,0,0,4.071428571428569
2025-12-03,S000,SKU00063,21,14,8.0,0.2857142857142857,1.0,0.2857142857142857,73.5,73.5,0,1,0.0
2025-12-03,S000,SKU00064,20,0,3.0,0.10714285714285714,4.0,0.1607142857142857,186.66666666666669,124.44444444444446,0,1,0.0
2025-12-03,S000,SKU00065,4,28,7.0,0.25,0.2857142857142857,0.125,16.0,32.0,0,0,0.0
2025-12-03,S000,SKU00066,76,0,6.0,0.21428571428571427,3.0,0.3214285714285714,354.6666666666667,236.44444444444446,0,1,0.0
2025-12-03,S000,SKU00067,79,10,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,442.4,331.8,0,1,0.0
2025-12-03,S000,SKU00068,23,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,128.79999999999998,96.60000000000001,0,1,0.0
2025-12-03,S000,SKU00069,58,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,270.6666666666667,180.44444444444446,0,1,0.0
2025-12-03,S000,SKU00070,24,0,3.0,0.10714285714285714,1.5,0.1607142857142857,224.0,149.33333333333334,0,1,0.0
2025-12-03,S000,SKU00071,6,10,19.0,0.6785714285714286,0.9090909090909091,0.6168831168831169,8.842105263157894,9.726315789473684,0,0,12.50649350649351
2025-12-03,S000,SKU00073,10,28,5.0,0.17857142857142858,0.75,0.13392857142857142,56.0,74.66666666666667,0,1,0.0
2025-12-03,S000,SKU00074,59,0,6.0,0.21428571428571427,0.6,0.12857142857142856,275.33333333333337,458.8888888888889,0,1,0.0
2025-12-03,S000,SKU00076,52,0,7.0,0.25,1.25,0.3125,208.0,166.4,0,1,0.0
2025-12-03,S000,SKU00077,9,9,19.0,0.6785714285714286,0.75,0.5089285714285714,13.26315789473684,17.68421052631579,0,0,6.267857142857142
2025-12-03,S000,SKU00078,22,14,6.0,0.21428571428571427,0.6,0.12857142857142856,102.66666666666667,171.11111111111111,0,1,0.0
2025-12-03,S000,SKU00079,34,10,5.0,0.17857142857142858,6.0,0.26785714285714285,190.4,126.93333333333334,0,1,0.0
2025-12-03,S000,SKU00080,19,0,2.0,0.07142857142857142,3.0,0.10714285714285714,266.0,177.33333333333334,0,1,0.0
2025-12-03,S000,SKU00081,34,0,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,119.0,178.5,0,1,0.0
2025-12-03,S000,SKU00082,0,0,19.0,0.6785714285714286,0.9090909090909091,0.6168831168831169,0.0,0.0,1,0,18.50649350649351
2025-12-03,S000,SKU00083,6,28,14.0,0.5,0.7777777777777778,0.3888888888888889,12.0,15.428571428571429,0,0,5.666666666666666
2025-12-03,S000,SKU00084,30,0,4.0,0.14285714285714285,0.5,0.07142857142857142,210.0,420.0,0,1,0.0
2025-12-03,S000,SKU00085,3,18,14.0,0.5,3.0,0.75,6.0,4.0,1,0,19.5
2025-12-03,S000,SKU00086,65,0,6.0,0.21428571428571427,1.0,0.21428571428571427,303.33333333333337,303.33333333333337,0,1,0.0
2025-12-03,S000,SKU00087,0,18,16.0,0.5714285714285714,1.25,0.7142857142857142,0.0,0.0,1,0,21.428571428571427
2025-12-03,S000,SKU00089,17,0,4.0,0.14285714285714285,1.0,0.14285714285714285,119.0,119.0,0,1,0.0
2025-12-03,S000,SKU00090,36,0,8.0,0.2857142857142857,1.0,0.2857142857142857,126.0,126.0,0,1,0.0
2025-12-03,S000,SKU00091,27,0,9.0,0.32142857142857145,1.2,0.38571428571428573,84.0,70.0,0,1,0.0
2025-12-03,S000,SKU00092,3,0,12.0,0.42857142857142855,0.5555555555555556,0.23809523809523808,7.0,12.600000000000001,0,0,4.142857142857142
2025-12-03,S000,SKU00094,40,0,6.0,0.21428571428571427,0.6,0.12857142857142856,186.66666666666669,311.11111111111114,0,1,0.0
2025-12-03,S000,SKU00095,17,0,1.0,0.03571428571428571,2.0,0.05357142857142857,476.0,317.33333333333337,0,1,0.0
2025-12-03,S000,SKU00096,56,0,4.0,0.14285714285714285,1.0,0.14285714285714285,392.0,392.0,0,1,0.0
2025-12-03,S000,SKU00097,18,0,9.0,0.32142857142857145,1.2,0.38571428571428573,55.99999999999999,46.666666666666664,0,0,0.0
2025-12-03,S000,SKU00098,19,0,9.0,0.32142857142857145,0.375,0.16071428571428573,59.11111111111111,118.22222222222221,0,1,0.0
2025-12-03,S000,SKU00099,7,28,11.0,0.39285714285714285,0.4444444444444444,0.19642857142857142,17.81818181818182,35.63636363636364,0,0,0.0
2025-12-03,S000,SKU00101,19,0,7.0,0.25,0.8,0.2,76.0,95.0,0,1,0.0
2025-12-03,S000,SKU00102,46,10,5.0,0.17857142857142858,0.75,0.13392857142857142,257.59999999999997,343.4666666666667,0,1,0.0
2025-12-03,S000,SKU00105,46,0,10.0,0.35714285714285715,1.4,0.5,128.79999999999998,92.0,0,1,0.0
2025-12-03,S000,SKU00106,43,0,4.0,0.14285714285714285,1.0,0.14285714285714285,301.0,301.0,0,1,0.0
2025-12-03,S000,SKU00108,48,0,6.0,0.21428571428571427,0.6,0.12857142857142856,224.0,373.33333333333337,0,1,0.0
2025-12-03,S000,SKU00109,11,28,12.0,0.42857142857142855,0.75,0.3214285714285714,25.666666666666668,34.22222222222223,0,0,0.0
2025-12-03,S000,SKU00110,79,0,4.0,0.14285714285714285,1.0,0.14285714285714285,553.0,553.0,0,1,0.0
2025-12-03,S000,SKU00111,12,0,7.0,0.25,2.0,0.375,48.0,32.0,0,0,0.0
2025-12-03,S000,SKU00112,61,0,7.0,0.25,2.0,0.375,244.0,162.66666666666666,0,1,0.0
2025-12-03,S000,SKU00113,12,0,6.0,0.21428571428571427,0.6,0.12857142857142856,56.0,93.33333333333334,0,1,0.0
