sales_date,store_id,sku_id,orders,units,gross_sales,discount_amount,net_sales,discount_ratio,returns_amount,net_sales_after_returns
2025-12-15,S004,SKU00154,1,1,4742.93,269.39842400000003,4473.64,0.0568,4212.11,261.53000000000065
2025-12-15,S004,SKU00162,1,4,36596.520000000004,3752.008832,32844.590000000004,0.1025236506640522,0.0,32844.590000000004
2025-12-15,S005,SKU00022,1,1,3707.9,156.10259,3551.85,0.0421,0.0,3551.85
2025-12-15,S005,SKU00025,1,1,5573.53,333.854447,5239.88,0.0599,0.0,5239.88
2025-12-15,S005,SKU00028,1,2,3618.16,174.395312,3443.87,0.0482,0.0,3443.87
2025-12-15,S005,SKU00036,1,1,1070.0,59.278,1010.67,0.0554,0.0,1010.67
2025-12-15,S005,SKU00044,1,1,15776.59,1146.958093,14630.09,0.0727,0.0,14630.09
2025-12-15,S005,SKU00085,1,1,17188.01,635.9563699999999,16552.88,0.037,0.0,16552.88
2025-12-15,S005,SKU00087,1,1,5880.71,188.18272000000002,5692.35,0.032,0.0,5692.35
2025-12-15,S005,SKU00097,1,1,3722.54,222.23563800000002,3500.12,0.05970000000000001,0.0,3500.12
2025-12-15,S005,SKU00102,1,1,3429.28,1046.273328,2383.04,0.3051,0.0,2383.04
2025-12-15,S005,SKU00133,1,1,2323.44,161.711424,2161.64,0.0696,0.0,2161.64
2025-12-15,S005,SKU00165,1,1,2863.68,162.657024,2701.0,0.0568,0.0,2701.0
2025-12-15,S005,SKU00167,1,1,2120.74,117.70106999999999,2003.04,0.0555,0.0,2003.04
2025-12-15,S006,SKU00036,1,1,1063.98,13.406148,1050.54,0.0126,0.0,1050.54
2025-12-15,S006,SKU00046,1,1,2815.72,0.0,2815.72,0.0,0.0,2815.72
2025-12-15,S006,SKU00068,1,1,8025.24,0.0,8025.24,0.0,0.0,8025.24
2025-12-15,S006,SKU00115,1,1,112847.95,1230.042655,111616.01,0.0109,0.0,111616.01
2025-12-15,S006,SKU00160,1,1,10971.99,0.0,10971.99,0.0,0.0,10971.99
2025-12-15,S006,SKU00171,1,1,4732.88,0.0,4732.88,0.0,4538.7,194.1800000000003
2025-12-16,S000,SKU00009,2,2,10481.29,253.076765,10228.099999999999,0.024145574161195806,0.0,10228.099999999999
2025-12-16,S000,SKU00011,1,1,11710.66,421.58376,11289.06,0.036,0.0,11289.06
2025-12-16,S000,SKU00018,1,1,3559.58,129.212754,3430.33,0.0363,0.0,3430.33
2025-12-16,S000,SKU00025,1,1,5500.24,171.05746399999998,5328.97,0.0311,0.0,5328.97
2025-12-16,S000,SKU00033,1,1,1484.97,45.291585,1439.74,0.0305,1337.56,102.18000000000006
2025-12-16,S000,SKU00035,2,2,4876.6,85.298373,4791.4,0.0174913613993356,0.0,4791.4
2025-12-16,S000,SKU00044,1,1,15677.58,1290.264834,14387.83,0.0823,0.0,14387.83
2025-12-16,S000,SKU00050,1,1,6900.07,0.0,6900.07,0.0,0.0,6900.07
2025-12-16,S000,SKU00054,1,1,12592.99,996.105509,11597.25,0.0791,10999.2,598.0499999999993
2025-12-16,S000,SKU00069,1,1,6052.44,87.155136,5965.09,0.014400000000000001,0.0,5965.09
2025-12-16,S000,SKU00071,1,2,13039.630000000001,397.800434,12641.45,0.0305070338652247,0.0,12641.45
2025-12-16,S000,SKU00074,1,1,2926.37,131.979287,2794.42,0.0451,0.0,2794.42
2025-12-16,S000,SKU00077,2,2,48100.82,875.1879990000001,47225.43,0.018194866511631196,0.0,47225.43
2025-12-16,S000,SKU00078,1,1,14776.03,234.93887700000002,14541.75,0.0159,0.0,14541.75
2025-12-16,S000,SKU00085,1,1,16336.03,277.71251,16058.08,0.017,0.0,16058.08
2025-12-16,S000,SKU00089,1,2,17728.98,310.25715,17418.41,0.0175,15813.2,1605.2099999999991
2025-12-16,S000,SKU00090,1,1,3936.42,185.799024,3750.81,0.0472,0.0,3750.81
2025-12-16,S000,SKU00092,1,1,4311.6,44.40948,4267.36,0.0103,0.0,4267.36
2025-12-16,S000,SKU00115,1,1,109336.67,3061.42676,106269.92,0.028,0.0,106269.92
2025-12-16,S000,SKU00116,1,2,14825.3,290.57588,14534.93,0.0196,0.0,14534.93
2025-12-16,S000,SKU00124,1,1,42466.54,1456.602322,41008.35,0.0343,0.0,41008.35
2025-12-16,S000,SKU00127,2,3,21100.97,2880.824519,18219.98,0.13652569142556004,0.0,18219.98
2025-12-16,S000,SKU00138,1,1,201950.53,4281.351236,197678.94,0.021200000000000004,0.0,197678.94
2025-12-16,S000,SKU00139,2,2,36322.84,1987.3214420000002,34334.69,0.05471272185765211,0.0,34334.69
2025-12-16,S000,SKU00140,1,1,1631.61,44.869274999999995,1586.81,0.0275,1475.51,111.29999999999995
2025-12-16,S000,SKU00156,1,1,286552.83,7966.168674,278581.55,0.0278,0.0,278581.55
2025-12-16,S000,SKU00159,1,1,8158.35,263.51470500000005,7894.96,0.0323,0.0,7894.96
2025-12-16,S000,SKU00160,1,1,10630.24,267.882048,10361.92,0.0252,0.0,10361.92
2025-12-16,S001,SKU00003,1,1,2123.26,110.83417200000002,2012.36,0.0522,0.0,2012.36
2025-12-16,S001,SKU00071,1,1,6868.38,0.0,6868.38,0.0,0.0,6868.38
2025-12-16,S001,SKU00101,1,1,12100.17,164.562312,11935.1,0.0136,0.0,11935.1
2025-12-16,S001,SKU00105,1,1,4729.94,102.166704,4627.9,0.0216,0.0,4627.9
2025-12-16,S001,SKU00111,1,1,12284.18,708.797186,11574.84,0.0577,0.0,11574.84
2025-12-16,S001,SKU00137,1,1,223879.55,12805.910259999999,211062.8,0.057199999999999994,0.0,211062.8
2025-12-16,S001,SKU00146,1,1,25388.9,1495.40621,23893.69,0.0589,0.0,23893.69
2025-12-16,S002,SKU00029,1,1,8596.87,732.4533240000001,7864.74,0.0852,0.0,7864.74
2025-12-16,S002,SKU00039,1,1,3842.34,394.224084,3447.97,0.1026,0.0,3447.97
2025-12-16,S002,SKU00054,1,1,12247.96,1201.524876,11046.05,0.0981,0.0,11046.05
2025-12-16,S002,SKU00090,1,1,3952.19,326.846113,3625.32,0.0827,0.0,3625.32
2025-12-16,S002,SKU00144,1,1,207465.19,14543.309819,192926.18,0.0701,0.0,192926.18
2025-12-16,S002,SKU00149,1,1,26679.15,1851.53301,24828.29,0.0694,0.0,24828.29
2025-12-16,S002,SKU00162,1,1,9129.09,459.193227,8669.65,0.0503,0.0,8669.65
2025-12-16,S003,SKU00009,1,1,5347.24,96.25031999999999,5251.16,0.018,0.0,5251.16
2025-12-16,S003,SKU00052,1,1,10731.62,47.219128000000005,10684.51,0.0044,0.0,10684.51
2025-12-16,S003,SKU00091,1,1,1272.79,89.604416,1183.15,0.0704,1132.12,51.0300000000002
2025-12-16,S003,SKU00095,1,1,5288.78,0.0,5288.78,0.0,0.0,5288.78
2025-12-16,S003,SKU00118,1,1,5915.46,0.0,5915.46,0.0,0.0,5915.46
2025-12-16,S003,SKU00124,1,1,43662.43,0.0,43662.43,0.0,0.0,43662.43
2025-12-16,S003,SKU00125,1,1,38137.22,0.0,38137.22,0.0,0.0,38137.22
2025-12-16,S003,SKU00139,1,1,18826.21,1349.8392569999999,17475.67,0.0717,0.0,17475.67
2025-12-16,S004,SKU00064,1,1,1882.38,304.56908400000003,1577.86,0.1618,0.0,1577.86
2025-12-16,S004,SKU00074,1,1,2967.8,162.04188000000002,2805.67,0.0546,0.0,2805.67
2025-12-16,S004,SKU00076,1,1,6055.6,317.919,5737.4,0.05249999999999999,0.0,5737.4
2025-12-16,S004,SKU00079,1,1,389376.68,52254.35045600001,337126.49,0.1342,0.0,337126.49
2025-12-16,S004,SKU00084,1,1,5675.14,1267.2587620000002,4407.77,0.22330000000000003,0.0,4407.77
2025-12-16,S004,SKU00087,1,1,5585.56,570.844232,5014.77,0.1022,0.0,5014.77
2025-12-16,S004,SKU00089,1,1,8992.01,470.282123,8521.93,0.0523,0.0,8521.93
2025-12-16,S004,SKU00126,1,3,14335.650000000001,3767.40882,10568.77,0.2628,0.0,10568.77
2025-12-16,S004,SKU00163,1,1,11340.31,1397.126192,9943.5,0.1232,0.0,9943.5
2025-12-16,S005,SKU00017,1,1,92626.61,4668.381144,87959.33,0.0504,0.0,87959.33
2025-12-16,S005,SKU00036,1,1,1088.24,60.179672000000004,1028.07,0.0553,0.0,1028.07
2025-12-16,S005,SKU00042,1,1,11523.92,820.503104,10703.04,0.0712,0.0,10703.04
2025-12-16,S005,SKU00047,1,1,2311.88,227.026616,2084.9,0.0982,0.0,2084.9
2025-12-16,S005,SKU00050,1,1,7042.07,525.3384219999999,6517.07,0.07459999999999999,0.0,6517.07
2025-12-16,S005,SKU00137,1,1,234451.27,2602.409097,231859.21,0.0111,0.0,231859.21
2025-12-16,S005,SKU00138,2,2,402341.73,24787.120922000002,377560.04000000004,0.0616071341195456,0.0,377560.04000000004
2025-12-16,S005,SKU00162,1,1,9621.62,250.16212000000002,9371.37,0.026,0.0,9371.37
2025-12-16,S005,SKU00167,2,2,4170.719999999999,204.38106299999998,3966.34,0.0490037842386926,0.0,3966.34
2025-12-16,S006,SKU00001,1,1,7768.98,204.324174,7564.31,0.0263,0.0,7564.31
2025-12-16,S006,SKU00025,1,1,5569.94,0.0,5569.94,0.0,0.0,5569.94
2025-12-16,S006,SKU00052,1,2,22306.92,0.0,22306.92,0.0,0.0,22306.92
2025-12-16,S006,SKU00087,1,1,5749.97,0.0,5749.97,0.0,0.0,5749.97
2025-12-16,S006,SKU00118,1,1,5784.18,0.0,5784.18,0.0,0.0,5784.18
2025-12-16,S006,SKU00145,1,1,38439.83,280.61075900000003,38159.16,0.0073,0.0,38159.16
2025-12-17,S000,SKU00005,1,1,8611.04,694.0498240000001,7917.18,0.0806,0.0,7917.18
2025-12-17,S000,SKU00008,1,1,1457.7,111.95136,1345.74,0.0768,0.0,1345.74
2025-12-17,S000,SKU00014,1,1,270728.17,0.0,270728.17,0.0,0.0,270728.17
2025-12-17,S000,SKU00033,1,1,1428.14,69.121976,1359.08,0.0484,0.0,1359.08
2025-12-17,S000,SKU00034,1,1,4863.94,360.90434799999997,4503.15,0.0742,0.0,4503.15
2025-12-17,S000,SKU00041,1,1,205244.02,18574.58381,186666.27,0.09050000000000001,0.0,186666.27
2025-12-17,S000,SKU00042,1,1,11820.38,1092.203112,10728.71,0.0924,0.0,10728.71
2025-12-17,S000,SKU00044,1,1,15338.31,1108.959813,14229.89,0.0723,0.0,14229.89
2025-12-17,S000,SKU00047,1,1,2331.1,133.10581,2197.89,0.0571,0.0,2197.89
2025-12-17,S000,SKU00050,1,1,6866.97,71.416488,6795.84,0.0104,0.0,6795.84
2025-12-17,S000,SKU00056,1,1,1826.42,151.227576,1675.11,0.0828,0.0,1675.11
2025-12-17,S000,SKU00060,1,1,30919.81,581.2924280000001,30339.14,0.0188,0.0,30339.14
2025-12-17,S000,SKU00064,1,1,1903.3,163.6838,1739.65,0.086,0.0,1739.65
2025-12-17,S000,SKU00070,1,1,2301.96,147.785832,2154.17,0.0642,0.0,2154.17
2025-12-17,S000,SKU00074,1,1,2902.07,210.980489,2690.95,0.0727,0.0,2690.95
2025-12-17,S000,SKU00076,2,2,12093.57,646.0900019999999,11447.84,0.05342425784941915,0.0,11447.84
2025-12-17,S000,SKU00078,1,2,28155.1,827.7599399999999,27326.79,0.0294,0.0,27326.79
2025-12-17,S000,SKU00083,1,1,1697.57,594.1495,1103.42,0.35000000000000003,0.0,1103.42
2025-12-17,S000,SKU00096,1,1,2467.35,33.802695,2433.54,0.0137,0.0,2433.54
2025-12-17,S000,SKU00098,1,1,9090.5,755.4205499999999,8335.29,0.0831,0.0,8335.29
2025-12-17,S000,SKU00105,1,1,4656.78,354.38095799999996,4302.61,0.0761,0.0,4302.61
2025-12-17,S000,SKU00114,1,1,7717.06,720.773404,6996.53,0.0934,0.0,6996.53
2025-12-17,S000,SKU00115,1,1,113718.72,10371.147264000001,103346.04,0.0912,0.0,103346.04
2025-12-17,S000,SKU00126,1,1,4530.26,867.9978160000001,3662.47,0.1916,0.0,3662.47
2025-12-17,S000,SKU00136,1,1,6776.6,21.68512,6754.9,0.0032,6311.73,443.1700000000001
2025-12-17,S000,SKU00146,1,1,25033.61,648.370499,24386.31,0.0259,0.0,24386.31
2025-12-17,S001,SKU00046,1,1,2961.82,65.75240400000001,2896.11,0.022200000000000004,0.0,2896.11
2025-12-17,S001,SKU00048,1,1,4176.86,94.814722,4081.92,0.0227,0.0,4081.92
2025-12-17,S001,SKU00056,1,1,1748.2,4.720140000000001,1743.46,0.0027,0.0,1743.46
2025-12-17,S001,SKU00057,1,1,6294.61,36.508737999999994,6257.8,0.0058,0.0,6257.8
2025-12-17,S001,SKU00063,1,1,3211.46,104.37245,3107.2,0.0325,0.0,3107.2
2025-12-17,S001,SKU00095,1,1,5337.52,220.973328,5116.51,0.0414,0.0,5116.51
2025-12-17,S001,SKU00119,1,1,4979.58,28.383606,4951.13,0.0057,0.0,4951.13
2025-12-17,S001,SKU00138,1,1,206727.21,0.0,206727.21,0.0,0.0,206727.21
2025-12-17,S001,SKU00145,1,1,37968.02,1530.111206,36438.62,0.0403,0.0,36438.62
2025-12-17,S001,SKU00159,1,1,8129.3,369.07022,7760.38,0.0454,0.0,7760.38
2025-12-17,S002,SKU00018,1,1,3446.09,32.048637,3414.12,0.0093,0.0,3414.12
2025-12-17,S002,SKU00048,1,1,4508.26,0.0,4508.26,0.0,0.0,4508.26
2025-12-17,S002,SKU00074,1,1,2842.9,143.28216,2699.5,0.0504,0.0,2699.5
2025-12-17,S002,SKU00094,1,1,189072.5,3857.079,185222.29,0.0204,0.0,185222.29
2025-12-17,S002,SKU00106,1,1,4682.78,0.0,4682.78,0.0,0.0,4682.78
2025-12-17,S002,SKU00112,1,1,4123.72,0.0,4123.72,0.0,0.0,4123.72
2025-12-17,S002,SKU00114,1,1,7744.58,477.840586,7266.57,0.0617,0.0,7266.57
2025-12-17,S002,SKU00119,1,1,4930.8,314.09196000000003,4616.58,0.0637,0.0,4616.58
2025-12-17,S002,SKU00126,1,1,4803.93,1008.344907,3795.54,0.2099,0.0,3795.54
2025-12-17,S002,SKU00127,1,1,7051.4,499.94426,6551.4,0.0709,0.0,6551.4
2025-12-17,S004,SKU00014,1,1,262243.86,19117.577394,243138.22,0.0729,0.0,243138.22
2025-12-17,S004,SKU00019,1,3,13784.670000000002,1266.811173,12517.45,0.0919,0.0,12517.45
2025-12-17,S004,SKU00022,1,1,3597.74,229.176038,3368.49,0.0637,0.0,3368.49
2025-12-17,S004,SKU00032,2,2,19645.29,2376.969422,17267.6,0.12099436669043827,0.0,17267.6
2025-12-17,S004,SKU00036,1,1,1056.84,73.027644,983.84,0.0691,0.0,983.84
2025-12-17,S004,SKU00054,1,1,12295.49,1761.943717,10533.37,0.1433,0.0,10533.37
2025-12-17,S004,SKU00055,1,1,4509.47,264.254942,4245.17,0.058600000000000006,0.0,4245.17
2025-12-17,S004,SKU00085,1,2,31854.08,3930.7934720000003,27922.52,0.1234,26453.99,1468.5299999999988
2025-12-17,S004,SKU00086,1,1,1721.89,112.78379500000001,1609.03,0.0655,0.0,1609.03
2025-12-17,S004,SKU00121,1,1,13317.54,1044.0951360000001,12273.01,0.07840000000000001,0.0,12273.01
2025-12-17,S004,SKU00139,1,1,18608.8,2569.8752799999997,16039.42,0.1381,0.0,16039.42
2025-12-17,S004,SKU00161,1,2,15814.82,2030.6228879999996,13784.77,0.1284,0.0,13784.77
2025-12-17,S004,SKU00162,1,1,9546.9,938.4602699999999,8607.97,0.0983,0.0,8607.97
2025-12-17,S004,SKU00165,1,1,2807.78,379.05030000000005,2428.79,0.135,0.0,2428.79
2025-12-17,S005,SKU00018,1,1,3569.38,434.75048400000003,3134.59,0.1218,0.0,3134.59
2025-12-17,S005,SKU00019,1,1,4459.85,127.10572500000002,4332.55,0.0285,0.0,4332.55
2025-12-17,S005,SKU00030,1,1,5789.5,647.2660999999999,5142.43,0.11179999999999998,0.0,5142.43
2025-12-17,S005,SKU00052,1,1,11250.5,364.51619999999997,10886.15,0.0324,9994.1,892.0499999999993
2025-12-17,S005,SKU00057,1,1,6226.35,235.97866500000003,5990.58,0.0379,0.0,5990.58
2025-12-17,S005,SKU00066,1,1,95310.48,11866.15476,83445.83,0.1245,0.0,83445.83
2025-12-17,S005,SKU00069,1,1,5753.06,227.24587000000002,5526.01,0.0395,0.0,5526.01
2025-12-17,S005,SKU00071,1,1,6407.42,699.049522,5708.22,0.1091,0.0,5708.22
2025-12-17,S005,SKU00078,1,1,14994.39,1712.359338,13281.31,0.11420000000000001,0.0,13281.31
2025-12-17,S005,SKU00079,1,1,367488.18,23960.229335999997,343542.15,0.0652,0.0,343542.15
2025-12-17,S005,SKU00089,1,1,8987.61,422.41767000000004,8565.24,0.047,0.0,8565.24
2025-12-17,S005,SKU00097,1,1,3685.0,149.9795,3535.14,0.0407,0.0,3535.14
2025-12-17,S005,SKU00098,1,1,9039.95,254.02259500000002,8785.91,0.0281,0.0,8785.91
2025-12-17,S005,SKU00105,1,1,4671.25,434.893375,4236.2,0.0931,0.0,4236.2
2025-12-17,S005,SKU00106,1,2,9364.22,563.1238549999999,8801.27,0.06013569256168693,0.0,8801.27
2025-12-17,S005,SKU00111,1,1,12767.75,1243.57885,11523.89,0.09740000000000001,0.0,11523.89
2025-12-17,S005,SKU00112,1,1,4122.65,570.57476,3551.95,0.1384,0.0,3551.95
2025-12-17,S005,SKU00113,1,1,4515.49,126.885269,4388.69,0.0281,0.0,4388.69
2025-12-17,S005,SKU00118,1,1,5889.96,286.841052,5603.39,0.0487,0.0,5603.39
2025-12-17,S005,SKU00123,1,1,55649.46,1007.2552260000001,54639.53,0.0181,0.0,54639.53
2025-12-17,S005,SKU00141,1,1,2770.87,47.381877,2723.47,0.0171,0.0,2723.47
2025-12-17,S005,SKU00143,1,1,382287.85,3058.3028,379235.03,0.008,0.0,379235.03
2025-12-17,S005,SKU00156,1,1,293916.97,35387.603187999994,258542.24,0.1204,0.0,258542.24
2025-12-17,S006,SKU00009,1,1,5274.28,390.29671999999994,4883.99,0.074,0.0,4883.99
2025-12-17,S006,SKU00016,1,1,52651.61,0.0,52651.61,0.0,0.0,52651.61
2025-12-17,S006,SKU00020,1,1,17446.7,115.14822000000001,17330.69,0.0066,0.0,17330.69
2025-12-17,S006,SKU00022,1,1,3732.16,0.0,3732.16,0.0,0.0,3732.16
2025-12-17,S006,SKU00029,1,1,8373.48,457.192008,7916.31,0.0546,0.0,7916.31
2025-12-17,S006,SKU00031,1,1,9858.8,180.41603999999998,9677.92,0.0183,0.0,9677.92
2025-12-17,S006,SKU00032,1,1,9820.14,60.884868,9759.16,0.0062,0.0,9759.16
2025-12-17,S006,SKU00034,1,1,5143.67,1.028734,5142.42,0.0002,0.0,5142.42
2025-12-17,S006,SKU00062,1,1,3210.64,216.07607199999998,2994.69,0.0673,0.0,2994.69
2025-12-17,S006,SKU00064,1,1,1931.06,3.6690139999999998,1927.39,0.0019,0.0,1927.39
2025-12-17,S006,SKU00071,1,1,6620.1,0.0,6620.1,0.0,0.0,6620.1
2025-12-17,S006,SKU00082,1,1,1831.17,640.9095,1190.26,0.35,0.0,1190.26
2025-12-17,S006,SKU00083,1,1,1685.39,589.8865,1095.5,0.35,0.0,1095.5
2025-12-17,S006,SKU00085,1,3,49783.89,0.0,49783.9,0.0,0.0,49783.9
2025-12-17,S006,SKU00090,1,1,4043.21,44.070989,3999.16,0.0109,0.0,3999.16
2025-12-17,S006,SKU00095,1,1,5273.53,58.536183,5215.25,0.0111,0.0,5215.25
2025-12-17,S006,SKU00098,1,1,8861.71,79.75538999999999,8781.63,0.009,0.0,8781.63
2025-12-17,S006,SKU00116,1,2,15526.36,321.395652,15205.07,0.0207,0.0,15205.07
2025-12-17,S006,SKU00128,1,2,8087.16,661.529688,7425.24,0.0818,0.0,7425.24
2025-12-17,S006,SKU00134,1,1,12012.98,350.779016,11661.87,0.029200000000000004,0.0,11661.87
2025-12-17,S006,SKU00138,1,1,205689.84,0.0,205689.84,0.0,0.0,205689.84
2025-12-18,S000,SKU00004,2,2,14355.810000000001,72.742018,14283.18,0.005067078625309195,0.0,14283.18
2025-12-18,S000,SKU00008,1,1,1402.23,33.513297,1368.75,0.0239,0.0,1368.75
2025-12-18,S000,SKU00011,1,2,22199.28,554.982,21644.91,0.025,0.0,21644.91
2025-12-18,S000,SKU00016,1,1,53951.9,1030.48129,52921.13,0.0191,0.0,52921.13
2025-12-18,S000,SKU00020,2,2,35703.61,685.32577,35016.94,0.019194859287338172,16335.61,18681.33
2025-12-18,S000,SKU00022,1,1,3794.84,0.0,3794.84,0.0,0.0,3794.84
2025-12-18,S000,SKU00024,1,1,4523.19,139.31425199999998,4383.97,0.030799999999999998,4011.47,372.50000000000045
2025-12-18,S000,SKU00026,1,1,4509.5,58.17255,4451.28,0.0129,0.0,4451.28
2025-12-18,S000,SKU00028,1,1,1835.19,45.145674,1789.96,0.0246,0.0,1789.96
2025-12-18,S000,SKU00031,1,1,10188.38,460.5147759999999,9728.0,0.0452,0.0,9728.0
2025-12-18,S000,SKU00032,1,1,9534.8,219.30039999999997,9315.63,0.023,0.0,9315.63
2025-12-18,S000,SKU00033,1,1,1442.59,25.533843,1417.02,0.0177,0.0,1417.02
2025-12-18,S000,SKU00035,1,1,2291.62,0.0,2291.62,0.0,0.0,2291.62
2025-12-18,S000,SKU00047,1,1,2339.22,47.252244,2291.92,0.0202,0.0,2291.92
2025-12-18,S000,SKU00050,1,1,6911.32,212.177524,6699.18,0.0307,0.0,6699.18
2025-12-18,S000,SKU00054,1,1,12881.46,445.6985159999999,12435.82,0.0346,0.0,12435.82
2025-12-18,S000,SKU00055,1,1,4867.65,263.82662999999997,4603.99,0.0542,0.0,4603.99
2025-12-18,S000,SKU00059,1,1,6858.87,192.04836,6666.65,0.028,0.0,6666.65
2025-12-18,S000,SKU00067,1,1,140773.85,5152.32291,135621.14,0.0366,0.0,135621.14
2025-12-18,S000,SKU00068,1,1,7964.02,191.932882,7772.47,0.0241,0.0,7772.47
2025-12-18,S000,SKU00070,1,1,2427.64,125.751752,2301.96,0.0518,0.0,2301.96
2025-12-18,S000,SKU00076,1,1,5952.96,69.05433599999999,5883.91,0.0116,5572.55,311.3599999999997
2025-12-18,S000,SKU00082,1,1,1877.35,201.25191999999998,1676.02,0.1072,0.0,1676.02
2025-12-18,S000,SKU00083,1,1,1782.47,545.257573,1237.27,0.3059,0.0,1237.27
2025-12-18,S000,SKU00085,1,1,16009.79,0.0,16009.79,0.0,0.0,16009.79
2025-12-18,S000,SKU00087,1,1,5806.85,0.0,5806.85,0.0,0.0,5806.85
2025-12-18,S000,SKU00089,1,1,8762.18,174.36738200000002,8587.39,0.0199,0.0,8587.39
2025-12-18,S000,SKU00091,1,1,1276.32,37.268544,1239.11,0.0292,0.0,1239.11
2025-12-18,S000,SKU00092,2,2,9142.86,242.05086599999998,8900.89,0.026474305195529624,3906.12,4994.7699999999995
2025-12-18,S000,SKU00095,1,1,5574.48,146.608824,5427.85,0.0263,0.0,5427.85
2025-12-18,S000,SKU00097,1,1,3716.22,149.02042199999997,3567.13,0.0401,0.0,3567.13
2025-12-18,S000,SKU00098,1,1,9146.12,65.852064,9080.55,0.007199999999999999,0.0,9080.55
2025-12-18,S000,SKU00108,1,1,2718.1,74.20413,2644.02,0.027300000000000005,0.0,2644.02
2025-12-18,S000,SKU00113,1,1,4275.8,137.68076,4138.29,0.0322,0.0,4138.29
2025-12-18,S000,SKU00116,1,1,8042.61,178.545942,7863.9,0.0222,0.0,7863.9
2025-12-18,S000,SKU00119,1,1,5037.3,161.69733,4875.66,0.0321,0.0,4875.66
2025-12-18,S000,SKU00120,1,1,3402.5,44.913,3357.48,0.013199999999999998,0.0,3357.48
2025-12-18,S000,SKU00127,1,1,6686.64,341.68730400000004,6345.02,0.051100000000000007,0.0,6345.02
2025-12-18,S000,SKU00128,1,1,4062.32,50.372768,4012.13,0.0124,0.0,4012.13
2025-12-18,S000,SKU00134,1,1,11989.86,263.77692,11726.03,0.022,0.0,11726.03
2025-12-18,S000,SKU00137,1,1,218095.77,5234.2984799999995,212862.2,0.023999999999999997,0.0,212862.2
2025-12-18,S000,SKU00140,1,1,1579.05,116.69179499999998,1462.37,0.0739,0.0,1462.37
2025-12-18,S000,SKU00145,1,1,38210.48,233.08392800000004,37975.95,0.0061,0.0,37975.95
2025-12-18,S000,SKU00154,2,2,9550.529999999999,182.32608,9368.61,0.019090676643076353,0.0,9368.61
2025-12-18,S000,SKU00159,1,1,8394.0,133.46460000000002,8260.31,0.0159,0.0,8260.31
2025-12-18,S000,SKU00165,1,1,2901.65,107.070885,2794.47,0.0369,0.0,2794.47
2025-12-18,S001,SKU00014,1,1,271531.07,0.0,271531.07,0.0,0.0,271531.07
2025-12-18,S001,SKU00060,1,1,31071.65,316.93083,30754.72,0.0102,0.0,30754.72
2025-12-18,S001,SKU00076,1,1,5884.79,0.0,5884.79,0.0,0.0,5884.79
2025-12-18,S002,SKU00009,1,1,5438.35,188.16691,5250.37,0.0346,0.0,5250.37
2025-12-18,S002,SKU00012,1,1,215971.11,8768.427065999998,207209.27,0.0406,0.0,207209.27
2025-12-18,S002,SKU00022,1,2,7410.42,2.2231259999999997,7408.3,0.0003,0.0,7408.3
2025-12-18,S002,SKU00040,1,1,245856.08,4941.707208,240923.63,0.0201,0.0,240923.63
2025-12-18,S002,SKU00064,1,1,1921.11,69.928404,1851.23,0.0364,0.0,1851.23
2025-12-18,S002,SKU00065,1,1,6901.19,300.891884,6599.98,0.0436,0.0,6599.98
2025-12-18,S002,SKU00066,1,1,90862.83,0.0,90862.83,0.0,0.0,90862.83
2025-12-18,S002,SKU00114,1,1,7243.53,0.0,7243.53,0.0,0.0,7243.53
2025-12-18,S002,SKU00116,1,2,15736.34,590.11275,15145.59,0.0375,0.0,15145.59
2025-12-18,S002,SKU00151,1,1,113066.93,994.988984,112074.15,0.0088,0.0,112074.15
2025-12-18,S003,SKU00009,1,1,5259.83,0.0,5259.83,0.0,0.0,5259.83
2025-12-18,S003,SKU00010,1,1,10291.56,58.661892,10232.42,0.0057,9833.53,398.8899999999994
2025-12-18,S003,SKU00026,1,1,4569.55,18.735155000000002,4550.9,0.0041,0.0,4550.9
2025-12-18,S003,SKU00030,1,1,5595.11,0.0,5595.11,0.0,0.0,5595.11
2025-12-18,S003,SKU00077,1,1,23274.18,0.0,23274.18,0.0,0.0,23274.18
2025-12-18,S003,SKU00081,1,1,2908.93,260.931021,2647.99,0.0897,0.0,2647.99
2025-12-18,S003,SKU00092,1,1,4428.46,0.0,4428.46,0.0,0.0,4428.46
2025-12-18,S004,SKU00014,1,1,260825.08,22665.699452,238154.05,0.0869,0.0,238154.05
2025-12-18,S004,SKU00022,1,1,3932.05,200.92775500000002,3731.2,0.0511,0.0,3731.2
2025-12-18,S004,SKU00034,1,1,4950.84,557.959668,4392.64,0.1127,0.0,4392.64
2025-12-18,S004,SKU00067,2,2,287600.78,23083.632473,264515.9,0.08026276032005199,126009.26,138506.64
2025-12-18,S004,SKU00077,1,1,23109.06,3205.226622,19904.23,0.1387,0.0,19904.23
2025-12-18,S004,SKU00086,1,1,1777.98,194.333214,1583.65,0.1093,0.0,1583.65
2025-12-18,S004,SKU00136,1,1,6610.78,503.080358,6107.46,0.0761,0.0,6107.46
2025-12-18,S004,SKU00146,1,1,25133.11,1927.7095370000002,23204.83,0.0767,0.0,23204.83
2025-12-18,S004,SKU00161,1,1,8099.4,568.5778799999999,7530.5,0.0702,0.0,7530.5
2025-12-18,S005,SKU00063,1,1,3325.73,161.63047799999998,3164.14,0.0486,0.0,3164.14
