sales_date,channel_type,store_id,city,region,store_type,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,discount_ratio,returns_amount,net_sales_after_returns
2025-11-08,store,S002,Lahore,Punjab,mall,2,4,29417.66,1479.872616,27938.61,13969.305,0.05030558569240382,0.0,27938.61
2025-11-08,store,S003,Islamabad,ICT,mall,1,2,6002.26,23.219099999999997,5979.1,5979.1,0.0038683929053389883,0.0,5979.1
2025-11-08,store,S004,Karachi,Sindh,flagship,1,2,5530.39,310.91902500000003,5219.6,5219.6,0.05622009026488187,3790.25,1429.3500000000004
2025-11-08,store,S005,Lahore,Punjab,high_street,4,12,124801.03,7643.417236,117157.95999999999,29289.489999999998,0.06124482495056331,3871.64,113286.31999999999
2025-11-08,store,S006,Islamabad,ICT,mall,2,5,29564.95,2587.2545609999997,26978.13,13489.065,0.08751087219832943,0.0,26978.13
2025-11-09,online,ONLINE,,,,14,38,1172022.29,38070.987255,1133932.11,80995.15071428572,0.03248315973154401,1220.61,1132711.5
2025-11-09,store,S001,Karachi,Sindh,flagship,6,20,301181.51,835.4042629999999,300346.22,50057.70333333333,0.0027737568053231416,22193.440000000002,278152.77999999997
2025-11-09,store,S002,Lahore,Punjab,mall,4,6,33275.15,583.454908,32691.629999999997,8172.907499999999,0.017534253279098667,18278.12,14413.509999999998
2025-11-09,store,S003,Islamabad,ICT,mall,1,3,20143.2,66.658265,20076.19,20076.19,0.003309219240239882,0.0,20076.19
2025-11-09,store,S004,Karachi,Sindh,flagship,4,7,28670.18,4557.16903,24112.920000000002,6028.2300000000005,0.15895153187039635,0.0,24112.920000000002
2025-11-09,store,S005,Lahore,Punjab,high_street,1,3,22400.06,1117.568874,21283.08,21283.08,0.04989133395178406,0.0,21283.08
2025-11-09,store,S006,Islamabad,ICT,mall,4,14,445826.75,3880.804795,441949.82,110487.455,0.008704737423225502,0.0,441949.82
2025-11-10,online,ONLINE,,,,16,38,1740123.07,55805.367494000006,1684315.07,105269.691875,0.03206978199191394,8464.11,1675850.96
2025-11-10,store,S001,Karachi,Sindh,flagship,6,13,62188.92,1525.601497,60663.65,10110.608333333334,0.024531725217289514,0.0,60663.65
2025-11-10,store,S002,Lahore,Punjab,mall,2,8,98853.61,6100.744256,92750.18,46375.09,0.06171493641962089,35528.01,57222.16999999999
2025-11-10,store,S003,Islamabad,ICT,mall,4,9,61761.170000000006,1304.561392,60455.909999999996,15113.977499999999,0.021122679379292846,0.0,60455.909999999996
2025-11-10,store,S004,Karachi,Sindh,flagship,5,13,397409.84,27936.254511000003,369463.87,73892.774,0.07029582989439818,25897.67,343566.2
2025-11-10,store,S005,Lahore,Punjab,high_street,3,10,370992.11000000004,12016.934023,358971.16,119657.05333333333,0.032391346605727005,0.0,358971.16
2025-11-10,store,S006,Islamabad,ICT,mall,3,7,482474.75,2094.355692,480381.17,160127.05666666667,0.004340860722763212,201656.5,278724.67
2025-11-11,online,ONLINE,,,,18,49,1269713.72,36012.069375,1233693.84,68538.54666666668,0.028362353503591346,217782.22,1015911.6200000001
2025-11-11,store,S001,Karachi,Sindh,flagship,3,5,44665.119999999995,159.49512600000003,44505.74,14835.246666666666,0.003570910052407786,0.0,44505.74
2025-11-11,store,S002,Lahore,Punjab,mall,3,9,555980.23,49268.28118,506725.83,168908.61000000002,0.08861516744938934,0.0,506725.83
2025-11-11,store,S003,Islamabad,ICT,mall,1,2,16981.62,1115.1482429999999,15865.73,15865.73,0.06566795411745169,0.0,15865.73
2025-11-11,store,S004,Karachi,Sindh,flagship,2,4,309292.98,36363.892277,272929.78,136464.89,0.11757102368440435,0.0,272929.78
2025-11-11,store,S005,Lahore,Punjab,high_street,4,12,244972.88,26286.092177,218687.34999999998,54671.837499999994,0.10730204983098536,0.0,218687.34999999998
2025-11-11,store,S006,Islamabad,ICT,mall,2,4,37976.01,6.097803,37969.9,18984.95,0.0001605698702944306,0.0,37969.9
2025-11-12,online,ONLINE,,,,12,35,1027614.37,47348.285165,980254.21,81687.85083333333,0.04607592745613318,16924.79,963329.4199999999
2025-11-12,store,S001,Karachi,Sindh,flagship,6,25,384134.54,25713.325278999997,358422.66,59737.10999999999,0.06693833176001304,10930.71,347491.94999999995
2025-11-12,store,S002,Lahore,Punjab,mall,1,3,12723.279999999999,750.75434,11972.16,11972.16,0.05900635213561283,0.0,11972.16
2025-11-12,store,S003,Islamabad,ICT,mall,1,3,262297.27,0.0,262297.27,262297.27,0.0,0.0,262297.27
2025-11-12,store,S004,Karachi,Sindh,flagship,9,25,555408.59,61220.818558,494177.73,54908.636666666665,0.11022663253731817,119144.22,375033.51
2025-11-12,store,S005,Lahore,Punjab,high_street,7,29,323288.98,32727.282055,290565.81,41509.40142857143,0.10123228467298824,0.0,290565.81
2025-11-12,store,S006,Islamabad,ICT,mall,5,15,86258.94,3029.701209,83229.21,16645.842,0.03512332992962816,20474.15,62755.060000000005
2025-11-13,online,ONLINE,,,,10,29,455081.58,12327.653656,442755.57,44275.557,0.027088887350703143,0.0,442755.57
2025-11-13,store,S001,Karachi,Sindh,flagship,5,13,379690.67,21761.754522,357928.35,71585.67,0.057314430512606485,17568.49,340359.86
2025-11-13,store,S002,Lahore,Punjab,mall,2,4,30188.15,1131.402961,29057.09,14528.545,0.03747838012597658,0.0,29057.09
2025-11-13,store,S003,Islamabad,ICT,mall,2,5,45403.64,228.495577,45174.96,22587.48,0.005032538734779855,0.0,45174.96
2025-11-13,store,S004,Karachi,Sindh,flagship,5,16,146556.3,15618.932926,130938.86,26187.772,0.10657292061821975,0.0,130938.86
2025-11-13,store,S005,Lahore,Punjab,high_street,2,10,277098.45,13868.475681000002,263227.14,131613.57,0.05004891106752853,0.0,263227.14
2025-11-13,store,S006,Islamabad,ICT,mall,4,17,304897.6,20335.875615,284557.31,71139.3275,0.06669739484666327,0.0,284557.31
2025-11-14,online,ONLINE,,,,13,31,1069938.43,19363.501497,1050576.48,80813.57538461538,0.01809777175402514,0.0,1050576.48
2025-11-14,store,S001,Karachi,Sindh,flagship,5,12,302190.05,405.187318,301783.95,60356.79,0.0013408360665746607,0.0,301783.95
2025-11-14,store,S002,Lahore,Punjab,mall,3,5,156910.44999999998,852.127705,156058.55,52019.51666666666,0.00543066255306769,0.0,156058.55
2025-11-14,store,S003,Islamabad,ICT,mall,4,16,93977.28,673.3063629999999,93302.49,23325.6225,0.007164565339622512,0.0,93302.49
2025-11-14,store,S004,Karachi,Sindh,flagship,5,17,734774.1900000001,70044.805767,664715.55,132943.11000000002,0.09532834266674499,0.0,664715.55
2025-11-14,store,S005,Lahore,Punjab,high_street,6,18,337947.66,32086.235365999997,305854.43,50975.738333333335,0.09494439276780316,0.0,305854.43
2025-11-14,store,S006,Islamabad,ICT,mall,4,11,595829.1,35806.880767999995,560024.09,140006.0225,0.0600958912010172,204516.82,355507.26999999996
2025-11-15,online,ONLINE,,,,18,50,1134052.05,41235.808571999994,1092830.08,60712.782222222224,0.0363614779162914,1307.21,1091522.87
2025-11-15,store,S001,Karachi,Sindh,flagship,2,9,55599.85,81.777561,55518.08,27759.04,0.0014708234104948126,14765.65,40752.43
2025-11-15,store,S002,Lahore,Punjab,mall,1,2,198452.99000000002,15756.968560000001,182698.44,182698.44,0.07939899801963175,0.0,182698.44
2025-11-15,store,S003,Islamabad,ICT,mall,3,11,297854.05,0.0,297854.05,99284.68333333333,0.0,0.0,297854.05
2025-11-15,store,S004,Karachi,Sindh,flagship,8,18,452513.58,24889.698598999996,427635.79,53454.47375,0.05500320807830782,9097.99,418537.8
2025-11-15,store,S005,Lahore,Punjab,high_street,3,6,38391.26,4010.8132610000002,34380.1,11460.033333333333,0.10447204027687552,2309.23,32070.87
2025-11-15,store,S006,Islamabad,ICT,mall,3,11,365683.75,1173.54664,364509.43,121503.14333333333,0.0032091845481238912,0.0,364509.43
2025-11-16,online,ONLINE,,,,15,37,1034690.82,35283.830511,999409.63,66627.30866666666,0.034100844260897184,0.0,999409.63
2025-11-16,store,S002,Lahore,Punjab,mall,2,7,318847.67,1052.508512,317800.63,158900.315,0.003300976017795583,0.0,317800.63
2025-11-16,store,S003,Islamabad,ICT,mall,4,12,422474.1,2780.2564540000003,419697.48,104924.37,0.0065808920688865905,0.0,419697.48
2025-11-16,store,S004,Karachi,Sindh,flagship,3,8,69628.67,10119.961088,59507.72,19835.906666666666,0.14534186977864147,10596.67,48911.05
2025-11-16,store,S005,Lahore,Punjab,high_street,4,7,292265.81,20900.914033,271372.67,67843.1675,0.07151337350407153,0.0,271372.67
2025-11-16,store,S006,Islamabad,ICT,mall,2,4,18400.12,657.930901,17742.05,8871.025,0.035756880987732685,0.0,17742.05
2025-11-17,online,ONLINE,,,,19,54,993535.49,33468.989772,960070.61,50530.032105263155,0.033686758156973334,22776.23,937294.38
2025-11-17,store,S001,Karachi,Sindh,flagship,1,3,31442.23,131.216216,31311.88,31311.88,0.00417324776264279,0.0,31311.88
2025-11-17,store,S003,Islamabad,ICT,mall,3,9,101058.42,3302.845,97757.82,32585.940000000002,0.032682531549573006,36200.62,61557.200000000004
2025-11-17,store,S004,Karachi,Sindh,flagship,3,6,236735.66000000003,38989.148973999996,197751.16999999998,65917.05666666666,0.16469487095438004,1195.4,196555.77
2025-11-17,store,S005,Lahore,Punjab,high_street,6,20,385700.5,20001.973084,365693.81,60948.96833333333,0.05185882072748156,0.0,365693.81
2025-11-17,store,S006,Islamabad,ICT,mall,5,12,358052.74,2293.85656,355760.73,71152.146,0.006406476766523278,1699.88,354060.85
2025-11-18,online,ONLINE,,,,15,39,1253405.29,46834.281229,1206568.0,80437.86666666667,0.0373656323319012,189267.25,1017300.75
2025-11-18,store,S001,Karachi,Sindh,flagship,7,17,120572.87,3616.3409349999997,116958.45999999999,16708.351428571426,0.02999299042147707,0.0,116958.45999999999
2025-11-18,store,S002,Lahore,Punjab,mall,1,3,21470.32,146.832249,21323.93,21323.93,0.006838847720946869,0.0,21323.93
2025-11-18,store,S003,Islamabad,ICT,mall,3,5,89788.39,1616.1045909999998,88172.91,29390.97,0.017999037414525416,0.0,88172.91
2025-11-18,store,S004,Karachi,Sindh,flagship,7,29,694106.9,98979.275818,595130.33,85018.61857142857,0.14259946964653425,0.0,595130.33
2025-11-18,store,S005,Lahore,Punjab,high_street,6,17,399401.92,35922.041203999994,363468.14999999997,60578.024999999994,0.0899395806710193,230254.44,133213.70999999996
2025-11-18,store,S006,Islamabad,ICT,mall,5,17,813006.05,5827.704584,807169.48,161433.896,0.007168094977891001,0.0,807169.48
2025-11-19,online,ONLINE,,,,10,26,1171207.94,42724.557734,1128480.03,112848.003,0.03647905403885838,0.0,1128480.03
2025-11-19,store,S001,Karachi,Sindh,flagship,5,16,133323.61,7865.294363,125458.39,25091.678,0.0589940098606691,0.0,125458.39
2025-11-19,store,S002,Lahore,Punjab,mall,1,2,8832.380000000001,315.010254,8517.61,8517.61,0.03566538735878664,0.0,8517.61
2025-11-19,store,S003,Islamabad,ICT,mall,3,9,424725.27,8724.197986,416004.29000000004,138668.09666666668,0.020540802731139587,0.0,416004.29000000004
2025-11-19,store,S004,Karachi,Sindh,flagship,4,10,357051.5,42464.309111,314575.55,78643.8875,0.1189304879296124,2983.18,311592.37
2025-11-19,store,S005,Lahore,Punjab,high_street,2,4,20691.38,1440.8142790000002,19250.989999999998,9625.494999999999,0.06963355170123985,4033.17,15217.819999999998
2025-11-19,store,S006,Islamabad,ICT,mall,7,20,268400.4,6889.565151,261515.5,37359.357142857145,0.02566898242700085,8518.79,252996.71
2025-11-20,online,ONLINE,,,,12,28,834545.0599999999,21397.071459,813176.4400000001,67764.70333333334,0.025639204501432193,38927.64,774248.8
2025-11-20,store,S001,Karachi,Sindh,flagship,3,6,28170.98,446.1964760000001,27724.68,9241.56,0.015838869503297368,0.0,27724.68
2025-11-20,store,S002,Lahore,Punjab,mall,5,14,243249.94000000003,1581.8072690000001,241662.96000000002,48332.592000000004,0.006502806409736422,0.0,241662.96000000002
2025-11-20,store,S003,Islamabad,ICT,mall,2,6,452614.04000000004,1710.373151,450898.71,225449.355,0.0037788778072372652,0.0,450898.71
2025-11-20,store,S004,Karachi,Sindh,flagship,2,7,790681.5,49664.975836,741012.46,370506.23,0.06281287197942534,0.0,741012.46
2025-11-20,store,S005,Lahore,Punjab,high_street,2,6,87999.19,1829.441371,86168.11,43084.055,0.02078929784467334,34800.8,51367.31
2025-11-20,store,S006,Islamabad,ICT,mall,6,18,662756.55,34005.494771,628757.88,104792.98,0.051309179473216816,0.0,628757.88
2025-11-21,online,ONLINE,,,,16,49,1802681.64,74741.7292,1727948.81,107996.800625,0.04146141367479618,1606.31,1726342.5
2025-11-21,store,S001,Karachi,Sindh,flagship,2,6,40897.89,212.110289,40685.119999999995,20342.559999999998,0.005186338194953333,0.0,40685.119999999995
2025-11-21,store,S002,Lahore,Punjab,mall,1,4,103442.84999999999,0.0,103442.84999999999,103442.84999999999,0.0,1746.91,101695.93999999999
2025-11-21,store,S003,Islamabad,ICT,mall,3,11,283334.71,92.476428,283242.4,94414.13333333335,0.0003263858070901373,0.0,283242.4
2025-11-21,store,S004,Karachi,Sindh,flagship,2,5,393664.05,58786.726939,334868.36000000004,167434.18000000002,0.14933222106260402,0.0,334868.36000000004
2025-11-21,store,S005,Lahore,Punjab,high_street,2,2,263657.75,19793.335175,243854.28000000003,121927.14000000001,0.07507207800643069,5849.32,238004.96000000002
2025-11-21,store,S006,Islamabad,ICT,mall,4,9,411903.08999999997,16831.832813,395074.38,98768.595,0.040863575004984797,0.0,395074.38
2025-11-22,online,ONLINE,,,,14,30,624298.58,17408.726065,606900.34,43350.02428571428,0.027885256546635106,0.0,606900.34
2025-11-22,store,S001,Karachi,Sindh,flagship,6,17,658566.85,12066.804274999999,646505.84,107750.97333333333,0.018322823681453142,3613.31,642892.5299999999
2025-11-22,store,S002,Lahore,Punjab,mall,3,9,251384.63,802.424818,250582.31000000003,83527.43666666668,0.003192020204258311,0.0,250582.31000000003
2025-11-22,store,S003,Islamabad,ICT,mall,2,4,21724.440000000002,231.33176600000002,21493.510000000002,10746.755000000001,0.010648457037327544,0.0,21493.510000000002
2025-11-22,store,S004,Karachi,Sindh,flagship,5,13,539803.22,67211.275733,472588.41,94517.682,0.12451069805215316,0.0,472588.41
2025-11-22,store,S005,Lahore,Punjab,high_street,7,21,851541.73,53119.306067,798402.38,114057.48285714285,0.06238015612810895,3958.18,794444.2
2025-11-22,store,S006,Islamabad,ICT,mall,3,8,538081.38,15722.524123000001,522349.4,174116.46666666667,0.029219602661218272,0.0,522349.4
2025-11-23,online,ONLINE,,,,16,36,1059259.84,35414.057088,1023851.73,63990.733125,0.03343283276745392,5874.33,1017977.4
2025-11-23,store,S001,Karachi,Sindh,flagship,1,3,219676.11,1617.8363530000001,218059.83000000002,218059.83000000002,0.0073646440343467495,0.0,218059.83000000002
2025-11-23,store,S002,Lahore,Punjab,mall,3,7,190416.9,15021.682074,175400.63,58466.87666666667,0.07888838687112332,0.0,175400.63
2025-11-23,store,S004,Karachi,Sindh,flagship,5,10,278022.45,24549.2928,253478.88,50695.776,0.08829967795766133,2151.89,251326.99
2025-11-23,store,S005,Lahore,Punjab,high_street,5,18,320102.85,10294.794276999999,309800.9,61960.18000000001,0.03216089540283693,0.0,309800.9
2025-11-23,store,S006,Islamabad,ICT,mall,5,17,508939.02999999997,13332.974654,495609.99,99121.99799999999,0.02619758727091534,0.0,495609.99
2025-11-24,online,ONLINE,,,,12,21,435289.06,10519.301207,424780.58,35398.38166666667,0.0241662430179155,4841.52,419939.06
2025-11-24,store,S001,Karachi,Sindh,flagship,4,10,75945.09,1219.3334439999999,74726.42,18681.605,0.01605546117596279,0.0,74726.42
2025-11-24,store,S002,Lahore,Punjab,mall,2,6,30209.27,1218.8054530000002,28990.06,14495.03,0.040345412285699066,0.0,28990.06
2025-11-24,store,S003,Islamabad,ICT,mall,3,11,101824.1,2409.797975,99413.22,33137.74,0.023666283080331668,0.0,99413.22
2025-11-24,store,S004,Karachi,Sindh,flagship,6,10,452043.14,58003.529144,394043.36000000004,65673.89333333334,0.12831414529153123,0.0,394043.36000000004
2025-11-24,store,S005,Lahore,Punjab,high_street,4,10,53911.22,3710.383457,50200.57,12550.1425,0.06882395644172029,10622.17,39578.4
2025-11-24,store,S006,Islamabad,ICT,mall,4,10,150562.63,1605.461012,148957.55,37239.3875,0.010663077630883573,0.0,148957.55
2025-11-25,online,ONLINE,,,,7,15,187508.7,4607.862486,182905.4,26129.342857142856,0.02457412635253724,0.0,182905.4
2025-11-25,store,S001,Karachi,Sindh,flagship,2,7,87188.91,906.829595,86283.06,43141.53,0.010400744716271828,0.0,86283.06
2025-11-25,store,S002,Lahore,Punjab,mall,1,5,301832.42,2008.5597390000003,299822.04,299822.04,0.006654552678602254,0.0,299822.04
2025-11-25,store,S003,Islamabad,ICT,mall,5,16,74960.47,152.87393500000002,74807.42,14961.484,0.0020393940299467173,0.0,74807.42
2025-11-25,store,S004,Karachi,Sindh,flagship,1,2,26098.92,4890.292586,21209.699999999997,21209.699999999997,0.18737528549074062,0.0,21209.699999999997
2025-11-25,store,S005,Lahore,Punjab,high_street,6,21,590753.0499999999,58117.826224000004,532629.05,88771.50833333335,0.09837922330489875,0.0,532629.05
2025-11-25,store,S006,Islamabad,ICT,mall,9,24,467082.55,20460.040767999995,446632.44,49625.82666666667,0.04380390739923809,6237.18,440395.26
2025-11-26,online,ONLINE,,,,12,29,792137.93,13837.283417,778305.29,64858.77416666667,0.01746827527498904,10927.82,767377.4700000001
2025-11-26,store,S001,Karachi,Sindh,flagship,6,14,877056.02,19591.119826000002,857472.4299999999,142912.07166666666,0.02233736429515643,94887.03,762585.3999999999
2025-11-26,store,S003,Islamabad,ICT,mall,2,9,274601.07999999996,1969.31606,272631.57,136315.785,0.007171552493529888,0.0,272631.57
2025-11-26,store,S004,Karachi,Sindh,flagship,5,16,127228.84000000001,12208.949052,115020.72,23004.144,0.09596054677540092,0.0,115020.72
2025-11-26,store,S005,Lahore,Punjab,high_street,4,15,321688.77,20872.380985,300824.75,75206.1875,0.06488377255133898,0.0,300824.75
2025-11-26,store,S006,Islamabad,ICT,mall,3,18,437304.16000000003,43283.958369,394027.54,131342.51333333334,0.09897906841087448,0.0,394027.54
2025-11-27,online,ONLINE,,,,17,37,2436003.82,118984.72477199999,2316994.04,136293.76705882352,0.04884422749878939,8406.44,2308587.6
2025-11-27,store,S001,Karachi,Sindh,flagship,3,9,39834.340000000004,225.48500499999997,39609.55,13203.183333333334,0.005660568368899797,0.0,39609.55
2025-11-27,store,S002,Lahore,Punjab,mall,5,9,63767.94,2954.8820189999997,60813.87,12162.774000000001,0.046338050421575475,0.0,60813.87
2025-11-27,store,S003,Islamabad,ICT,mall,1,5,41484.240000000005,0.0,41484.240000000005,41484.240000000005,0.0,0.0,41484.240000000005
2025-11-27,store,S004,Karachi,Sindh,flagship,7,16,320124.12,36419.426267,283705.33,40529.33285714286,0.11376657987220708,1070.14,282635.19
2025-11-27,store,S005,Lahore,Punjab,high_street,5,15,890037.57,55425.644288,834604.05,166920.81,0.06227337604186754,0.0,834604.05
2025-11-27,store,S006,Islamabad,ICT,mall,4,13,79910.4,3817.323696,76094.19,19023.5475,0.04777004865449303,9112.41,66981.78
2025-11-28,online,ONLINE,,,,12,30,919550.44,38556.33366,880980.46,73415.03833333333,0.04192954729052166,0.0,880980.46
2025-11-28,store,S001,Karachi,Sindh,flagship,2,8,41193.93,66.518138,41127.590000000004,20563.795000000002,0.0016147558147523188,0.0,41127.590000000004
2025-11-28,store,S003,Islamabad,ICT,mall,6,21,502539.44000000006,25004.769574,477537.97,79589.66166666667,0.049756830178343814,8207.67,469330.3
2025-11-28,store,S004,Karachi,Sindh,flagship,2,4,9496.27,745.621662,8750.63,4375.315,0.07851731911582126,1858.98,6891.65
2025-11-28,store,S005,Lahore,Punjab,high_street,3,10,343307.3,23558.008697,319748.19,106582.73,0.0686207624976224,0.0,319748.19
2025-11-28,store,S006,Islamabad,ICT,mall,3,10,86953.17,240.170355,86712.45,28904.149999999998,0.0027620655463164827,0.0,86712.45
2025-11-29,online,ONLINE,,,,11,29,672328.3200000001,18299.586419,654025.25,59456.84090909091,0.027218229360024576,2725.65,651299.6
2025-11-29,store,S001,Karachi,Sindh,flagship,6,17,177084.09,4618.953194,172465.32,28744.22,0.026083388936860446,6917.13,165548.19
2025-11-29,store,S002,Lahore,Punjab,mall,2,5,20050.32,280.367294,19769.98,9884.99,0.013983183011542959,0.0,19769.98
2025-11-29,store,S003,Islamabad,ICT,mall,4,10,43197.42,1220.0151569999998,41977.53,10494.3825,0.028242778318705142,0.0,41977.53
2025-11-29,store,S004,Karachi,Sindh,flagship,3,10,260528.47,34275.702114,226251.23,75417.07666666668,0.13156221319689168,0.0,226251.23
2025-11-29,store,S005,Lahore,Punjab,high_street,4,10,43028.84,3568.681563,39460.53,9865.1325,0.0829369688562369,3371.77,36088.76
2025-11-29,store,S006,Islamabad,ICT,mall,5,16,280246.32,4028.3237809999996,276224.04,55244.808,0.014374225434967351,0.0,276224.04
2025-11-30,online,ONLINE,,,,16,49,1588628.81,63268.948315,1525349.79,95334.361875,0.03982613680221499,0.0,1525349.79
2025-11-30,store,S001,Karachi,Sindh,flagship,5,18,586312.55,24244.207612000002,562068.18,112413.63600000001,0.041350313262098856,0.0,562068.18
2025-11-30,store,S002,Lahore,Punjab,mall,1,3,230013.36,1999.7275480000003,228013.36,228013.36,0.008693962594172792,0.0,228013.36
2025-11-30,store,S003,Islamabad,ICT,mall,4,10,395888.01,655.637396,395232.72,98808.18,0.0016561183451855486,9020.79,386211.93
2025-11-30,store,S004,Karachi,Sindh,flagship,3,7,137127.5,18390.870707,118740.88,39580.293333333335,0.13411511700424786,13150.44,105590.44
2025-11-30,store,S005,Lahore,Punjab,high_street,7,25,230620.53,9774.039288,220841.24,31548.74857142857,0.04238147960201115,2424.37,218416.87
2025-11-30,store,S006,Islamabad,ICT,mall,6,12,155027.69,2242.22678,152784.16999999998,25464.028333333332,0.014463395410200591,24907.6,127876.56999999998
2025-12-01,online,ONLINE,,,,21,59,2037888.48,66204.76903000001,1971647.64,93887.98285714285,0.0324869440500493,97740.08,1873907.5599999998
2025-12-01,store,S001,Karachi,Sindh,flagship,3,10,433035.88,5269.662666,427757.87,142585.95666666667,0.012169113252232125,0.0,427757.87
2025-12-01,store,S002,Lahore,Punjab,mall,5,13,141643.94,8949.80615,132695.06,26539.012,0.06318523863428256,15237.78,117457.28
2025-12-01,store,S003,Islamabad,ICT,mall,4,7,42144.75,225.18404299999997,41919.46,10479.865,0.005343110185728945,0.0,41919.46
2025-12-01,store,S004,Karachi,Sindh,flagship,4,8,273023.28,38621.470317,234395.09,58598.7725,0.14145852440495182,6268.08,228127.01
2025-12-01,store,S005,Lahore,Punjab,high_street,4,10,436312.95,27450.397104000003,408869.81999999995,102217.45499999999,0.06291446793866651,1927.97,406941.85
2025-12-01,store,S006,Islamabad,ICT,mall,4,10,339475.66000000003,16296.088375000001,323179.07,80794.7675,0.048003701870702596,0.0,323179.07
2025-12-02,online,ONLINE,,,,15,46,1276743.54,71572.253052,1205177.92,80345.19466666666,0.05605844150345182,0.0,1205177.92
2025-12-02,store,S001,Karachi,Sindh,flagship,3,7,44027.4,380.52633199999997,43646.700000000004,14548.900000000001,0.008642943530619568,0.0,43646.700000000004
2025-12-02,store,S002,Lahore,Punjab,mall,3,8,41887.94,580.8500379999999,41307.14,13769.046666666667,0.013866760647575409,0.0,41307.14
2025-12-02,store,S003,Islamabad,ICT,mall,4,10,298702.49000000005,6803.142564,291895.94,72973.985,0.022775647313820514,0.0,291895.94
2025-12-02,store,S004,Karachi,Sindh,flagship,4,12,140070.73,16066.780808,124001.73,31000.4325,0.11470476956891706,4800.88,119200.84999999999
2025-12-02,store,S005,Lahore,Punjab,high_street,1,3,14627.82,1152.5664279999999,13475.07,13475.07,0.07879276802695137,0.0,13475.07
2025-12-02,store,S006,Islamabad,ICT,mall,2,7,424815.58,3072.655575,421754.13,210877.065,0.007232916398687637,0.0,421754.13
2025-12-03,online,ONLINE,,,,19,65,1705515.3800000001,54251.95337,1651271.54,86909.02842105263,0.03180971218799563,14344.9,1636926.6400000001
2025-12-03,store,S001,Karachi,Sindh,flagship,5,19,300219.86,14674.585834,285554.01,57110.802,0.0488794639834953,1531.16,284022.85000000003
2025-12-03,store,S002,Lahore,Punjab,mall,2,7,39540.86,156.693878,39384.92,19692.46,0.003962834344017808,0.0,39384.92
2025-12-03,store,S003,Islamabad,ICT,mall,2,3,10732.29,147.007258,10585.14,5292.57,0.013697659865695018,0.0,10585.14
2025-12-03,store,S004,Karachi,Sindh,flagship,2,6,270524.38,36760.973296000004,233751.86000000002,116875.93000000001,0.13588783863398932,0.0,233751.86000000002
2025-12-03,store,S005,Lahore,Punjab,high_street,2,5,40544.13,2766.160296,37778.9,18889.45,0.06822591324564124,0.0,37778.9
2025-12-03,store,S006,Islamabad,ICT,mall,8,22,723390.78,28024.847258000005,695381.16,86922.645,0.03874095168589238,0.0,695381.16
2025-12-04,online,ONLINE,,,,19,60,1059284.21,38536.064292,1020767.96,53724.62947368421,0.03637934364376111,0.0,1020767.96
2025-12-04,store,S001,Karachi,Sindh,flagship,4,6,316079.29,2668.388967,313412.96,78353.24,0.008442150597718693,0.0,313412.96
2025-12-04,store,S002,Lahore,Punjab,mall,3,5,56985.26,668.892151,56315.86,18771.953333333335,0.0117379854193874,0.0,56315.86
2025-12-04,store,S003,Islamabad,ICT,mall,4,17,498797.51999999996,3965.5737329999997,494829.89,123707.4725,0.007950267541426428,0.0,494829.89
2025-12-04,store,S004,Karachi,Sindh,flagship,1,7,73300.25,4279.77204,69020.39,69020.39,0.05838686825761167,0.0,69020.39
2025-12-04,store,S005,Lahore,Punjab,high_street,4,9,686290.77,40400.492932,645893.3200000001,161473.33000000002,0.05886789491865088,0.0,645893.3200000001
2025-12-04,store,S006,Islamabad,ICT,mall,3,15,234860.96,4063.5847089999997,230799.55,76933.18333333333,0.017302086770828153,0.0,230799.55
2025-12-05,online,ONLINE,,,,15,49,1157365.25,25780.654667000003,1131575.99,75438.39933333333,0.022275296987705483,4946.34,1126629.65
2025-12-05,store,S001,Karachi,Sindh,flagship,7,22,634608.19,5449.9128359999995,629157.1,89879.58571428571,0.008587838798613677,0.0,629157.1
2025-12-05,store,S002,Lahore,Punjab,mall,3,6,36691.09,1686.193244,35004.74,11668.246666666666,0.04595647728099656,0.0,35004.74
2025-12-05,store,S003,Islamabad,ICT,mall,2,6,41675.369999999995,0.0,41675.35999999999,20837.679999999997,0.0,0.0,41675.35999999999
2025-12-05,store,S004,Karachi,Sindh,flagship,4,12,99065.11,11692.446186000001,87371.59,21842.8975,0.1180278928272527,14771.94,72599.65
2025-12-05,store,S005,Lahore,Punjab,high_street,3,10,83722.55,5014.035620000001,78707.48,26235.826666666664,0.05988871122535088,5416.97,73290.51
2025-12-05,store,S006,Islamabad,ICT,mall,3,8,205167.62000000002,2793.6788690000008,202371.11,67457.03666666667,0.013616568096856612,134533.47,67837.63999999998
2025-12-06,online,ONLINE,,,,15,43,1893847.41,52917.375363,1840921.3699999999,122728.09133333333,0.02794173125225543,23959.18,1816962.19
2025-12-06,store,S001,Karachi,Sindh,flagship,4,12,328262.0,3811.9222520000003,324450.23000000004,81112.55750000001,0.011612438393722089,32022.969999999998,292427.26000000007
2025-12-06,store,S002,Lahore,Punjab,mall,3,9,91069.43,1047.6485890000001,90021.34,30007.11333333333,0.01150384480280595,6419.61,83601.73
2025-12-06,store,S003,Islamabad,ICT,mall,4,10,124507.08,1112.3748179999998,123394.54000000001,30848.635000000002,0.008934229426953069,0.0,123394.54000000001
