order_id,order_date,customer_id,product_id,product_name,category,units,revenue,salesperson,region,source_system
O-501878,2024-04-26,C-2338,101,CRM Pro,Software,19,11571,Salesperson_3,North America,DataWarehouse
O-500450,2024-05-07,C-2329,101,CRM Pro,Software,6,7230,Salesperson_6,Asia,DataWarehouse
O-502045,2024-09-25,C-1015,201,POS Terminal,Hardware,6,4884,Salesperson_3,North America,DataWarehouse
O-500044,2023-10-21,C-1060,201,POS Terminal,Hardware,15,10215,Salesperson_6,Europe,DataWarehouse
O-501283,2023-03-23,C-2241,101,CRM Pro,Software,17,19312,Salesperson_11,Asia,DataWarehouse
O-501967,2024-12-07,C-3891,102,Analytics Suite,Software,11,15048,Salesperson_4,Europe,DataWarehouse
O-502090,2023-02-24,C-3261,201,POS Terminal,Hardware,6,8496,Salesperson_2,Europe,DataWarehouse
O-500254,2023-12-16,C-3307,201,POS Terminal,Hardware,5,3710,Salesperson_11,Europe,DataWarehouse
O-501945,2024-01-08,C-2760,201,POS Terminal,Hardware,9,3978,Salesperson_2,Europe,DataWarehouse
O-501874,2024-01-14,C-1155,101,CRM Pro,Software,11,13211,Salesperson_3,North America,DataWarehouse
O-501862,2023-06-07,C-1121,101,CRM Pro,Software,20,27560,Salesperson_7,North America,DataWarehouse
O-500564,2023-12-09,C-2931,101,CRM Pro,Software,10,3010,Salesperson_10,Europe,DataWarehouse
O-500212,2024-08-28,C-3928,201,POS Terminal,Hardware,1,571,Salesperson_6,Europe,DataWarehouse
O-500866,2024-03-06,C-1465,101,CRM Pro,Software,14,15750,Salesperson_8,Europe,DataWarehouse
O-500742,2024-08-07,C-2527,102,Analytics Suite,Software,12,13656,Salesperson_7,Europe,DataWarehouse
O-501251,2024-10-23,C-2678,102,Analytics Suite,Software,3,684,Salesperson_10,North America,DataWarehouse
O-501047,2023-07-02,C-3675,102,Analytics Suite,Software,14,15442,Salesperson_7,Europe,DataWarehouse
O-501736,2024-11-10,C-3603,201,POS Terminal,Hardware,20,14840,Salesperson_1,Asia,DataWarehouse
O-501017,2024-07-21,C-3237,102,Analytics Suite,Software,9,5688,Salesperson_2,Asia,DataWarehouse
O-500170,2023-04-19,C-2945,101,CRM Pro,Software,7,5873,Salesperson_3,Europe,DataWarehouse
O-502096,2024-05-05,C-3440,102,Analytics Suite,Software,10,14310,Salesperson_5,Asia,DataWarehouse
O-502487,2023-04-10,C-1522,101,CRM Pro,Software,12,11532,Salesperson_8,Asia,DataWarehouse
O-502217,2024-08-01,C-1936,101,CRM Pro,Software,15,7410,Salesperson_2,Europe,DataWarehouse
O-501797,2024-05-28,C-1945,102,Analytics Suite,Software,6,6054,Salesperson_1,Europe,DataWarehouse
O-500544,2024-02-22,C-1120,102,Analytics Suite,Software,17,24140,Salesperson_7,Asia,DataWarehouse
O-501221,2024-09-29,C-3850,101,CRM Pro,Software,11,5324,Salesperson_3,Europe,DataWarehouse
O-500463,2023-04-11,C-2163,102,Analytics Suite,Software,11,11198,Salesperson_8,North America,DataWarehouse
O-500988,2023-01-13,C-1535,102,Analytics Suite,Software,4,4556,Salesperson_1,Europe,DataWarehouse
O-501321,2023-10-09,C-1268,201,POS Terminal,Hardware,7,7420,Salesperson_2,Europe,DataWarehouse
O-500602,2023-09-14,C-2358,101,CRM Pro,Software,15,13605,Salesperson_3,Europe,DataWarehouse
O-501336,2023-06-15,C-3292,101,CRM Pro,Software,12,3228,Salesperson_8,Asia,DataWarehouse
O-502339,2024-03-05,C-2207,201,POS Terminal,Hardware,11,15895,Salesperson_10,North America,DataWarehouse
O-501260,2024-05-13,C-2236,101,CRM Pro,Software,2,1282,Salesperson_9,Europe,DataWarehouse
O-502114,2024-07-31,C-2403,102,Analytics Suite,Software,13,7748,Salesperson_1,Asia,DataWarehouse
O-500807,2024-05-14,C-1186,201,POS Terminal,Hardware,10,11560,Salesperson_7,Asia,DataWarehouse
O-500886,2024-11-21,C-1013,201,POS Terminal,Hardware,11,5610,Salesperson_9,Asia,DataWarehouse
O-501582,2023-01-17,C-2776,101,CRM Pro,Software,3,1491,Salesperson_6,North America,DataWarehouse
O-501614,2024-03-23,C-3841,201,POS Terminal,Hardware,9,3978,Salesperson_9,North America,DataWarehouse
O-501837,2023-08-06,C-2417,201,POS Terminal,Hardware,10,13020,Salesperson_10,North America,DataWarehouse
O-501873,2024-05-26,C-2540,101,CRM Pro,Software,5,1165,Salesperson_10,North America,DataWarehouse
O-500282,2024-02-27,C-3380,102,Analytics Suite,Software,4,2776,Salesperson_7,Asia,DataWarehouse
O-500210,2023-12-28,C-3629,102,Analytics Suite,Software,12,5832,Salesperson_9,Asia,DataWarehouse
O-500111,2024-03-11,C-1008,102,Analytics Suite,Software,11,3091,Salesperson_4,North America,DataWarehouse
O-501920,2024-04-04,C-3257,201,POS Terminal,Hardware,5,3685,Salesperson_7,Asia,DataWarehouse
O-502165,2024-03-06,C-3120,102,Analytics Suite,Software,2,1338,Salesperson_1,Asia,DataWarehouse
O-500457,2023-09-02,C-1883,201,POS Terminal,Hardware,11,13035,Salesperson_4,Asia,DataWarehouse
O-500819,2024-09-15,C-1783,101,CRM Pro,Software,3,2259,Salesperson_7,North America,DataWarehouse
O-502184,2024-04-08,C-2976,201,POS Terminal,Hardware,5,3215,Salesperson_11,North America,DataWarehouse
O-501655,2024-08-23,C-3322,102,Analytics Suite,Software,10,9760,Salesperson_10,Europe,DataWarehouse
O-500252,2024-03-27,C-2986,102,Analytics Suite,Software,7,9849,Salesperson_10,North America,DataWarehouse
O-500251,2023-09-25,C-3925,101,CRM Pro,Software,18,19764,Salesperson_7,Europe,DataWarehouse
O-501539,2023-02-28,C-2428,102,Analytics Suite,Software,1,978,Salesperson_8,Asia,DataWarehouse
O-502129,2024-11-23,C-1243,102,Analytics Suite,Software,6,6564,Salesperson_2,Asia,DataWarehouse
O-501926,2024-07-05,C-2032,101,CRM Pro,Software,16,10144,Salesperson_8,Asia,DataWarehouse
O-501018,2024-09-01,C-2142,102,Analytics Suite,Software,17,11611,Salesperson_2,Europe,DataWarehouse
O-500422,2024-11-30,C-1330,101,CRM Pro,Software,6,5388,Salesperson_10,North America,DataWarehouse
O-501175,2024-03-20,C-1810,102,Analytics Suite,Software,2,1844,Salesperson_6,Europe,DataWarehouse
O-500620,2024-03-01,C-1286,201,POS Terminal,Hardware,19,11704,Salesperson_6,Europe,DataWarehouse
O-500173,2023-03-29,C-3247,102,Analytics Suite,Software,17,25330,Salesperson_7,North America,DataWarehouse
O-500486,2023-03-02,C-3307,101,CRM Pro,Software,7,1792,Salesperson_2,Asia,DataWarehouse
O-501985,2024-10-28,C-2488,201,POS Terminal,Hardware,1,1212,Salesperson_8,North America,DataWarehouse
O-501080,2023-02-04,C-3187,102,Analytics Suite,Software,8,8760,Salesperson_11,Asia,DataWarehouse
O-501117,2023-05-28,C-2419,201,POS Terminal,Hardware,14,13832,Salesperson_10,North America,DataWarehouse
O-501357,2023-07-05,C-3194,102,Analytics Suite,Software,14,20468,Salesperson_3,North America,DataWarehouse
O-501041,2024-04-29,C-3914,102,Analytics Suite,Software,14,3962,Salesperson_4,Asia,DataWarehouse
O-501090,2023-03-17,C-3386,201,POS Terminal,Hardware,12,5220,Salesperson_11,Europe,DataWarehouse
O-501355,2023-05-31,C-1705,201,POS Terminal,Hardware,2,2582,Salesperson_7,Asia,DataWarehouse
O-500211,2023-03-23,C-2981,101,CRM Pro,Software,5,2500,Salesperson_2,Europe,DataWarehouse
O-500613,2023-11-05,C-3676,102,Analytics Suite,Software,3,2298,Salesperson_6,North America,DataWarehouse
O-502149,2023-01-22,C-3133,101,CRM Pro,Software,12,6816,Salesperson_3,Europe,DataWarehouse
O-500464,2024-01-22,C-2090,101,CRM Pro,Software,2,576,Salesperson_8,Asia,DataWarehouse
O-501467,2023-08-01,C-2447,201,POS Terminal,Hardware,19,10450,Salesperson_1,Europe,DataWarehouse
O-500554,2024-02-28,C-1042,102,Analytics Suite,Software,2,596,Salesperson_2,Europe,DataWarehouse
O-500907,2024-09-08,C-2313,101,CRM Pro,Software,10,2280,Salesperson_7,Asia,DataWarehouse
O-500993,2023-06-03,C-2810,201,POS Terminal,Hardware,3,2310,Salesperson_1,Europe,DataWarehouse
O-501968,2023-10-21,C-1572,102,Analytics Suite,Software,1,1199,Salesperson_11,North America,DataWarehouse
O-501788,2023-05-29,C-3971,201,POS Terminal,Hardware,17,4386,Salesperson_8,Europe,DataWarehouse
O-501598,2023-10-31,C-1795,102,Analytics Suite,Software,2,2458,Salesperson_9,Europe,DataWarehouse
O-500096,2024-11-19,C-3756,201,POS Terminal,Hardware,4,2656,Salesperson_2,Europe,DataWarehouse
O-501964,2023-09-17,C-3263,101,CRM Pro,Software,6,6870,Salesperson_5,Asia,DataWarehouse
O-501364,2024-09-02,C-1965,201,POS Terminal,Hardware,3,1791,Salesperson_4,North America,DataWarehouse
O-501924,2024-06-12,C-3411,101,CRM Pro,Software,11,10725,Salesperson_6,Europe,DataWarehouse
O-500611,2024-05-30,C-2593,201,POS Terminal,Hardware,7,2107,Salesperson_1,Asia,DataWarehouse
O-500445,2024-04-04,C-1994,201,POS Terminal,Hardware,3,4251,Salesperson_6,Asia,DataWarehouse
O-500237,2024-04-21,C-3403,102,Analytics Suite,Software,16,10528,Salesperson_6,Asia,DataWarehouse
O-502310,2023-03-08,C-1573,101,CRM Pro,Software,7,7560,Salesperson_5,Europe,DataWarehouse
O-500873,2023-11-10,C-3659,101,CRM Pro,Software,12,13452,Salesperson_2,North America,DataWarehouse
O-502497,2024-06-14,C-2042,201,POS Terminal,Hardware,13,14963,Salesperson_3,North America,DataWarehouse
O-502054,2023-03-08,C-1148,201,POS Terminal,Hardware,7,7294,Salesperson_7,Asia,DataWarehouse
O-501673,2024-02-10,C-2021,102,Analytics Suite,Software,5,3120,Salesperson_10,Asia,DataWarehouse
O-502122,2023-07-14,C-2743,101,CRM Pro,Software,19,10678,Salesperson_1,North America,DataWarehouse
O-500839,2024-04-23,C-2779,102,Analytics Suite,Software,5,2335,Salesperson_2,Asia,DataWarehouse
O-500581,2023-11-28,C-1243,201,POS Terminal,Hardware,13,10634,Salesperson_1,North America,DataWarehouse
O-501281,2023-07-28,C-3992,102,Analytics Suite,Software,19,25460,Salesperson_10,Europe,DataWarehouse
O-500979,2024-06-19,C-2491,201,POS Terminal,Hardware,17,11645,Salesperson_7,Europe,DataWarehouse
O-500790,2024-11-29,C-1763,201,POS Terminal,Hardware,1,1256,Salesperson_6,North America,DataWarehouse
O-500841,2024-04-13,C-1398,201,POS Terminal,Hardware,4,3108,Salesperson_2,Asia,DataWarehouse
O-500482,2024-12-27,C-3356,102,Analytics Suite,Software,9,6903,Salesperson_8,Europe,DataWarehouse
O-501910,2024-10-07,C-2875,101,CRM Pro,Software,4,3404,Salesperson_6,North America,DataWarehouse
O-500621,2024-06-14,C-3690,101,CRM Pro,Software,18,11268,Salesperson_5,North America,DataWarehouse
O-501502,2023-04-11,C-1348,101,CRM Pro,Software,9,5148,Salesperson_11,Asia,DataWarehouse
O-500332,2024-02-27,C-1391,102,Analytics Suite,Software,2,1218,Salesperson_10,North America,DataWarehouse
O-500478,2024-07-10,C-3712,201,POS Terminal,Hardware,7,9758,Salesperson_5,Europe,DataWarehouse
O-501494,2024-02-01,C-1164,101,CRM Pro,Software,18,9450,Salesperson_4,North America,DataWarehouse
O-500507,2024-04-29,C-1797,102,Analytics Suite,Software,13,13611,Salesperson_11,Europe,DataWarehouse
O-501450,2023-01-10,C-1904,201,POS Terminal,Hardware,10,9720,Salesperson_1,North America,DataWarehouse
O-502423,2024-08-10,C-2427,102,Analytics Suite,Software,8,2184,Salesperson_11,North America,DataWarehouse
O-500643,2023-01-06,C-1780,201,POS Terminal,Hardware,15,5070,Salesperson_6,Asia,DataWarehouse
O-500480,2023-10-31,C-2237,102,Analytics Suite,Software,10,13010,Salesperson_1,Europe,DataWarehouse
O-501455,2024-12-04,C-3775,201,POS Terminal,Hardware,20,27220,Salesperson_10,Europe,DataWarehouse
O-502394,2024-06-05,C-3072,201,POS Terminal,Hardware,2,1300,Salesperson_2,Europe,DataWarehouse
O-501011,2024-12-29,C-2994,201,POS Terminal,Hardware,5,1400,Salesperson_3,Asia,DataWarehouse
O-500764,2024-04-05,C-1127,102,Analytics Suite,Software,18,20628,Salesperson_10,Europe,DataWarehouse
O-501289,2024-06-10,C-1573,101,CRM Pro,Software,2,898,Salesperson_9,Europe,DataWarehouse
O-501223,2023-08-29,C-1650,102,Analytics Suite,Software,2,2242,Salesperson_5,Asia,DataWarehouse
O-501333,2024-12-20,C-2398,201,POS Terminal,Hardware,11,6644,Salesperson_6,Asia,DataWarehouse
O-500617,2024-11-29,C-3646,101,CRM Pro,Software,5,2580,Salesperson_5,Europe,DataWarehouse
O-500521,2024-07-19,C-3322,101,CRM Pro,Software,8,2568,Salesperson_10,North America,DataWarehouse
O-500582,2023-03-12,C-1954,101,CRM Pro,Software,16,12032,Salesperson_9,Asia,DataWarehouse
O-501058,2024-10-07,C-1816,201,POS Terminal,Hardware,1,906,Salesperson_2,Asia,DataWarehouse
O-501406,2024-08-09,C-2826,102,Analytics Suite,Software,7,2429,Salesperson_9,Europe,DataWarehouse
O-500296,2024-03-26,C-2734,201,POS Terminal,Hardware,12,13668,Salesperson_5,Asia,DataWarehouse
O-502442,2023-12-23,C-3327,101,CRM Pro,Software,17,13379,Salesperson_7,North America,DataWarehouse
O-501061,2023-04-12,C-2704,102,Analytics Suite,Software,13,5629,Salesperson_3,Asia,DataWarehouse
O-500857,2024-10-31,C-1100,101,CRM Pro,Software,19,24548,Salesperson_7,Asia,DataWarehouse
O-501692,2024-08-15,C-2429,101,CRM Pro,Software,8,1728,Salesperson_6,Asia,DataWarehouse
O-500407,2024-08-04,C-2202,102,Analytics Suite,Software,8,2040,Salesperson_2,North America,DataWarehouse
O-501078,2024-08-07,C-1095,201,POS Terminal,Hardware,14,7602,Salesperson_5,North America,DataWarehouse
O-501083,2023-07-08,C-2613,102,Analytics Suite,Software,3,1980,Salesperson_10,Europe,DataWarehouse
O-500168,2024-12-22,C-1867,201,POS Terminal,Hardware,16,8288,Salesperson_3,Asia,DataWarehouse
O-502180,2024-02-03,C-2557,102,Analytics Suite,Software,13,15353,Salesperson_6,North America,DataWarehouse
O-500239,2023-10-31,C-1588,102,Analytics Suite,Software,9,9135,Salesperson_4,Europe,DataWarehouse
O-502305,2024-06-24,C-2795,102,Analytics Suite,Software,1,428,Salesperson_4,Asia,DataWarehouse
O-501997,2023-06-19,C-2968,101,CRM Pro,Software,14,19600,Salesperson_4,Asia,DataWarehouse
O-501901,2023-10-28,C-3361,102,Analytics Suite,Software,8,11688,Salesperson_2,Asia,DataWarehouse
O-501050,2024-09-25,C-3903,101,CRM Pro,Software,12,17448,Salesperson_7,Asia,DataWarehouse
O-501912,2024-01-18,C-2720,201,POS Terminal,Hardware,20,9380,Salesperson_7,North America,DataWarehouse
O-501867,2024-05-17,C-2479,102,Analytics Suite,Software,15,13305,Salesperson_6,Europe,DataWarehouse
O-502095,2024-10-28,C-1384,101,CRM Pro,Software,7,6958,Salesperson_1,Asia,DataWarehouse
O-500522,2023-11-03,C-1566,201,POS Terminal,Hardware,6,6648,Salesperson_11,Asia,DataWarehouse
O-501737,2024-01-20,C-1517,102,Analytics Suite,Software,15,5850,Salesperson_7,Europe,DataWarehouse
O-502472,2024-08-07,C-2370,102,Analytics Suite,Software,10,11390,Salesperson_6,Europe,DataWarehouse
O-501847,2024-02-19,C-1919,102,Analytics Suite,Software,1,706,Salesperson_2,Europe,DataWarehouse
O-502368,2023-11-06,C-1614,101,CRM Pro,Software,5,5350,Salesperson_5,North America,DataWarehouse
O-502249,2024-04-05,C-2611,101,CRM Pro,Software,11,6853,Salesperson_11,North America,DataWarehouse
O-501883,2024-03-20,C-3879,201,POS Terminal,Hardware,13,16809,Salesperson_9,Europe,DataWarehouse
O-501511,2024-01-01,C-1524,201,POS Terminal,Hardware,19,25232,Salesperson_2,Europe,DataWarehouse
O-501459,2023-07-22,C-3990,101,CRM Pro,Software,10,4860,Salesperson_7,North America,DataWarehouse
O-501938,2023-04-03,C-1896,101,CRM Pro,Software,2,2574,Salesperson_11,Europe,DataWarehouse
O-501723,2024-10-28,C-2603,201,POS Terminal,Hardware,8,11640,Salesperson_8,Europe,DataWarehouse
O-502025,2023-02-16,C-2325,201,POS Terminal,Hardware,10,14360,Salesperson_11,Asia,DataWarehouse
O-501607,2024-11-30,C-1782,101,CRM Pro,Software,17,7106,Salesperson_6,North America,DataWarehouse
O-501977,2024-02-16,C-1313,102,Analytics Suite,Software,10,6270,Salesperson_7,Europe,DataWarehouse
O-500508,2024-06-15,C-1941,101,CRM Pro,Software,7,10304,Salesperson_9,Europe,DataWarehouse
O-500632,2024-07-29,C-1802,101,CRM Pro,Software,12,13068,Salesperson_10,North America,DataWarehouse
O-500915,2023-11-22,C-2836,101,CRM Pro,Software,8,5520,Salesperson_4,Asia,DataWarehouse
O-500259,2023-09-04,C-1451,101,CRM Pro,Software,4,3380,Salesperson_2,Europe,DataWarehouse
O-501395,2024-02-25,C-2523,201,POS Terminal,Hardware,12,15924,Salesperson_8,North America,DataWarehouse
O-502295,2024-12-25,C-1243,101,CRM Pro,Software,11,7887,Salesperson_6,Europe,DataWarehouse
O-502321,2024-05-27,C-1118,101,CRM Pro,Software,9,6174,Salesperson_4,Asia,DataWarehouse
O-500802,2023-01-31,C-3494,101,CRM Pro,Software,18,26460,Salesperson_1,Asia,DataWarehouse
O-501935,2023-04-19,C-1345,102,Analytics Suite,Software,3,873,Salesperson_11,North America,DataWarehouse
O-501196,2024-11-06,C-2578,102,Analytics Suite,Software,19,27417,Salesperson_4,Europe,DataWarehouse
O-501944,2023-02-14,C-3918,101,CRM Pro,Software,9,11619,Salesperson_3,Europe,DataWarehouse
O-500756,2024-07-17,C-1158,102,Analytics Suite,Software,8,4888,Salesperson_1,North America,DataWarehouse
O-500801,2024-05-07,C-2306,101,CRM Pro,Software,15,7005,Salesperson_11,Europe,DataWarehouse
O-500233,2023-03-15,C-1488,101,CRM Pro,Software,18,23436,Salesperson_11,North America,DataWarehouse
O-501514,2024-03-31,C-3969,101,CRM Pro,Software,16,6576,Salesperson_1,Asia,DataWarehouse
O-500940,2024-10-15,C-3277,102,Analytics Suite,Software,10,14790,Salesperson_10,Asia,DataWarehouse
O-500998,2023-11-26,C-3588,201,POS Terminal,Hardware,13,8684,Salesperson_4,Europe,DataWarehouse
O-501102,2024-01-26,C-3788,101,CRM Pro,Software,12,15252,Salesperson_8,Europe,DataWarehouse
O-501463,2023-06-25,C-3920,101,CRM Pro,Software,19,18335,Salesperson_5,Asia,DataWarehouse
O-501876,2024-02-20,C-2388,101,CRM Pro,Software,16,16368,Salesperson_5,Europe,DataWarehouse
O-501225,2023-10-07,C-1988,201,POS Terminal,Hardware,14,3486,Salesperson_5,Europe,DataWarehouse
O-500324,2023-12-10,C-2338,102,Analytics Suite,Software,11,14377,Salesperson_7,Asia,DataWarehouse
O-501763,2023-06-22,C-2958,102,Analytics Suite,Software,1,903,Salesperson_2,Asia,DataWarehouse
O-501953,2024-12-15,C-3157,201,POS Terminal,Hardware,9,10503,Salesperson_9,Europe,DataWarehouse
O-501377,2024-01-16,C-1320,102,Analytics Suite,Software,6,8730,Salesperson_4,Asia,DataWarehouse
O-500100,2024-01-02,C-2325,102,Analytics Suite,Software,6,4014,Salesperson_2,Europe,DataWarehouse
O-502481,2023-06-11,C-3674,201,POS Terminal,Hardware,9,5328,Salesperson_4,North America,DataWarehouse
O-501340,2024-07-27,C-3479,101,CRM Pro,Software,18,19494,Salesperson_11,North America,DataWarehouse
O-500387,2024-08-11,C-2646,201,POS Terminal,Hardware,12,15348,Salesperson_7,Europe,DataWarehouse
O-501954,2024-01-20,C-2339,101,CRM Pro,Software,14,17780,Salesperson_8,Asia,DataWarehouse
O-500179,2024-03-31,C-2418,201,POS Terminal,Hardware,13,8632,Salesperson_10,Europe,DataWarehouse
O-501694,2023-04-23,C-2624,102,Analytics Suite,Software,15,7380,Salesperson_3,Asia,DataWarehouse
O-501662,2023-01-18,C-2455,201,POS Terminal,Hardware,18,20448,Salesperson_9,Asia,DataWarehouse
O-501304,2023-04-21,C-1325,102,Analytics Suite,Software,11,10549,Salesperson_2,North America,DataWarehouse
O-500927,2024-06-19,C-2491,102,Analytics Suite,Software,10,14310,Salesperson_10,North America,DataWarehouse
O-501430,2023-02-20,C-2319,101,CRM Pro,Software,12,15180,Salesperson_6,Asia,DataWarehouse
O-502268,2023-02-18,C-2146,101,CRM Pro,Software,18,26280,Salesperson_3,Asia,DataWarehouse
O-500141,2023-12-29,C-2308,101,CRM Pro,Software,11,13728,Salesperson_8,North America,DataWarehouse
O-500368,2023-04-04,C-2125,101,CRM Pro,Software,14,14238,Salesperson_9,Asia,DataWarehouse
O-502445,2024-12-27,C-1296,102,Analytics Suite,Software,6,4452,Salesperson_6,North America,DataWarehouse
O-501085,2024-04-17,C-2064,101,CRM Pro,Software,18,22302,Salesperson_2,North America,DataWarehouse
O-500367,2023-09-04,C-1783,201,POS Terminal,Hardware,19,8892,Salesperson_3,Europe,DataWarehouse
O-501674,2023-02-05,C-2798,101,CRM Pro,Software,12,15648,Salesperson_10,Asia,DataWarehouse
O-501044,2023-10-21,C-3041,102,Analytics Suite,Software,13,9022,Salesperson_9,North America,DataWarehouse
O-500318,2024-05-17,C-1461,101,CRM Pro,Software,1,429,Salesperson_9,Asia,DataWarehouse
O-501538,2023-02-04,C-3626,201,POS Terminal,Hardware,15,18165,Salesperson_10,Asia,DataWarehouse
O-500247,2023-09-28,C-2303,201,POS Terminal,Hardware,17,23307,Salesperson_9,North America,DataWarehouse
O-500321,2024-10-01,C-1794,101,CRM Pro,Software,6,5670,Salesperson_10,Europe,DataWarehouse
O-501833,2024-05-10,C-3665,101,CRM Pro,Software,5,1005,Salesperson_4,Europe,DataWarehouse
O-501839,2024-09-15,C-3584,101,CRM Pro,Software,3,2997,Salesperson_7,Asia,DataWarehouse
O-500999,2023-04-03,C-2933,101,CRM Pro,Software,2,2722,Salesperson_5,North America,DataWarehouse
O-500942,2023-04-09,C-2102,101,CRM Pro,Software,16,13088,Salesperson_4,North America,DataWarehouse
O-501772,2023-11-06,C-3816,102,Analytics Suite,Software,9,6795,Salesperson_8,Asia,DataWarehouse
O-500029,2024-12-10,C-3736,101,CRM Pro,Software,14,12180,Salesperson_1,Asia,DataWarehouse
O-501299,2023-04-07,C-2468,201,POS Terminal,Hardware,15,8400,Salesperson_3,Asia,DataWarehouse
O-501993,2023-07-29,C-2991,101,CRM Pro,Software,17,10540,Salesperson_5,Asia,DataWarehouse
O-501914,2024-01-13,C-1169,101,CRM Pro,Software,9,10584,Salesperson_6,Europe,DataWarehouse
O-500695,2024-04-30,C-1874,101,CRM Pro,Software,20,8520,Salesperson_3,Europe,DataWarehouse
O-502470,2023-02-06,C-3175,101,CRM Pro,Software,10,9050,Salesperson_5,North America,DataWarehouse
O-502028,2023-03-06,C-2533,201,POS Terminal,Hardware,10,6430,Salesperson_8,North America,DataWarehouse
O-501600,2023-03-07,C-1600,201,POS Terminal,Hardware,11,3058,Salesperson_8,Asia,DataWarehouse
O-502329,2023-08-08,C-1452,101,CRM Pro,Software,1,630,Salesperson_9,Asia,DataWarehouse
O-501231,2024-11-09,C-1957,201,POS Terminal,Hardware,1,1414,Salesperson_8,Europe,DataWarehouse
O-502173,2024-05-23,C-2643,201,POS Terminal,Hardware,8,10112,Salesperson_8,Asia,DataWarehouse
O-501915,2023-05-22,C-1287,201,POS Terminal,Hardware,17,12342,Salesperson_4,Asia,DataWarehouse
O-501729,2023-12-02,C-2064,201,POS Terminal,Hardware,13,13754,Salesperson_9,Europe,DataWarehouse
O-501706,2023-07-29,C-3392,102,Analytics Suite,Software,9,2106,Salesperson_9,Europe,DataWarehouse
O-501703,2023-01-17,C-3272,102,Analytics Suite,Software,17,21250,Salesperson_5,Asia,DataWarehouse
O-500755,2024-10-30,C-1243,101,CRM Pro,Software,12,11664,Salesperson_1,North America,DataWarehouse
O-501330,2024-08-02,C-2474,102,Analytics Suite,Software,19,13452,Salesperson_4,Asia,DataWarehouse
O-500353,2023-02-25,C-3764,102,Analytics Suite,Software,20,25000,Salesperson_11,Asia,DataWarehouse
O-500208,2023-12-14,C-3010,201,POS Terminal,Hardware,19,4465,Salesperson_4,Asia,DataWarehouse
O-502144,2024-06-16,C-1215,101,CRM Pro,Software,13,8593,Salesperson_1,Europe,DataWarehouse
O-500903,2024-07-09,C-3468,201,POS Terminal,Hardware,13,13117,Salesperson_9,Asia,DataWarehouse
O-500952,2024-09-09,C-3128,201,POS Terminal,Hardware,20,15600,Salesperson_11,Europe,DataWarehouse
O-501337,2024-12-26,C-2823,201,POS Terminal,Hardware,19,11875,Salesperson_10,Europe,DataWarehouse
O-501551,2023-08-13,C-2729,201,POS Terminal,Hardware,6,4674,Salesperson_8,North America,DataWarehouse
O-501567,2023-03-04,C-2347,102,Analytics Suite,Software,1,1197,Salesperson_11,Asia,DataWarehouse
O-501943,2023-04-25,C-3523,201,POS Terminal,Hardware,14,8050,Salesperson_9,Europe,DataWarehouse
O-500485,2024-04-30,C-1682,201,POS Terminal,Hardware,15,13410,Salesperson_11,North America,DataWarehouse
O-501629,2024-02-15,C-1421,201,POS Terminal,Hardware,15,10410,Salesperson_3,Europe,DataWarehouse
O-502039,2023-03-23,C-1265,102,Analytics Suite,Software,3,4227,Salesperson_1,North America,DataWarehouse
O-500199,2023-05-08,C-1615,201,POS Terminal,Hardware,20,24420,Salesperson_6,North America,DataWarehouse
O-500229,2023-01-02,C-1951,101,CRM Pro,Software,19,20691,Salesperson_5,Europe,DataWarehouse
O-500810,2024-04-04,C-2354,102,Analytics Suite,Software,19,4769,Salesperson_3,Europe,DataWarehouse
O-500787,2023-07-28,C-3101,102,Analytics Suite,Software,5,4230,Salesperson_4,Europe,DataWarehouse
O-500410,2023-04-30,C-1617,201,POS Terminal,Hardware,19,13585,Salesperson_10,Asia,DataWarehouse
O-500629,2024-06-08,C-2212,102,Analytics Suite,Software,16,15360,Salesperson_11,Asia,DataWarehouse
O-501510,2023-03-07,C-1566,201,POS Terminal,Hardware,12,2904,Salesperson_2,Europe,DataWarehouse
O-500662,2024-08-01,C-1507,102,Analytics Suite,Software,14,6090,Salesperson_7,North America,DataWarehouse
O-502142,2024-12-07,C-3325,102,Analytics Suite,Software,17,5729,Salesperson_2,Europe,DataWarehouse
O-501918,2023-11-30,C-2004,102,Analytics Suite,Software,16,6608,Salesperson_7,Europe,DataWarehouse
O-502334,2024-09-28,C-3871,201,POS Terminal,Hardware,13,17537,Salesperson_5,North America,DataWarehouse
O-501269,2023-04-14,C-2198,101,CRM Pro,Software,5,5505,Salesperson_4,North America,DataWarehouse
O-500069,2023-09-14,C-2101,101,CRM Pro,Software,15,21150,Salesperson_10,Europe,DataWarehouse
O-500443,2023-03-26,C-2746,201,POS Terminal,Hardware,5,3975,Salesperson_4,Asia,DataWarehouse
O-502147,2024-10-23,C-2669,101,CRM Pro,Software,8,10656,Salesperson_1,Europe,DataWarehouse
O-502241,2023-07-25,C-1003,102,Analytics Suite,Software,11,12903,Salesperson_7,Asia,DataWarehouse
O-501584,2024-03-17,C-2801,102,Analytics Suite,Software,6,7164,Salesperson_4,North America,DataWarehouse
O-500231,2024-04-13,C-2064,102,Analytics Suite,Software,18,7686,Salesperson_3,North America,DataWarehouse
O-500440,2023-02-01,C-3812,201,POS Terminal,Hardware,12,13272,Salesperson_10,Europe,DataWarehouse
O-501627,2023-11-14,C-1789,102,Analytics Suite,Software,12,9492,Salesperson_8,Asia,DataWarehouse
