order_id,order_date,product_id,product_name,category,units,revenue,currency,region,salesperson,stage
O-602038,2023-07-12,102,Analytics Suite,Software,16,2416800,JPY,Japan,Salesperson_2,Won
O-602039,2024-09-20,102,Analytics Suite,Software,6,1047600,JPY,Japan,Salesperson_9,Won
O-602040,2024-12-18,102,Analytics Suite,Software,6,3606,GBP,UK,Salesperson_9,Won
O-602041,2024-06-06,102,Analytics Suite,Software,19,4557150,JPY,Japan,Salesperson_2,Won
O-602042,2024-12-22,201,POS Terminal,Hardware,8,12008,USD,North America,Salesperson_2,Won
O-602043,2024-07-11,201,POS Terminal,Hardware,19,9948400,PKR,Pakistan,Salesperson_9,Won
O-602044,2023-05-24,101,CRM Pro,Software,3,480480,PKR,Pakistan,Salesperson_9,Won
O-602045,2024-07-21,201,POS Terminal,Hardware,2,263400,JPY,Japan,Salesperson_2,Won
O-602046,2024-10-21,201,POS Terminal,Hardware,18,17460,GBP,UK,Salesperson_2,Won
O-602047,2023-05-28,101,CRM Pro,Software,20,939000,JPY,Japan,Salesperson_6,Won
O-602048,2023-03-02,102,Analytics Suite,Software,20,18580,USD,North America,Salesperson_7,Won
O-602049,2023-11-15,201,POS Terminal,Hardware,10,10830,EUR,Europe,Salesperson_9,Won
O-602050,2023-10-13,101,CRM Pro,Software,8,9568,GBP,UK,Salesperson_1,Won
O-602051,2023-05-13,101,CRM Pro,Software,4,2788,USD,North America,Salesperson_4,Won
O-602052,2023-02-02,201,POS Terminal,Hardware,9,16047,USD,North America,Salesperson_8,Won
O-602053,2023-04-17,201,POS Terminal,Hardware,14,537600,JPY,Japan,Salesperson_8,Won
O-602054,2024-12-10,101,CRM Pro,Software,19,1303400,PKR,Pakistan,Salesperson_5,Won
O-602055,2024-04-02,101,CRM Pro,Software,14,7365680,PKR,Pakistan,Salesperson_9,Won
O-602056,2023-05-05,102,Analytics Suite,Software,17,5616800,PKR,Pakistan,Salesperson_3,Won
O-602057,2024-01-21,101,CRM Pro,Software,5,1780,USD,North America,Salesperson_6,Won
O-602058,2024-06-19,102,Analytics Suite,Software,1,66300,JPY,Japan,Salesperson_3,Won
O-602059,2023-12-11,102,Analytics Suite,Software,15,2328750,JPY,Japan,Salesperson_1,Won
O-602060,2023-12-04,201,POS Terminal,Hardware,1,389,GBP,UK,Salesperson_8,Won
O-602061,2024-03-13,102,Analytics Suite,Software,17,7327,USD,North America,Salesperson_1,Won
O-602062,2024-12-01,102,Analytics Suite,Software,13,5401760,PKR,Pakistan,Salesperson_4,Won
O-602063,2023-11-08,102,Analytics Suite,Software,19,4867800,JPY,Japan,Salesperson_2,Won
O-602064,2024-06-20,102,Analytics Suite,Software,2,2816,EUR,Europe,Salesperson_9,Won
O-602065,2024-03-20,102,Analytics Suite,Software,8,9992,USD,North America,Salesperson_1,Won
O-602066,2023-03-07,102,Analytics Suite,Software,19,27436,EUR,Europe,Salesperson_5,Won
O-602067,2024-03-15,102,Analytics Suite,Software,1,441,USD,North America,Salesperson_9,Won
O-602068,2024-03-31,201,POS Terminal,Hardware,8,4376,GBP,UK,Salesperson_4,Won
O-602069,2023-03-20,101,CRM Pro,Software,5,3640,USD,North America,Salesperson_5,Won
O-602070,2023-02-22,201,POS Terminal,Hardware,18,21168,EUR,Europe,Salesperson_7,Won
O-602071,2024-03-09,101,CRM Pro,Software,4,2844,EUR,Europe,Salesperson_8,Won
O-602072,2023-08-15,101,CRM Pro,Software,14,16436,USD,North America,Salesperson_8,Won
O-602073,2024-10-25,101,CRM Pro,Software,15,26700,USD,North America,Salesperson_9,Won
O-602074,2024-11-20,101,CRM Pro,Software,12,2832,GBP,UK,Salesperson_3,Won
O-602075,2023-12-01,101,CRM Pro,Software,8,8128,EUR,Europe,Salesperson_8,Won
O-602076,2023-03-19,101,CRM Pro,Software,7,5761,GBP,UK,Salesperson_1,Won
O-602077,2024-01-03,201,POS Terminal,Hardware,4,908320,PKR,Pakistan,Salesperson_4,Won
O-602078,2024-06-12,101,CRM Pro,Software,15,20925,USD,North America,Salesperson_5,Won
O-602079,2023-05-19,101,CRM Pro,Software,5,6140,USD,North America,Salesperson_8,Won
O-602080,2023-04-17,102,Analytics Suite,Software,11,10681,USD,North America,Salesperson_6,Won
O-602081,2024-12-21,201,POS Terminal,Hardware,18,13230,GBP,UK,Salesperson_9,Won
O-602082,2024-11-13,201,POS Terminal,Hardware,14,24458,USD,North America,Salesperson_1,Won
O-602083,2024-02-17,101,CRM Pro,Software,6,1235700,JPY,Japan,Salesperson_1,Won
O-602084,2024-04-10,201,POS Terminal,Hardware,4,846600,JPY,Japan,Salesperson_2,Won
O-602085,2024-01-23,102,Analytics Suite,Software,11,1374450,JPY,Japan,Salesperson_2,Won
O-602086,2023-05-03,101,CRM Pro,Software,6,1390500,JPY,Japan,Salesperson_5,Won
O-602087,2024-03-07,102,Analytics Suite,Software,4,3324,USD,North America,Salesperson_5,Won
O-602088,2024-07-24,201,POS Terminal,Hardware,10,5230,GBP,UK,Salesperson_4,Won
O-602089,2023-07-05,101,CRM Pro,Software,4,6604,EUR,Europe,Salesperson_3,Won
O-602090,2023-12-19,102,Analytics Suite,Software,10,14880,GBP,UK,Salesperson_6,Won
O-602091,2023-12-22,102,Analytics Suite,Software,2,3260,EUR,Europe,Salesperson_7,Won
O-602092,2023-09-08,102,Analytics Suite,Software,2,2808,GBP,UK,Salesperson_9,Won
O-602093,2024-11-23,102,Analytics Suite,Software,15,8625,GBP,UK,Salesperson_6,Won
O-602094,2024-10-09,101,CRM Pro,Software,11,10835,GBP,UK,Salesperson_7,Won
O-602095,2023-06-06,102,Analytics Suite,Software,6,11634,USD,North America,Salesperson_2,Won
O-602096,2023-02-24,101,CRM Pro,Software,13,1390480,PKR,Pakistan,Salesperson_3,Won
O-602097,2024-01-03,102,Analytics Suite,Software,18,7308000,PKR,Pakistan,Salesperson_9,Won
O-602098,2023-09-27,102,Analytics Suite,Software,4,568200,JPY,Japan,Salesperson_4,Won
O-602099,2023-10-06,101,CRM Pro,Software,16,4032,USD,North America,Salesperson_7,Won
O-602100,2023-12-12,101,CRM Pro,Software,15,1533000,PKR,Pakistan,Salesperson_8,Won
O-602101,2024-04-16,102,Analytics Suite,Software,7,5432,GBP,UK,Salesperson_5,Won
O-602102,2024-04-10,101,CRM Pro,Software,19,31692,USD,North America,Salesperson_6,Won
O-602103,2023-02-21,101,CRM Pro,Software,17,1556520,PKR,Pakistan,Salesperson_5,Won
O-602104,2023-12-17,101,CRM Pro,Software,6,1524,GBP,UK,Salesperson_9,Won
O-602105,2023-01-10,201,POS Terminal,Hardware,6,2889600,PKR,Pakistan,Salesperson_5,Won
O-602106,2023-07-01,201,POS Terminal,Hardware,8,6624,USD,North America,Salesperson_8,Won
O-602107,2023-02-06,102,Analytics Suite,Software,11,7062,EUR,Europe,Salesperson_7,Won
O-602108,2023-11-05,102,Analytics Suite,Software,17,31858,EUR,Europe,Salesperson_6,Won
O-602109,2024-05-31,101,CRM Pro,Software,7,12103,USD,North America,Salesperson_6,Won
O-602110,2024-06-16,101,CRM Pro,Software,1,1940,USD,North America,Salesperson_2,Won
O-602111,2024-11-13,201,POS Terminal,Hardware,15,13080,GBP,UK,Salesperson_4,Won
O-602112,2023-07-01,102,Analytics Suite,Software,16,25296,EUR,Europe,Salesperson_1,Won
O-602113,2023-02-17,102,Analytics Suite,Software,15,3796800,PKR,Pakistan,Salesperson_4,Won
O-602114,2024-01-22,201,POS Terminal,Hardware,19,24757,EUR,Europe,Salesperson_5,Won
O-602115,2023-10-31,101,CRM Pro,Software,8,6160,USD,North America,Salesperson_7,Won
O-602116,2024-09-28,201,POS Terminal,Hardware,20,17280,EUR,Europe,Salesperson_5,Won
O-602117,2023-10-24,201,POS Terminal,Hardware,11,12485,GBP,UK,Salesperson_1,Won
O-602118,2023-08-30,102,Analytics Suite,Software,12,1367520,PKR,Pakistan,Salesperson_3,Won
O-602119,2024-04-26,101,CRM Pro,Software,7,12992,USD,North America,Salesperson_1,Won
O-602120,2024-02-19,101,CRM Pro,Software,12,8100,EUR,Europe,Salesperson_5,Won
O-602121,2024-05-30,101,CRM Pro,Software,3,104400,JPY,Japan,Salesperson_7,Won
O-602122,2024-08-26,201,POS Terminal,Hardware,4,3156,EUR,Europe,Salesperson_8,Won
O-602123,2024-11-23,101,CRM Pro,Software,8,1131200,PKR,Pakistan,Salesperson_6,Won
O-602124,2024-12-09,101,CRM Pro,Software,17,1053150,JPY,Japan,Salesperson_8,Won
O-602125,2023-08-21,102,Analytics Suite,Software,6,4884,USD,North America,Salesperson_5,Won
O-602126,2024-01-19,102,Analytics Suite,Software,1,688,GBP,UK,Salesperson_8,Won
O-602127,2024-07-06,102,Analytics Suite,Software,10,10850,EUR,Europe,Salesperson_3,Won
O-602128,2023-04-10,102,Analytics Suite,Software,15,13155,USD,North America,Salesperson_8,Won
O-602129,2023-01-17,101,CRM Pro,Software,15,5308800,PKR,Pakistan,Salesperson_4,Won
O-602130,2023-08-10,201,POS Terminal,Hardware,13,14534,USD,North America,Salesperson_4,Won
O-602131,2024-04-03,101,CRM Pro,Software,13,1719900,JPY,Japan,Salesperson_4,Won
O-602132,2023-07-06,101,CRM Pro,Software,1,103320,PKR,Pakistan,Salesperson_6,Won
O-602133,2023-03-31,102,Analytics Suite,Software,1,77700,JPY,Japan,Salesperson_3,Won
O-602134,2024-03-27,201,POS Terminal,Hardware,16,2822400,JPY,Japan,Salesperson_3,Won
O-602135,2023-06-04,102,Analytics Suite,Software,11,15708,GBP,UK,Salesperson_7,Won
O-602136,2023-04-06,101,CRM Pro,Software,8,9216,GBP,UK,Salesperson_1,Won
O-602137,2023-09-01,101,CRM Pro,Software,9,12960,GBP,UK,Salesperson_3,Won
O-602138,2024-06-15,201,POS Terminal,Hardware,11,3916,GBP,UK,Salesperson_9,Won
O-602139,2024-02-15,102,Analytics Suite,Software,6,2903040,PKR,Pakistan,Salesperson_5,Won
O-602140,2023-11-24,201,POS Terminal,Hardware,13,3536,USD,North America,Salesperson_1,Won
O-602141,2023-05-07,101,CRM Pro,Software,2,3332,EUR,Europe,Salesperson_5,Won
O-602142,2024-07-08,101,CRM Pro,Software,12,5148,GBP,UK,Salesperson_7,Won
O-602143,2024-07-12,101,CRM Pro,Software,9,7524,EUR,Europe,Salesperson_6,Won
O-602144,2023-07-09,102,Analytics Suite,Software,13,9815,GBP,UK,Salesperson_5,Won
O-602145,2024-10-25,201,POS Terminal,Hardware,1,1436,EUR,Europe,Salesperson_3,Won
O-602146,2024-03-29,102,Analytics Suite,Software,5,1347000,JPY,Japan,Salesperson_8,Won
O-602147,2024-05-28,101,CRM Pro,Software,18,3361500,JPY,Japan,Salesperson_9,Won
O-602148,2024-12-09,101,CRM Pro,Software,3,1638,USD,North America,Salesperson_8,Won
O-602149,2024-09-20,102,Analytics Suite,Software,17,26418,USD,North America,Salesperson_6,Won
O-602150,2023-12-20,201,POS Terminal,Hardware,14,3853360,PKR,Pakistan,Salesperson_1,Won
O-602151,2024-11-21,101,CRM Pro,Software,2,93000,JPY,Japan,Salesperson_5,Won
O-602152,2023-11-10,102,Analytics Suite,Software,11,2695,USD,North America,Salesperson_3,Won
O-602153,2023-12-10,102,Analytics Suite,Software,1,345800,PKR,Pakistan,Salesperson_4,Won
O-602154,2023-01-27,201,POS Terminal,Hardware,15,12270,USD,North America,Salesperson_2,Won
O-602155,2024-03-06,101,CRM Pro,Software,8,3662400,PKR,Pakistan,Salesperson_6,Won
O-602156,2024-05-20,201,POS Terminal,Hardware,16,20224,GBP,UK,Salesperson_5,Won
O-602157,2023-05-14,102,Analytics Suite,Software,4,5752,USD,North America,Salesperson_4,Won
O-602158,2023-10-15,102,Analytics Suite,Software,10,12070,USD,North America,Salesperson_3,Won
O-602159,2023-02-16,101,CRM Pro,Software,16,8720,USD,North America,Salesperson_5,Won
O-602160,2023-10-05,102,Analytics Suite,Software,16,14288,EUR,Europe,Salesperson_8,Won
O-602161,2023-01-09,101,CRM Pro,Software,16,27472,USD,North America,Salesperson_8,Won
O-602162,2024-07-16,102,Analytics Suite,Software,20,10500,EUR,Europe,Salesperson_8,Won
O-602163,2024-04-24,201,POS Terminal,Hardware,18,20646,GBP,UK,Salesperson_2,Won
O-602164,2024-11-18,201,POS Terminal,Hardware,11,847000,PKR,Pakistan,Salesperson_7,Won
O-602165,2023-06-15,101,CRM Pro,Software,4,565600,PKR,Pakistan,Salesperson_3,Won
O-602166,2024-12-06,102,Analytics Suite,Software,13,25103,USD,North America,Salesperson_5,Won
O-602167,2023-01-18,201,POS Terminal,Hardware,3,4152,USD,North America,Salesperson_5,Won
O-602168,2024-11-10,201,POS Terminal,Hardware,17,10744,EUR,Europe,Salesperson_3,Won
O-602169,2024-03-27,102,Analytics Suite,Software,4,4624,GBP,UK,Salesperson_5,Won
O-602170,2024-08-16,102,Analytics Suite,Software,15,1957500,JPY,Japan,Salesperson_8,Won
O-602171,2023-12-29,201,POS Terminal,Hardware,14,7056000,PKR,Pakistan,Salesperson_4,Won
O-602172,2024-04-30,101,CRM Pro,Software,15,1545600,PKR,Pakistan,Salesperson_8,Won
O-602173,2024-12-16,101,CRM Pro,Software,14,5446,EUR,Europe,Salesperson_3,Won
O-602174,2024-12-14,101,CRM Pro,Software,1,203250,JPY,Japan,Salesperson_4,Won
O-602175,2024-08-10,101,CRM Pro,Software,1,883,GBP,UK,Salesperson_6,Won
O-602176,2024-12-17,201,POS Terminal,Hardware,9,2700,GBP,UK,Salesperson_5,Won
O-602177,2024-09-22,201,POS Terminal,Hardware,14,20678,EUR,Europe,Salesperson_3,Won
O-602178,2023-02-11,102,Analytics Suite,Software,16,11968,GBP,UK,Salesperson_7,Won
O-602179,2023-04-10,102,Analytics Suite,Software,2,152100,JPY,Japan,Salesperson_6,Won
O-602180,2023-06-09,201,POS Terminal,Hardware,15,7921200,PKR,Pakistan,Salesperson_8,Won
O-602181,2023-08-17,101,CRM Pro,Software,15,1649250,JPY,Japan,Salesperson_6,Won
O-602182,2023-05-07,201,POS Terminal,Hardware,2,2562,GBP,UK,Salesperson_5,Won
O-602183,2023-01-19,102,Analytics Suite,Software,17,4046850,JPY,Japan,Salesperson_9,Won
O-602184,2023-05-20,201,POS Terminal,Hardware,16,14976,EUR,Europe,Salesperson_2,Won
O-602185,2023-11-20,201,POS Terminal,Hardware,4,3136,GBP,UK,Salesperson_7,Won
O-602186,2023-01-02,102,Analytics Suite,Software,12,4885440,PKR,Pakistan,Salesperson_3,Won
O-602187,2023-10-31,201,POS Terminal,Hardware,14,9114,GBP,UK,Salesperson_1,Won
O-602188,2023-11-22,102,Analytics Suite,Software,10,5850,GBP,UK,Salesperson_6,Won
O-602189,2023-01-14,101,CRM Pro,Software,15,8220,USD,North America,Salesperson_8,Won
O-602190,2023-12-16,201,POS Terminal,Hardware,9,1306800,JPY,Japan,Salesperson_4,Won
O-602191,2023-04-22,101,CRM Pro,Software,20,29460,USD,North America,Salesperson_9,Won
O-602192,2023-01-21,101,CRM Pro,Software,12,9696,GBP,UK,Salesperson_7,Won
O-602193,2023-07-16,201,POS Terminal,Hardware,7,3088960,PKR,Pakistan,Salesperson_5,Won
O-602194,2023-08-05,201,POS Terminal,Hardware,7,7840,EUR,Europe,Salesperson_4,Won
O-602195,2023-03-08,201,POS Terminal,Hardware,12,22764,USD,North America,Salesperson_5,Won
O-602196,2024-09-14,101,CRM Pro,Software,18,32724,EUR,Europe,Salesperson_8,Won
O-602197,2024-12-02,102,Analytics Suite,Software,2,1588,EUR,Europe,Salesperson_6,Won
O-602198,2023-07-29,201,POS Terminal,Hardware,4,1908,USD,North America,Salesperson_9,Won
O-602199,2024-10-31,101,CRM Pro,Software,18,30474,EUR,Europe,Salesperson_2,Won
O-602200,2023-01-22,101,CRM Pro,Software,9,1277100,JPY,Japan,Salesperson_6,Won
O-602201,2023-08-13,101,CRM Pro,Software,2,1682,GBP,UK,Salesperson_2,Won
O-602202,2024-05-23,201,POS Terminal,Hardware,16,5895680,PKR,Pakistan,Salesperson_6,Won
O-602203,2023-07-16,101,CRM Pro,Software,5,6215,GBP,UK,Salesperson_4,Won
O-602204,2024-08-12,201,POS Terminal,Hardware,17,10557,EUR,Europe,Salesperson_4,Won
O-602205,2023-04-11,201,POS Terminal,Hardware,20,26040,GBP,UK,Salesperson_7,Won
O-602206,2024-04-13,101,CRM Pro,Software,16,18848,USD,North America,Salesperson_6,Won
O-602207,2024-12-03,102,Analytics Suite,Software,15,9915,USD,North America,Salesperson_4,Won
O-602208,2023-11-24,102,Analytics Suite,Software,3,1608,EUR,Europe,Salesperson_6,Won
O-602209,2023-03-31,101,CRM Pro,Software,8,4720,USD,North America,Salesperson_2,Won
O-602210,2024-10-16,102,Analytics Suite,Software,6,8982,EUR,Europe,Salesperson_9,Won
O-602211,2023-02-19,102,Analytics Suite,Software,20,18120,GBP,UK,Salesperson_1,Won
O-602212,2024-03-28,201,POS Terminal,Hardware,9,3852,GBP,UK,Salesperson_8,Won
O-602213,2023-02-10,101,CRM Pro,Software,3,969360,PKR,Pakistan,Salesperson_1,Won
O-602214,2024-04-26,201,POS Terminal,Hardware,17,8449000,PKR,Pakistan,Salesperson_1,Won
O-602215,2023-10-03,101,CRM Pro,Software,8,9536,USD,North America,Salesperson_1,Won
O-602216,2024-08-11,101,CRM Pro,Software,8,7696,GBP,UK,Salesperson_9,Won
O-602217,2024-10-20,201,POS Terminal,Hardware,18,28062,GBP,UK,Salesperson_6,Won
O-602218,2024-02-22,101,CRM Pro,Software,14,3959200,PKR,Pakistan,Salesperson_9,Won
O-602219,2024-03-03,102,Analytics Suite,Software,18,9318960,PKR,Pakistan,Salesperson_9,Won
O-602220,2023-08-01,101,CRM Pro,Software,11,5377680,PKR,Pakistan,Salesperson_3,Won
O-602221,2023-09-08,201,POS Terminal,Hardware,3,603000,JPY,Japan,Salesperson_1,Won
O-602222,2023-05-15,201,POS Terminal,Hardware,12,22428,EUR,Europe,Salesperson_4,Won
O-602223,2023-10-08,102,Analytics Suite,Software,15,22770,GBP,UK,Salesperson_3,Won
O-602224,2024-06-24,101,CRM Pro,Software,17,3840300,JPY,Japan,Salesperson_4,Won
O-602225,2023-08-23,102,Analytics Suite,Software,20,20140,EUR,Europe,Salesperson_1,Won
O-602226,2023-04-09,101,CRM Pro,Software,1,402,USD,North America,Salesperson_4,Won
O-602227,2023-06-21,101,CRM Pro,Software,8,2658880,PKR,Pakistan,Salesperson_3,Won
O-602228,2023-09-05,101,CRM Pro,Software,15,1419750,JPY,Japan,Salesperson_4,Won
O-602229,2024-08-01,102,Analytics Suite,Software,8,2376640,PKR,Pakistan,Salesperson_7,Won
O-602230,2024-01-15,201,POS Terminal,Hardware,4,6964,EUR,Europe,Salesperson_1,Won
O-602231,2024-09-27,102,Analytics Suite,Software,1,284250,JPY,Japan,Salesperson_7,Won
O-602232,2024-12-18,201,POS Terminal,Hardware,2,3178,GBP,UK,Salesperson_2,Won
O-602233,2023-10-29,201,POS Terminal,Hardware,10,11500,USD,North America,Salesperson_7,Won
O-602234,2023-02-17,101,CRM Pro,Software,8,5248,EUR,Europe,Salesperson_8,Won
O-602235,2023-05-06,102,Analytics Suite,Software,1,386400,PKR,Pakistan,Salesperson_7,Won
O-602236,2023-03-22,201,POS Terminal,Hardware,9,3923640,PKR,Pakistan,Salesperson_2,Won
O-602237,2023-05-08,101,CRM Pro,Software,18,6408,USD,North America,Salesperson_5,Won
O-602238,2023-09-12,101,CRM Pro,Software,11,6226,GBP,UK,Salesperson_8,Won
O-602239,2023-05-01,102,Analytics Suite,Software,18,18000,EUR,Europe,Salesperson_1,Won
O-602240,2024-03-17,201,POS Terminal,Hardware,16,1917600,JPY,Japan,Salesperson_5,Won
O-602241,2024-06-26,101,CRM Pro,Software,18,2116800,PKR,Pakistan,Salesperson_8,Won
O-602242,2024-02-02,102,Analytics Suite,Software,3,4512,EUR,Europe,Salesperson_4,Won
O-602243,2023-10-05,201,POS Terminal,Hardware,17,1081200,JPY,Japan,Salesperson_8,Won
O-602244,2023-10-08,102,Analytics Suite,Software,5,2485000,PKR,Pakistan,Salesperson_4,Won
O-602245,2024-10-31,201,POS Terminal,Hardware,13,1435200,JPY,Japan,Salesperson_3,Won
O-602246,2024-02-27,101,CRM Pro,Software,15,17460,EUR,Europe,Salesperson_1,Won
O-602247,2023-12-23,201,POS Terminal,Hardware,18,28710,EUR,Europe,Salesperson_9,Won
O-602248,2024-06-21,201,POS Terminal,Hardware,2,1566,EUR,Europe,Salesperson_5,Won
O-602249,2024-03-26,101,CRM Pro,Software,10,4880,EUR,Europe,Salesperson_2,Won
O-602250,2023-07-14,201,POS Terminal,Hardware,16,29648,USD,North America,Salesperson_9,Won
O-602251,2023-01-31,101,CRM Pro,Software,4,5564,EUR,Europe,Salesperson_5,Won
O-602252,2023-07-25,101,CRM Pro,Software,11,3560480,PKR,Pakistan,Salesperson_2,Won
O-602253,2024-11-06,102,Analytics Suite,Software,10,7990,GBP,UK,Salesperson_1,Won
O-602254,2024-05-25,201,POS Terminal,Hardware,6,7668,GBP,UK,Salesperson_5,Won
O-602255,2023-05-08,201,POS Terminal,Hardware,19,29830,GBP,UK,Salesperson_9,Won
O-602256,2024-12-15,101,CRM Pro,Software,15,21555,USD,North America,Salesperson_5,Won
O-602257,2024-08-02,102,Analytics Suite,Software,6,3235680,PKR,Pakistan,Salesperson_3,Won
O-602258,2023-06-12,201,POS Terminal,Hardware,10,11970,EUR,Europe,Salesperson_3,Won
O-602259,2023-06-18,201,POS Terminal,Hardware,7,1603,EUR,Europe,Salesperson_7,Won
O-602260,2023-07-01,201,POS Terminal,Hardware,20,8700,GBP,UK,Salesperson_7,Won
O-602261,2024-12-21,102,Analytics Suite,Software,19,28690,USD,North America,Salesperson_4,Won
O-602262,2023-06-30,101,CRM Pro,Software,1,944,USD,North America,Salesperson_2,Won
O-602263,2024-04-26,102,Analytics Suite,Software,1,180600,JPY,Japan,Salesperson_6,Won
O-602264,2024-04-03,201,POS Terminal,Hardware,3,553050,JPY,Japan,Salesperson_8,Won
O-602265,2023-07-17,102,Analytics Suite,Software,17,14144,EUR,Europe,Salesperson_6,Won
O-602266,2024-09-14,102,Analytics Suite,Software,18,3299400,JPY,Japan,Salesperson_1,Won
O-602267,2023-09-06,102,Analytics Suite,Software,13,9542,GBP,UK,Salesperson_7,Won
O-602268,2023-02-03,201,POS Terminal,Hardware,14,1100400,JPY,Japan,Salesperson_3,Won
O-602269,2024-08-04,201,POS Terminal,Hardware,13,4651920,PKR,Pakistan,Salesperson_6,Won
O-602270,2023-11-26,102,Analytics Suite,Software,1,1620,USD,North America,Salesperson_9,Won
O-602271,2023-11-08,102,Analytics Suite,Software,20,33220,EUR,Europe,Salesperson_6,Won
O-602272,2023-01-11,201,POS Terminal,Hardware,4,5480,USD,North America,Salesperson_8,Won
O-602273,2023-01-22,201,POS Terminal,Hardware,10,2510,GBP,UK,Salesperson_8,Won
O-602274,2024-12-04,201,POS Terminal,Hardware,18,25524,USD,North America,Salesperson_4,Won
O-602275,2024-10-27,201,POS Terminal,Hardware,4,522600,JPY,Japan,Salesperson_7,Won
O-602276,2024-10-09,101,CRM Pro,Software,12,3108,USD,North America,Salesperson_9,Won
O-602277,2024-01-15,102,Analytics Suite,Software,16,4764000,JPY,Japan,Salesperson_9,Won
O-602278,2023-01-15,101,CRM Pro,Software,20,24220,USD,North America,Salesperson_1,Won
O-602279,2023-12-14,101,CRM Pro,Software,19,5115750,JPY,Japan,Salesperson_5,Won
O-602280,2023-11-14,102,Analytics Suite,Software,8,1371600,JPY,Japan,Salesperson_9,Won
O-602281,2023-08-17,201,POS Terminal,Hardware,9,6399,EUR,Europe,Salesperson_5,Won
O-602282,2023-07-26,201,POS Terminal,Hardware,18,8699040,PKR,Pakistan,Salesperson_1,Won
O-602283,2024-06-17,201,POS Terminal,Hardware,4,823200,PKR,Pakistan,Salesperson_3,Won
O-602284,2023-12-21,102,Analytics Suite,Software,20,10440,GBP,UK,Salesperson_4,Won
O-602285,2024-07-16,102,Analytics Suite,Software,17,925650,JPY,Japan,Salesperson_9,Won
O-602286,2023-03-30,201,POS Terminal,Hardware,2,400,GBP,UK,Salesperson_4,Won
O-602287,2024-02-12,101,CRM Pro,Software,16,8176000,PKR,Pakistan,Salesperson_5,Won
O-602288,2023-10-25,102,Analytics Suite,Software,11,8074,GBP,UK,Salesperson_7,Won
O-602289,2024-12-16,102,Analytics Suite,Software,6,1147440,PKR,Pakistan,Salesperson_5,Won
O-602290,2024-06-09,201,POS Terminal,Hardware,1,486360,PKR,Pakistan,Salesperson_3,Won
O-602291,2023-12-21,102,Analytics Suite,Software,8,3420480,PKR,Pakistan,Salesperson_8,Won
O-602292,2023-12-12,101,CRM Pro,Software,1,1741,EUR,Europe,Salesperson_7,Won
O-602293,2023-05-11,201,POS Terminal,Hardware,13,3593850,JPY,Japan,Salesperson_8,Won
O-602294,2023-07-07,102,Analytics Suite,Software,10,2581500,JPY,Japan,Salesperson_8,Won
O-602295,2023-03-10,102,Analytics Suite,Software,1,397320,PKR,Pakistan,Salesperson_6,Won
O-602296,2024-12-29,201,POS Terminal,Hardware,17,3399150,JPY,Japan,Salesperson_1,Won
O-602297,2024-10-22,102,Analytics Suite,Software,9,3231,GBP,UK,Salesperson_4,Won
O-602298,2024-11-16,201,POS Terminal,Hardware,1,1168,EUR,Europe,Salesperson_9,Won
O-602299,2024-08-16,102,Analytics Suite,Software,11,16929,EUR,Europe,Salesperson_1,Won
O-602300,2023-03-15,201,POS Terminal,Hardware,11,11363,GBP,UK,Salesperson_8,Won
O-602301,2023-10-30,101,CRM Pro,Software,2,541200,JPY,Japan,Salesperson_9,Won
O-602302,2023-10-14,102,Analytics Suite,Software,13,2990,GBP,UK,Salesperson_3,Won
O-602303,2024-08-27,201,POS Terminal,Hardware,6,2274,USD,North America,Salesperson_3,Won
O-602304,2024-11-16,101,CRM Pro,Software,1,502880,PKR,Pakistan,Salesperson_1,Won
O-602305,2024-01-17,201,POS Terminal,Hardware,16,21584,EUR,Europe,Salesperson_5,Won
O-602306,2023-01-19,101,CRM Pro,Software,19,3066600,JPY,Japan,Salesperson_9,Won
O-602307,2023-05-06,201,POS Terminal,Hardware,3,1275,GBP,UK,Salesperson_9,Won
O-602308,2024-07-09,102,Analytics Suite,Software,3,2379,GBP,UK,Salesperson_8,Won
O-602309,2024-12-19,101,CRM Pro,Software,12,3292800,PKR,Pakistan,Salesperson_1,Won
O-602310,2024-04-18,201,POS Terminal,Hardware,7,9436,EUR,Europe,Salesperson_4,Won
O-602311,2023-09-28,102,Analytics Suite,Software,8,2241600,JPY,Japan,Salesperson_7,Won
O-602312,2024-09-29,102,Analytics Suite,Software,6,8796,USD,North America,Salesperson_1,Won
O-602313,2023-10-25,201,POS Terminal,Hardware,4,5780,USD,North America,Salesperson_1,Won
O-602314,2023-03-23,201,POS Terminal,Hardware,2,753760,PKR,Pakistan,Salesperson_3,Won
O-602315,2023-07-16,102,Analytics Suite,Software,12,840000,PKR,Pakistan,Salesperson_8,Won
O-602316,2023-07-04,201,POS Terminal,Hardware,18,2265300,JPY,Japan,Salesperson_4,Won
O-602317,2023-01-30,102,Analytics Suite,Software,19,16302,GBP,UK,Salesperson_4,Won
O-602318,2024-11-06,201,POS Terminal,Hardware,6,3092880,PKR,Pakistan,Salesperson_5,Won
O-602319,2023-08-11,102,Analytics Suite,Software,12,2043000,JPY,Japan,Salesperson_9,Won
O-602320,2023-05-19,201,POS Terminal,Hardware,9,1020600,PKR,Pakistan,Salesperson_7,Won
O-602321,2024-04-08,102,Analytics Suite,Software,1,629,GBP,UK,Salesperson_5,Won
O-602322,2024-07-11,101,CRM Pro,Software,20,17020,USD,North America,Salesperson_2,Won
